ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
sand-Khortha-eighteen-1,,sand-Khortha,eighteen,ətʰrɑ,ətʰrɑ,,,,,,,
sand-Khortha-nineteen-1,,sand-Khortha,nineteen,unnis,unnis,,,,,,,
sand-Khortha-twenty-1,,sand-Khortha,twenty,bis,bis,,,,,,,
sand-Khortha-twentyone-1,,sand-Khortha,twentyone,ikkis,ikkis,,,,,,,
sand-Khortha-twentytwo-1,,sand-Khortha,twentytwo,bɑis,bɑis,,,,,,,
sand-Khortha-twentythree-1,,sand-Khortha,twentythree,teis,teis,,,,,,,
sand-Khortha-twentyfour-1,,sand-Khortha,twentyfour,cɔbbis,cɔbbis,,,,,,,
sand-Khortha-twentyfive-1,,sand-Khortha,twentyfive,pəccis,pəccis,,,,,,,
sand-Khortha-twentysix-1,,sand-Khortha,twentysix,cʰəbbis,cʰəbbis,,,,,,,
sand-Khortha-twentyseven-1,,sand-Khortha,twentyseven,səttɑis,səttɑis,,,,,,,
sand-Khortha-twentyeight-1,,sand-Khortha,twentyeight,əʈʰɑis,əʈʰɑis,,,,,,,
sand-Khortha-twentynine-1,,sand-Khortha,twentynine,untis,untis,,,,,,,
sand-Khortha-thirty-1,,sand-Khortha,thirty,tis,tis,,,,,,,
sand-Khortha-thirtyone-1,,sand-Khortha,thirtyone,ekəttis,ekəttis,,,,,,,
sand-Khortha-thirtytwo-1,,sand-Khortha,thirtytwo,bəttis,bəttis,,,,,,,
sand-Khortha-thirtythree-1,,sand-Khortha,thirtythree,tɛttis,tɛttis,,,,,,,
sand-Khortha-thirtyfour-1,,sand-Khortha,thirtyfour,cɔutis,cɔutis,,,,,,,
sand-Khortha-thirtyfive-1,,sand-Khortha,thirtyfive,pɛ̃tis,pɛ̃tis,,,,,,,
sand-Khortha-thirtysix-1,,sand-Khortha,thirtysix,cʰəttis,cʰəttis,,,,,,,
sand-Khortha-thirtyseven-1,,sand-Khortha,thirtyseven,sɛtis,sɛtis,,,,,,,
sand-Khortha-thirtyeight-1,,sand-Khortha,thirtyeight,əɽtis,əɽtis,,,,,,,
sand-Khortha-thirtynine-1,,sand-Khortha,thirtynine,uncɑlis,uncɑlis,,,,,,,
sand-Khortha-forty-1,,sand-Khortha,forty,cɑlis,cɑlis,,,,,,,
sand-Khortha-fortyone-1,,sand-Khortha,fortyone,ektɑlis,ektɑlis,,,,,,,
sand-Khortha-fortytwo-1,,sand-Khortha,fortytwo,bejɑlis,bejɑlis,,,,,,,
sand-Khortha-fortythree-1,,sand-Khortha,fortythree,tẽtɑlis,tẽtɑlis,,,,,,,
sand-Khortha-fortyfour-1,,sand-Khortha,fortyfour,cəuʋɑlis,cəuʋɑlis,,,,,,,
sand-Khortha-fortyfive-1,,sand-Khortha,fortyfive,pɛ̃tɑlis,pɛ̃tɑlis,,,,,,,
sand-Khortha-fortysix-1,,sand-Khortha,fortysix,cʰejɑlis,cʰejɑlis,,,,,,,
sand-Khortha-fortyseven-1,,sand-Khortha,fortyseven,sɛtɑlis,sɛtɑlis,,,,,,,
sand-Khortha-fortyeight-1,,sand-Khortha,fortyeight,əɽtɑlis,əɽtɑlis,,,,,,,
sand-Khortha-fortynine-1,,sand-Khortha,fortynine,uncɑs,uncɑs,,,,,,,
sand-Khortha-fifty-1,,sand-Khortha,fifty,pəcɑs,pəcɑs,,,,,,,
sand-Khortha-fiftyone-1,,sand-Khortha,fiftyone,ekjɑʋən,ekjɑʋən,,,,,,,
sand-Khortha-fiftytwo-1,,sand-Khortha,fiftytwo,bɑʋən,bɑʋən,,,,,,,
sand-Khortha-fiftythree-1,,sand-Khortha,fiftythree,tirpən,tirpən,,,,,,,
sand-Khortha-fiftyfour-1,,sand-Khortha,fiftyfour,cəuən,cəuən,,,,,,,
sand-Khortha-fiftyfive-1,,sand-Khortha,fiftyfive,pəcpən,pəcpən,,,,,,,
sand-Khortha-fiftysix-1,,sand-Khortha,fiftysix,cʰəppən,cʰəppən,,,,,,,
sand-Khortha-fiftyseven-1,,sand-Khortha,fiftyseven,səntɑʋən,səntɑʋən,,,,,,,
sand-Khortha-fiftyeight-1,,sand-Khortha,fiftyeight,ənʈʰɑʋən,ənʈʰɑʋən,,,,,,,
sand-Khortha-fiftynine-1,,sand-Khortha,fiftynine,unsəʈʰ,unsəʈʰ,,,,,,,
sand-Khortha-sixty-1,,sand-Khortha,sixty,sɑiʈ,sɑiʈ,,,,,,,
sand-Khortha-sixtyone-1,,sand-Khortha,sixtyone,eksɑit,eksɑit,,,,,,,
sand-Khortha-sixtytwo-1,,sand-Khortha,sixtytwo,bɑsɑiʈ,bɑsɑiʈ,,,,,,,
sand-Khortha-sixtythree-1,,sand-Khortha,sixtythree,tirsɑiʈ,tirsɑiʈ,,,,,,,
sand-Khortha-sixtyfour-1,,sand-Khortha,sixtyfour,cəusɑiʈ,cəusɑiʈ,,,,,,,
sand-Khortha-sixtyfive-1,,sand-Khortha,sixtyfive,pəisɑiʈ,pəisɑiʈ,,,,,,,
sand-Khortha-sixtysix-1,,sand-Khortha,sixtysix,cʰijəsɑiʈ,cʰijəsɑiʈ,,,,,,,
sand-Khortha-sixtyseven-1,,sand-Khortha,sixtyseven,sərsɑiʈ,sərsɑiʈ,,,,,,,
sand-Khortha-sixtyeight-1,,sand-Khortha,sixtyeight,əɽsɑiʈ,əɽsɑiʈ,,,,,,,
sand-Khortha-sixtynine-1,,sand-Khortha,sixtynine,unhəttər,unhəttər,,,,,,,
sand-Khortha-seventy-1,,sand-Khortha,seventy,səttər,səttər,,,,,,,
sand-Khortha-seventyone-1,,sand-Khortha,seventyone,ekəttər,ekəttər,,,,,,,
sand-Khortha-seventytwo-1,,sand-Khortha,seventytwo,bəhəttər,bəhəttər,,,,,,,
sand-Khortha-seventythree-1,,sand-Khortha,seventythree,tehəttər,tehəttər,,,,,,,
sand-Khortha-seventyfour-1,,sand-Khortha,seventyfour,cɔhəttər,cɔhəttər,,,,,,,
sand-Khortha-seventyfive-1,,sand-Khortha,seventyfive,pəcʰəttər,pəcʰəttər,,,,,,,
sand-Khortha-seventysix-1,,sand-Khortha,seventysix,cʰeəttər,cʰeəttər,,,,,,,
sand-Khortha-seventyseven-1,,sand-Khortha,seventyseven,sətəttər,sətəttər,,,,,,,
sand-Khortha-seventyeight-1,,sand-Khortha,seventyeight,əʈʰəttər,əʈʰəttər,,,,,,,
sand-Khortha-seventynine-1,,sand-Khortha,seventynine,unhəttər,unhəttər,,,,,,,
sand-Khortha-eighty-1,,sand-Khortha,eighty,əssi,əssi,,,,,,,
sand-Khortha-eightyone-1,,sand-Khortha,eightyone,ekjɑsi,ekjɑsi,,,,,,,
sand-Khortha-eightytwo-1,,sand-Khortha,eightytwo,berɑsi,berɑsi,,,,,,,
sand-Khortha-eightythree-1,,sand-Khortha,eightythree,terɑsi,terɑsi,,,,,,,
sand-Khortha-eightyfour-1,,sand-Khortha,eightyfour,cɔrɑsi,cɔrɑsi,,,,,,,
sand-Khortha-eightyfive-1,,sand-Khortha,eightyfive,pəcɑsi,pəcɑsi,,,,,,,
sand-Khortha-eightysix-1,,sand-Khortha,eightysix,cʰejɑsi,cʰejɑsi,,,,,,,
sand-Khortha-eightyseven-1,,sand-Khortha,eightyseven,sətɑsi,sətɑsi,,,,,,,
sand-Khortha-eightyeight-1,,sand-Khortha,eightyeight,əʈʰɑsi,əʈʰɑsi,,,,,,,
sand-Khortha-eightynine-1,,sand-Khortha,eightynine,nəʋɑsi,nəʋɑsi,,,,,,,
sand-Khortha-ninety-1,,sand-Khortha,ninety,nəbbe,nəbbe,,,,,,,
sand-Khortha-ninetyone-1,,sand-Khortha,ninetyone,ekjɑnʋe,ekjɑnʋe,,,,,,,
sand-Khortha-ninetytwo-1,,sand-Khortha,ninetytwo,bɑnʋe,bɑnʋe,,,,,,,
sand-Khortha-ninetythree-1,,sand-Khortha,ninetythree,terɑnʋe,terɑnʋe,,,,,,,
sand-Khortha-ninetyfour-1,,sand-Khortha,ninetyfour,cɔrɑnʋe,cɔrɑnʋe,,,,,,,
sand-Khortha-ninetyfive-1,,sand-Khortha,ninetyfive,pəncɑnʋe,pəncɑnʋe,,,,,,,
sand-Khortha-ninetysix-1,,sand-Khortha,ninetysix,cʰijɑnʋe,cʰijɑnʋe,,,,,,,
sand-Khortha-ninetyseven-1,,sand-Khortha,ninetyseven,səntɑnʋe,səntɑnʋe,,,,,,,
sand-Khortha-ninetyeight-1,,sand-Khortha,ninetyeight,ənʈʰɑnʋe,ənʈʰɑnʋe,,,,,,,
sand-Khortha-ninetynine-1,,sand-Khortha,ninetynine,ninjɑnʋe,ninjɑnʋe,,,,,,,
sand-Khortha-hundred-1,,sand-Khortha,hundred,ek sɔ,ek_sɔ,,,,,,,
sand-Khortha-thousand-1,,sand-Khortha,thousand,həzɑr,həzɑr,,,,,,,
sand-Sinhala-one-1,,sand-Sinhala,one,eka,eka,,,,,,,
sand-Sinhala-two-1,,sand-Sinhala,two,deka,deka,,,,,,,
sand-Sinhala-three-1,,sand-Sinhala,three,tuna,tuna,,,,,,,
sand-Sinhala-four-1,,sand-Sinhala,four,hatara,hatara,,,,,,,
sand-Sinhala-five-1,,sand-Sinhala,five,paha,paha,,,,,,,
sand-Sinhala-six-1,,sand-Sinhala,six,haya,haya,,,,,,,
sand-Sinhala-seven-1,,sand-Sinhala,seven,hata,hata,,,,,,,
sand-Sinhala-eight-1,,sand-Sinhala,eight,aṭa,aṭa,,,,,,,
sand-Sinhala-nine-1,,sand-Sinhala,nine,navaya ,navaya,,,,,,,
sand-Sinhala-nine-2,,sand-Sinhala,nine,namaya,namaya,,,,,,,
sand-Sinhala-ten-1,,sand-Sinhala,ten,dahaya,dahaya,,,,,,,
sand-Sinhala-eleven-1,,sand-Sinhala,eleven,ekoḷaha,ekoḷaha,,,,,,,
sand-Sinhala-twelve-1,,sand-Sinhala,twelve,doḷaha,doḷaha,,,,,,,
sand-Sinhala-thirteen-1,,sand-Sinhala,thirteen,dahatuna,dahatuna,,,,,,,
sand-Sinhala-fourteen-1,,sand-Sinhala,fourteen,dahahatara ,dahahatara,,,,,,,
sand-Sinhala-fourteen-2,,sand-Sinhala,fourteen,dāhatara,dāhatara,,,,,,,
sand-Sinhala-fifteen-1,,sand-Sinhala,fifteen,pahaḷova,pahaḷova,,,,,,,
sand-Sinhala-sixteen-1,,sand-Sinhala,sixteen,dahasaya ,dahasaya,,,,,,,
sand-Sinhala-sixteen-2,,sand-Sinhala,sixteen,dāsaya,dāsaya,,,,,,,
sand-Sinhala-seventeen-1,,sand-Sinhala,seventeen,dahahata ,dahahata,,,,,,,
sand-Sinhala-seventeen-2,,sand-Sinhala,seventeen,dāhata,dāhata,,,,,,,
sand-Sinhala-eighteen-1,,sand-Sinhala,eighteen,dahaaṭa,dahaaṭa,,,,,,,
sand-Sinhala-nineteen-1,,sand-Sinhala,nineteen,dahanavaya ,dahanavaya,,,,,,,
sand-Sinhala-nineteen-2,,sand-Sinhala,nineteen,dahanamaya,dahanamaya,,,,,,,
sand-Sinhala-twenty-1,,sand-Sinhala,twenty,vissa,vissa,,,,,,,
sand-Sinhala-twentyone-1,,sand-Sinhala,twentyone,visi eka,visi_eka,,,,,,,
sand-Sinhala-twentytwo-1,,sand-Sinhala,twentytwo,visi deka,visi_deka,,,,,,,
sand-Sinhala-twentythree-1,,sand-Sinhala,twentythree,visi tuna,visi_tuna,,,,,,,
sand-Sinhala-twentyfour-1,,sand-Sinhala,twentyfour,visi hatara,visi_hatara,,,,,,,
sand-Sinhala-twentyfive-1,,sand-Sinhala,twentyfive,visi paha,visi_paha,,,,,,,
sand-Sinhala-twentysix-1,,sand-Sinhala,twentysix,visi haya,visi_haya,,,,,,,
sand-Sinhala-twentyseven-1,,sand-Sinhala,twentyseven,visi hata,visi_hata,,,,,,,
sand-Sinhala-twentyeight-1,,sand-Sinhala,twentyeight,visi aṭa,visi_aṭa,,,,,,,
sand-Sinhala-twentynine-1,,sand-Sinhala,twentynine,visi navaya ,visi_navaya,,,,,,,
sand-Sinhala-twentynine-2,,sand-Sinhala,twentynine,visi namaya,visi_namaya,,,,,,,
sand-Sinhala-thirty-1,,sand-Sinhala,thirty,tiha,tiha,,,,,,,
sand-Sinhala-thirtyone-1,,sand-Sinhala,thirtyone,tis eka,tis_eka,,,,,,,
sand-Sinhala-thirtytwo-1,,sand-Sinhala,thirtytwo,tis deka,tis_deka,,,,,,,
sand-Sinhala-thirtythree-1,,sand-Sinhala,thirtythree,tis tuna,tis_tuna,,,,,,,
sand-Sinhala-thirtyfour-1,,sand-Sinhala,thirtyfour,tis hatara,tis_hatara,,,,,,,
sand-Sinhala-thirtyfive-1,,sand-Sinhala,thirtyfive,tis paha,tis_paha,,,,,,,
sand-Sinhala-thirtysix-1,,sand-Sinhala,thirtysix,tis haya,tis_haya,,,,,,,
sand-Sinhala-thirtyseven-1,,sand-Sinhala,thirtyseven,tis hata,tis_hata,,,,,,,
sand-Sinhala-thirtyeight-1,,sand-Sinhala,thirtyeight,tis aṭa,tis_aṭa,,,,,,,
sand-Sinhala-thirtynine-1,,sand-Sinhala,thirtynine,tis navaya ,tis_navaya,,,,,,,
sand-Sinhala-thirtynine-2,,sand-Sinhala,thirtynine,tis namaya,tis_namaya,,,,,,,
sand-Sinhala-forty-1,,sand-Sinhala,forty,hataliha,hataliha,,,,,,,
sand-Sinhala-fortyone-1,,sand-Sinhala,fortyone,hatalis eka,hatalis_eka,,,,,,,
sand-Sinhala-fortytwo-1,,sand-Sinhala,fortytwo,hatalis deka,hatalis_deka,,,,,,,
sand-Sinhala-fortythree-1,,sand-Sinhala,fortythree,hatalis tuna,hatalis_tuna,,,,,,,
sand-Sinhala-fortyfour-1,,sand-Sinhala,fortyfour,hatalis hatara,hatalis_hatara,,,,,,,
sand-Sinhala-fortyfive-1,,sand-Sinhala,fortyfive,hatalis paha,hatalis_paha,,,,,,,
sand-Sinhala-fortysix-1,,sand-Sinhala,fortysix,hatalis haya,hatalis_haya,,,,,,,
sand-Sinhala-fortyseven-1,,sand-Sinhala,fortyseven,hatalis hata,hatalis_hata,,,,,,,
sand-Sinhala-fortyeight-1,,sand-Sinhala,fortyeight,hatalis aṭa,hatalis_aṭa,,,,,,,
sand-Sinhala-fortynine-1,,sand-Sinhala,fortynine,hatalis navaya ,hatalis_navaya,,,,,,,
sand-Sinhala-fortynine-2,,sand-Sinhala,fortynine,hatalis namaya,hatalis_namaya,,,,,,,
sand-Sinhala-fifty-1,,sand-Sinhala,fifty,panaha,panaha,,,,,,,
sand-Sinhala-fiftyone-1,,sand-Sinhala,fiftyone,panas eka,panas_eka,,,,,,,
sand-Sinhala-fiftytwo-1,,sand-Sinhala,fiftytwo,panas deka,panas_deka,,,,,,,
sand-Sinhala-fiftythree-1,,sand-Sinhala,fiftythree,panas tuna,panas_tuna,,,,,,,
sand-Sinhala-fiftyfour-1,,sand-Sinhala,fiftyfour,panas hatara,panas_hatara,,,,,,,
sand-Sinhala-fiftyfive-1,,sand-Sinhala,fiftyfive,panas paha,panas_paha,,,,,,,
sand-Sinhala-fiftysix-1,,sand-Sinhala,fiftysix,panas haya,panas_haya,,,,,,,
sand-Sinhala-fiftyseven-1,,sand-Sinhala,fiftyseven,panas hata,panas_hata,,,,,,,
sand-Sinhala-fiftyeight-1,,sand-Sinhala,fiftyeight,panas aṭa,panas_aṭa,,,,,,,
sand-Sinhala-fiftynine-1,,sand-Sinhala,fiftynine,panas navaya (panas namaya),panas_navaya_,,,,,,,
sand-Sinhala-sixty-1,,sand-Sinhala,sixty,hæṭa,hæṭa,,,,,,,
sand-Sinhala-sixtyone-1,,sand-Sinhala,sixtyone,hæṭa eka,hæṭa_eka,,,,,,,
sand-Sinhala-sixtytwo-1,,sand-Sinhala,sixtytwo,hæṭa deka,hæṭa_deka,,,,,,,
sand-Sinhala-sixtythree-1,,sand-Sinhala,sixtythree,hæṭa tuna,hæṭa_tuna,,,,,,,
sand-Sinhala-sixtyfour-1,,sand-Sinhala,sixtyfour,hæṭa hatara,hæṭa_hatara,,,,,,,
sand-Sinhala-sixtyfive-1,,sand-Sinhala,sixtyfive,hæṭa paha,hæṭa_paha,,,,,,,
sand-Sinhala-sixtysix-1,,sand-Sinhala,sixtysix,hæṭa haya,hæṭa_haya,,,,,,,
sand-Sinhala-sixtyseven-1,,sand-Sinhala,sixtyseven,hæṭa hata,hæṭa_hata,,,,,,,
sand-Sinhala-sixtyeight-1,,sand-Sinhala,sixtyeight,hæṭa aṭa,hæṭa_aṭa,,,,,,,
sand-Sinhala-sixtynine-1,,sand-Sinhala,sixtynine,hæṭa navaya ,hæṭa_navaya,,,,,,,
sand-Sinhala-sixtynine-2,,sand-Sinhala,sixtynine,hæṭa namaya,hæṭa_namaya,,,,,,,
sand-Sinhala-seventy-1,,sand-Sinhala,seventy,hættǣva,hættǣva,,,,,,,
sand-Sinhala-seventyone-1,,sand-Sinhala,seventyone,hætta eka,hætta_eka,,,,,,,
sand-Sinhala-seventytwo-1,,sand-Sinhala,seventytwo,hætta deka,hætta_deka,,,,,,,
sand-Sinhala-seventythree-1,,sand-Sinhala,seventythree,hætta tuna,hætta_tuna,,,,,,,
sand-Sinhala-seventyfour-1,,sand-Sinhala,seventyfour,hætta hatara,hætta_hatara,,,,,,,
sand-Sinhala-seventyfive-1,,sand-Sinhala,seventyfive,hætta paha,hætta_paha,,,,,,,
sand-Sinhala-seventysix-1,,sand-Sinhala,seventysix,hætta haya,hætta_haya,,,,,,,
sand-Sinhala-seventyseven-1,,sand-Sinhala,seventyseven,hætta hata,hætta_hata,,,,,,,
sand-Sinhala-seventyeight-1,,sand-Sinhala,seventyeight,hætta aṭa,hætta_aṭa,,,,,,,
sand-Sinhala-seventynine-1,,sand-Sinhala,seventynine,hætta navaya ,hætta_navaya,,,,,,,
sand-Sinhala-seventynine-2,,sand-Sinhala,seventynine,hætta namaya,hætta_namaya,,,,,,,
sand-Sinhala-eighty-1,,sand-Sinhala,eighty,asūva,asūva,,,,,,,
sand-Sinhala-eightyone-1,,sand-Sinhala,eightyone,asū eka,asū_eka,,,,,,,
sand-Sinhala-eightytwo-1,,sand-Sinhala,eightytwo,asū deka,asū_deka,,,,,,,
sand-Sinhala-eightythree-1,,sand-Sinhala,eightythree,asū tuna,asū_tuna,,,,,,,
sand-Sinhala-eightyfour-1,,sand-Sinhala,eightyfour,asū hatara,asū_hatara,,,,,,,
sand-Sinhala-eightyfive-1,,sand-Sinhala,eightyfive,asū paha,asū_paha,,,,,,,
sand-Sinhala-eightysix-1,,sand-Sinhala,eightysix,asū haya,asū_haya,,,,,,,
sand-Sinhala-eightyseven-1,,sand-Sinhala,eightyseven,asū hata,asū_hata,,,,,,,
sand-Sinhala-eightyeight-1,,sand-Sinhala,eightyeight,asū aṭa,asū_aṭa,,,,,,,
sand-Sinhala-eightynine-1,,sand-Sinhala,eightynine,asū navaya ,asū_navaya,,,,,,,
sand-Sinhala-eightynine-2,,sand-Sinhala,eightynine,asū namaya,asū_namaya,,,,,,,
sand-Sinhala-ninety-1,,sand-Sinhala,ninety,anūva,anūva,,,,,,,
sand-Sinhala-ninetyone-1,,sand-Sinhala,ninetyone,anū eka,anū_eka,,,,,,,
sand-Sinhala-ninetytwo-1,,sand-Sinhala,ninetytwo,anū deka,anū_deka,,,,,,,
sand-Sinhala-ninetythree-1,,sand-Sinhala,ninetythree,anū tuna,anū_tuna,,,,,,,
sand-Sinhala-ninetyfour-1,,sand-Sinhala,ninetyfour,anū hatara,anū_hatara,,,,,,,
sand-Sinhala-ninetyfive-1,,sand-Sinhala,ninetyfive,anū paha,anū_paha,,,,,,,
sand-Sinhala-ninetysix-1,,sand-Sinhala,ninetysix,anū haya,anū_haya,,,,,,,
sand-Sinhala-ninetyseven-1,,sand-Sinhala,ninetyseven,anū hata,anū_hata,,,,,,,
sand-Sinhala-ninetyeight-1,,sand-Sinhala,ninetyeight,anū aṭa,anū_aṭa,,,,,,,
sand-Sinhala-ninetynine-1,,sand-Sinhala,ninetynine,anū navaya ,anū_navaya,,,,,,,
sand-Sinhala-ninetynine-2,,sand-Sinhala,ninetynine,anū namaya,anū_namaya,,,,,,,
sand-Sinhala-hundred-1,,sand-Sinhala,hundred,sīya ,sīya,,,,,,,
sand-Sinhala-hundred-2,,sand-Sinhala,hundred,ekasīya,ekasīya,,,,,,,
sand-Sinhala-thousand-1,,sand-Sinhala,thousand,dāha ,dāha,,,,,,,
sand-Sinhala-thousand-2,,sand-Sinhala,thousand,ekadāha,ekadāha,,,,,,,
sand-Sinhala-onemillion-1,,sand-Sinhala,onemillion,dasalakṣaya,dasalakṣaya,,,,,,,
sand-Palula-one-1,,sand-Palula,one,ɑ́ɑk,ɑ́ɑk,,,,,,,
sand-Palula-one-2,,sand-Palula,one,ɑ́ɑ,ɑ́ɑ,,,,,,,
sand-Palula-two-1,,sand-Palula,two,dúu,dúu,,,,,,,
sand-Palula-three-1,,sand-Palula,three,tróo,tróo,,,,,,,
sand-Palula-four-1,,sand-Palula,four,cúur,cúur,,,,,,,
sand-Palula-five-1,,sand-Palula,five,pɑ́ɑnɟ,pɑ́ɑnɟ,,,,,,,
sand-Palula-six-1,,sand-Palula,six,ʂo,ʂo,,,,,,,
sand-Palula-seven-1,,sand-Palula,seven,sɑ́ɑt,sɑ́ɑt,,,,,,,
sand-Palula-eight-1,,sand-Palula,eight,ɑ́ɑʂʈ,ɑ́ɑʂʈ,,,,,,,
sand-Palula-nine-1,,sand-Palula,nine,núu,núu,,,,,,,
sand-Palula-ten-1,,sand-Palula,ten,dɑ́ɑs,dɑ́ɑs,,,,,,,
sand-Palula-eleven-1,,sand-Palula,eleven,ɑkóos,ɑkóos,,,,,,,
sand-Palula-twelve-1,,sand-Palula,twelve,bóos,bóos,,,,,,,
sand-Palula-thirteen-1,,sand-Palula,thirteen,tríis,tríis,,,,,,,
sand-Palula-fourteen-1,,sand-Palula,fourteen,cɑndíis,cɑndíis,,,,,,,
sand-Palula-fifteen-1,,sand-Palula,fifteen,pɑnɟíis,pɑnɟíis,,,,,,,
sand-Palula-sixteen-1,,sand-Palula,sixteen,ʂoɽíis,ʂoɽíis,,,,,,,
sand-Palula-seventeen-1,,sand-Palula,seventeen,sɑɑtóos,sɑɑtóos,,,,,,,
sand-Palula-eighteen-1,,sand-Palula,eighteen,ɑʂʈóos,ɑʂʈóos,,,,,,,
sand-Palula-nineteen-1,,sand-Palula,nineteen,ɑɳɑbʰís,ɑɳɑbʰís,,,,,,,
sand-Palula-twenty-1,,sand-Palula,twenty,bhís,bhís,,,,,,,
sand-Palula-twentyone-1,,sand-Palula,twentyone,bhís-ee-ɑ́ɑk,bhís-ee-ɑ́ɑk,,,,,,,
sand-Palula-twentytwo-1,,sand-Palula,twentytwo,bhís-ee-dúu,bhís-ee-dúu,,,,,,,
sand-Palula-twentythree-1,,sand-Palula,twentythree,bhís-ee-tróo,bhís-ee-tróo,,,,,,,
sand-Palula-twentyfour-1,,sand-Palula,twentyfour,bhís-ee-cúur,bhís-ee-cúur,,,,,,,
sand-Palula-twentyfive-1,,sand-Palula,twentyfive,bhís-ee-pɑ́ɑnɟ,bhís-ee-pɑ́ɑnɟ,,,,,,,
sand-Palula-twentysix-1,,sand-Palula,twentysix,bhís-ee-ʂo,bhís-ee-ʂo,,,,,,,
sand-Palula-twentyseven-1,,sand-Palula,twentyseven,bhís-ee-sɑ́ɑt,bhís-ee-sɑ́ɑt,,,,,,,
sand-Palula-twentyeight-1,,sand-Palula,twentyeight,bhís-ee-ɑ́ɑʂʈ,bhís-ee-ɑ́ɑʂʈ,,,,,,,
sand-Palula-twentynine-1,,sand-Palula,twentynine,bhís-ee-núu,bhís-ee-núu,,,,,,,
sand-Palula-thirty-1,,sand-Palula,thirty,bhís-ee-dɑ́ɑs,bhís-ee-dɑ́ɑs,,,,,,,
sand-Palula-thirtyone-1,,sand-Palula,thirtyone,bhís-ee-ɑkóos,bhís-ee-ɑkóos,,,,,,,
sand-Palula-thirtytwo-1,,sand-Palula,thirtytwo,bhís-ee-bóos,bhís-ee-bóos,,,,,,,
sand-Palula-thirtythree-1,,sand-Palula,thirtythree,bhís-ee-tríis,bhís-ee-tríis,,,,,,,
sand-Palula-thirtyfour-1,,sand-Palula,thirtyfour,bhís-ee-cɑndíis,bhís-ee-cɑndíis,,,,,,,
sand-Palula-thirtyfive-1,,sand-Palula,thirtyfive,bhís-ee-pɑnɟíis,bhís-ee-pɑnɟíis,,,,,,,
sand-Palula-thirtysix-1,,sand-Palula,thirtysix,bhís-ee-ʂoɽíis,bhís-ee-ʂoɽíis,,,,,,,
sand-Palula-thirtyseven-1,,sand-Palula,thirtyseven,bhís-ee-sɑɑtóos,bhís-ee-sɑɑtóos,,,,,,,
sand-Palula-thirtyeight-1,,sand-Palula,thirtyeight,bhís-ee-ɑʂʈóos,bhís-ee-ɑʂʈóos,,,,,,,
sand-Palula-thirtynine-1,,sand-Palula,thirtynine,bhís-ee-ɑɳɑbʰís,bhís-ee-ɑɳɑbʰís,,,,,,,
sand-Palula-forty-1,,sand-Palula,forty,dubhisɑ́,dubhisɑ́,,,,,,,
sand-Palula-fortyone-1,,sand-Palula,fortyone,dubhisɑ́-ee-ɑ́ɑk,dubhisɑ́-ee-ɑ́ɑk,,,,,,,
sand-Palula-fortytwo-1,,sand-Palula,fortytwo,dubhisɑ́-ee-dúu,dubhisɑ́-ee-dúu,,,,,,,
sand-Palula-fortythree-1,,sand-Palula,fortythree,dubhisɑ́-ee-tróo,dubhisɑ́-ee-tróo,,,,,,,
sand-Palula-fortyfour-1,,sand-Palula,fortyfour,dubhisɑ́-ee-cúur,dubhisɑ́-ee-cúur,,,,,,,
sand-Palula-fortyfive-1,,sand-Palula,fortyfive,dubhisɑ́-ee-pɑ́ɑnɟ,dubhisɑ́-ee-pɑ́ɑnɟ,,,,,,,
sand-Palula-fortysix-1,,sand-Palula,fortysix,dubhisɑ́-ee-ʂo,dubhisɑ́-ee-ʂo,,,,,,,
sand-Palula-fortyseven-1,,sand-Palula,fortyseven,dubhisɑ́-ee-sɑ́ɑt,dubhisɑ́-ee-sɑ́ɑt,,,,,,,
sand-Palula-fortyeight-1,,sand-Palula,fortyeight,dubhisɑ́-ee-ɑ́ɑʂʈ,dubhisɑ́-ee-ɑ́ɑʂʈ,,,,,,,
sand-Palula-fortynine-1,,sand-Palula,fortynine,dubhisɑ́-ee-núu,dubhisɑ́-ee-núu,,,,,,,
sand-Palula-fifty-1,,sand-Palula,fifty,dubhisɑ́-ee-dɑ́ɑs,dubhisɑ́-ee-dɑ́ɑs,,,,,,,
sand-Palula-fiftyone-1,,sand-Palula,fiftyone,dubhisɑ́-ee-ɑkóos,dubhisɑ́-ee-ɑkóos,,,,,,,
sand-Palula-fiftytwo-1,,sand-Palula,fiftytwo,dubhisɑ́-ee-bóos,dubhisɑ́-ee-bóos,,,,,,,
sand-Palula-fiftythree-1,,sand-Palula,fiftythree,dubhisɑ́-ee-tríis,dubhisɑ́-ee-tríis,,,,,,,
sand-Palula-fiftyfour-1,,sand-Palula,fiftyfour,dubhisɑ́-ee-cɑndíis,dubhisɑ́-ee-cɑndíis,,,,,,,
sand-Palula-fiftyfive-1,,sand-Palula,fiftyfive,dubhisɑ́-ee-pɑnɟíis,dubhisɑ́-ee-pɑnɟíis,,,,,,,
sand-Palula-fiftysix-1,,sand-Palula,fiftysix,dubhisɑ́-ee-ʂoɽíis,dubhisɑ́-ee-ʂoɽíis,,,,,,,
sand-Palula-fiftyseven-1,,sand-Palula,fiftyseven,dubhisɑ́-ee-sɑɑtóos,dubhisɑ́-ee-sɑɑtóos,,,,,,,
