Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
97,googleuninum-hat-ninetysix-1,googleuninum-hat,Ritchie2019,ninetysix,96,katrevensèz,katrevensez,,,(4⋅20)+6+10′,,
98,googleuninum-hat-ninetyseven-1,googleuninum-hat,Ritchie2019,ninetyseven,97,katrevendisèt,katrevendiset,,,(4⋅20)+10+7,,
99,googleuninum-hat-ninetyeight-1,googleuninum-hat,Ritchie2019,ninetyeight,98,katrevendizuit,katrevendizuit,,,(4⋅20)+10+8,,
100,googleuninum-hat-ninetynine-1,googleuninum-hat,Ritchie2019,ninetynine,99,katrevendiznèf,katrevendiznef,,,(4⋅20)+10+9,,
101,googleuninum-hat-hundred-1,googleuninum-hat,Ritchie2019,hundred,100,san,san,,,100,,
102,googleuninum-hat-thousand-1,googleuninum-hat,Ritchie2019,thousand,1000,mil,mil,,,1000,,
103,googleuninum-hat-tenthousand-1,googleuninum-hat,Ritchie2019,tenthousand,10000,di mil,dimil,,,10⋅1000,,
104,googleuninum-hat-onehundredthousand-1,googleuninum-hat,Ritchie2019,onehundredthousand,100000,san mil,sanmil,,,100[⋅]1000,,
105,googleuninum-hat-onemillion-1,googleuninum-hat,Ritchie2019,onemillion,1000000,yon milyon,yonmilyon,,,1′⋅1000000,,
106,googleuninum-hat-tenmillion-1,googleuninum-hat,Ritchie2019,tenmillion,10000000,di milyon,dimilyon,,,10⋅1000000,,
107,googleuninum-hat-onehundredmillion-1,googleuninum-hat,Ritchie2019,onehundredmillion,100000000,san milyon,sanmilyon,,,100[⋅]1000000,,
108,googleuninum-hat-billion-1,googleuninum-hat,Ritchie2019,billion,1000000000,yon bilyon,yonbilyon,,,1′⋅1000000000,,
109,googleuninum-hat-tenbillion-1,googleuninum-hat,Ritchie2019,tenbillion,10000000000,di bilyon,dibilyon,,,10⋅1000000000,,
110,googleuninum-hat-onehundredbillion-1,googleuninum-hat,Ritchie2019,onehundredbillion,100000000000,san bilyon,sanbilyon,,,100[⋅]1000000000,,
