Language,Glottocode,Language_ID,Concept,Form,Gloss,Alternate_gloss,Comment_glosser,Source,Meaning,Referent_resource,comment_referent_resource,tabooed,ligature_form,ligature_meaning,ligature_type: associative link = 1; commitative link = 2; covert/abstent = ?; number doesnt need ligatures = !; leave in comment if the ligature or conjunction can be inferred ,comment_ligature,comment_ligatures,Absolute_vs_contextual,comments_enumerative,class_marker,comment_classmarkers,Agreement_host,,currency
Siwu,sigh1238,sigh1238,thirty four,sitɛina,"(10""·3)+{CL'}4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty five,sitɛiru,"(10""·3)+{CL'}5",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty six,sitɛikuɔ,"(10""·3)+{CL'}6",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty seven,sitɛikɔdzɛ,"(10""·3)+({CL'}6+1')",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty eight,sitɛfrafana,"(10""·3)+[4']+4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty nine,sitɛkaiwɛ̃,"(10""·3)+[10]-1",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty,sina,"10""·4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty one,sinawɛ̃,"(10""·4)+1",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty two,sinainyɔ,"(10""·4)+{CL'}2",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty three,sinaitɛ,"(10""·4)+{CL'}3",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty four,sinaina,"(10""·4)+{CL'}4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty five,sinairu,"(10""·4)+{CL'}5",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty six,sinaikuɔ,"(10""·4)+{CL'}6",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty seven,sinaikɔdzɛ,"(10""·4)+({CL'}6+1')",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty eight,sinafrafana,"(10""·4)+[4']+4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty nine,sinakaiwɛ̃,"(10""·4)+({LG?}[10]-1)",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty,siru,"10""·5",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty one,siruwɛ,"(10""·5)+1",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty two,siruinyɔ,"(10""·5)+{CL'}2",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty three,siruitɛ,"(10""·5)+{CL'}3",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty four,siruina,(10·5)+{CL'}4,,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty five,siruiru,(10·5)+{CL'}5,,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty six,siruikuɔ,(10·5)+{CL'}6,,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty seven,siruikɔdzɛ,(10·5)+({CL'}6+1'),,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty eight,siruɔfrafana,(10·5)+{LG?}[4']+4,,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty nine,sirukaiwɛ̃,(10·5)+[10]-1,,,Atsu2006:12,,,,,00,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty,sikuɔ,"10""·6",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty one,sikuwɛ̃,"(10""·6)+{CL'}1",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty two,sikuɔinyɔ,"(10""·6)+{CL'}2",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty three,sikuɔitɛ,"(10""·6)+{CL'}3",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty four,sikuɔina,"(10""·6)+{CL'}4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty five,sikuɔru,"(10""·6)+5",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty six,sikuɔikuɔ,"(10""·6)+{CL'}6",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty seven,sikuɔikɔdzɛ,"(10""·6)+({CL'}6+1')",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty eight,sikuɔfrafana,"(10""·6)+[4']+4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty nine,sikuɔkaiwɛ̃,"(10""·6)+[10]-1",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,seventy,sikɔdzɛ,"10""·7",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,eighty,sinafasina,"10""·{LIG?}[4']+4",,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,ninety,kasiwɛ̃,100-1,{BIG}10-1,,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,hundred,kulafa,"{CL""}100",,ku means what?,Atsu2006:12,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,one,ɔwɛɛ,{CL}1,,,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Siwu,sigh1238,sigh1238,two,iɲɔɔ,{CL'}2,,i-ɲɔɔ class marking,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Siwu,sigh1238,sigh1238,three,itɛ,{CL'}3,,,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Siwu,sigh1238,sigh1238,four,inaà,{CL'}4,,,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Siwu,sigh1238,sigh1238,five,ìruù,{CL'}5,,,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Siwu,sigh1238,sigh1238,six,ìkuɔɔ̀,{CL'}6,,,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,seven,ìkɔdzɛɛ,{CL'}6+1,,,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,eight,frafáfàà,8,[2]·4,,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,nine,kàiwɛɛ,{LIG}[10]-1,{LIG}-1,CHECK LIG,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,ten,ìwoo,{CL'}10',,,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,eleven,woòwɛ̃ɛ̃,10'+1,,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,twelve,iwoo iɲɔɔ,{CL'}10'+2,,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirteen,iwoo ìtɛ,{CL'}10'+3,,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,twenty,sinɔɔ,"10""·2",,si - means what?,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thirty,sìtɛ,"10""·3",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,forty,sinaà,"10""·4",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,fifty,sìruù,"10""·5",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,sixty,sìkuɔɔ,"10""·6",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,seventy,sìkɔdzɛɛ,"10""·(6+1)",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,eighty,sìfasinafásínáà,"10""·8'",,10·([2]·4)?,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,ninety,kasiwɛ́ɛ̀,"{CL""}100-1",,{BIG}10-1,FordRobert1973:24-25,,,,,?,,,,,,,,,,,
Siwu,sigh1238,sigh1238,hundred,kùlàfa,"{CL""'}100'",,borrowed,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,two hundred,àlàfa aɲoɔ,"{CL""""}100'·{CL""""}2",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,three hundred,àlàfa atɛ,"{CL""""}100'·{CL""""}3",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,four hundred,àlàfa anaà,"{CL""""}100'·{CL""""}4",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,five hundred,àlàfa aruù,"{CL""""}100'·{CL""""}5",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,nine hundred,àlàfa kaìwɛɛ,"{CL""""}100'·([10]-1)",,,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,thousand,kakpi,"{CL""}1000",,kàwɛ̃ɛ̃,FordRobert1973:24-25,,,,,0,,,,,,,,,,,
Siwu,sigh1238,sigh1238,two thousand,kukpí kúɲɔɔ,"{CL""'}1000·{CL""'}2",,,FordRobert1973:24-25,,,,,kú,,,,,,,,,,,
Siwu,sigh1238,sigh1238,three thousand,kukpí kútɛ,"{CL""'}1000·{CL""'}3",,,FordRobert1973:24-25,,,,,kú,,,,,,,,,,,
Siwu,sigh1238,sigh1238,ten thousand,kukpí kúwéó,"{CL""'}1000·{CL""'}10",,,FordRobert1973:24-25,,,,,kú,,,,,,,,,,,
Siwu,sigh1238,sigh1238,million,àpimu,{PLU}1000,,,FordRobert1973:24-25,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,one,o-nwi,{CL}1,,,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,five,ɔ-nɔɔ,{CL}5,,,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,nine,ɔ-naasi,{CL}9,,,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,ten,le-fosi,{CL'}10,,,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,eleven,le-fosi ku o-nwii,{CL'}10+[+]{CL}1,,linker - ku,Agbetsoamedo2014,,,,,ku,,,,,,,,,,,
Selee,sele1249,sele1249,twelve,le-fosi ɔ-nyɔ,?,insufficient data,{CL'}10+[+]{CL}2,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,twenty,a-fosi a-nyɔ,?,insufficient data,{PLU}10·{PLU}2,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,thirty,a-fosi a-tiɛ,?,insufficient data,{PLU}10·{PLU}2,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,thirty two,a-fosi atiɛ,?,insufficient data,({PLU}10·3)+2,Agbetsoamedo2014,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,thirty three,a-fosi a-na a-tiɛ,?,insufficient data,(10·3)+3,Agbetsoamedo2014,,,,,na,,,,,,,,,,,
Selee,sele1249,sele1249,thirty four,a-fosi a-nɔɔ a-na,?,insufficient data,(10·3)+4,Agbetsoamedo2014,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,hundred,kɔ-lafa,"{CL""""}100",,"The numbers 'hundred' kɔ-lafa and 'thousand' ka-kpe appear to be borrowed from Ewe alafa and akepe, respectively, but unlike Ewe, which has no gender, the two numbers in Selee belong to different classes.",Agbetsoamedo2014,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,thousand,ka-kpe,"{CL""""}1000",,,Agbetsoamedo2014,,,,,ka?,,,,,,,,,,,
Selee,sele1249,sele1249,one,ònwīì,{CL}1,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,one,nwīì,1,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,two,ɔ̀njɔ̅,{CL}2,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,two,njɔ̅,2,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,three,òtìjɛ̅,{CL}3,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,four,ɔ̄nà,{CL}4,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,five,ɔ̀nɔ̅ɔ̀,{CL}5,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,five,nɔ̅ɔ̀,5,,,Harflett&Tate1999,,,,,!,,,,,,,,,,,
Selee,sele1249,sele1249,six,òkūwɔ̄,{CL}6,,,Harflett&Tate1999,,,,,?,,,last sound likely ligature form for produce,,,,,,,,
Selee,sele1249,sele1249,seven,òkúwɛnsĩ,{CL}6+1',,"o and ɔ̀ class markers for human terms (identity, kinship)",Harflett&Tate1999,,,,,?,,,oku means what,,,,,,,,
Selee,sele1249,sele1249,seven,kúwɛnsĩ,6+1',,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,eight,ɔ̀nĩ,{CL}8,,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,eight,nĩ,8',,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,nine,ɔ̅nààsĩ,{CL}1'-10,,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,nine,nààsĩ,1'-10,,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,ten,lɛfɔsì,{CL'}10,,si = ,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,thirteen,lɛ-fɔsi à-tìjɛ̄,"{CL'}10+{CL""?}3",,"between 10 and 19, lɛ-fɔsi + a-(plural prefix) + enumerative to are used",Harflett&Tate1999,,,,,à,,,,,,,,,,,
Selee,sele1249,sele1249,twenty,à-fɔ̄sì à-njɔ̄,{PLU}10·{PLU}2,,in tens from 20 to 90 - à-fɔ̄sì + a-plural prefix + enumerative,Harflett&Tate1999,,,,,à,,,,,,,,,,,
Selee,sele1249,sele1249,fifty two,à-fɔ̄sì à-nɔ̄ɔ̀,?,insufficient data,,Harflett&Tate1999,,,,,à,,,,,,,,,,,
Selee,sele1249,sele1249,hundred,kɔlāfā,"{CL""}100",,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Selee,sele1249,sele1249,thousand,kākpɛ́,"{CL""'}100",,,Harflett&Tate1999,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,one,nʊ̀ɛ́,1,,lɛ̀wɛ́,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,one,lɔ̀ní,{CL}1',,"ɔ̀ní, kɔ̀ní, sɔ̀ní, kàní",Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,one,kàní,"{CL""}1",,"àní, bàní",Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,two,núə̀,2,,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,two,inúə̀,"{CL""'}2",,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,three,ǹtsyə́,3,,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,three,ìtsyə́,"{CL'""}3",,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,four,ńnà,4,,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,four,é-nà,"{CL""""}4",,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,five,ǹnɔ́,5,,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,five,ànɔ́,"{CL""""'}5'",,,Delalorm2016:130ff,,,,,!,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,six,ǹkùá,6,,,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,six,èkùá,"{CL""""}6",,,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,seven,kùánsè,"6+1""",,,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,seven,akùánsè,"{CL""""}6+1""",,,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,eight,yèní,8,,counting number,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,eight,mflámflá,8',,cardinal number,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,nine,nàsé,9,,counting,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,nine,nwɔ̀nɔ́mbə́,9',{LIG}1',cardinal,Delalorm2016:130ff,,,,,?,,,,,,,,,,,
Sekpele,sekp1241,sekp1241,ten,lèfòsì,10,,,Delalorm2016:130ff,,,,,?,,,singular?,,,,,,,,
Sekpele,sekp1241,sekp1241,twenty,àwòsì-ə̀núə̀,"{CL""""'}10'·2",,à - occurs with 5 and 10,?,,,,,a,PL,,plural?,,,,,,,,
Sekpele,sekp1241,sekp1241,thirty,àwòsì-ə̀tsyə́,"{CL""""'}10'·3",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,forty,àwósì-ánà,"{CL""""'}10'·4",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,fifty,àwósì-ànɔ́,"{CL""""'}10'·5",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,sixty,àwósì-àkùá,"{CL""""'}10'·6",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,seventy,àwósì-àkúansè,"{CL""""'}10'·(6+1""')",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,eighty,àwósì-m̀fámflá,"{CL""""'}10'·8",,,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,ninety,àwósì-àwɔ̀nɔ́mbə́,"{CL""""'}10·9'",,error - form?,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,hundred,àwósì-àwɔ̀nɔ́mbə́,?,,error - form? same as ninety,?,,,,,a,PL,,,,,,,,,,
Sekpele,sekp1241,sekp1241,thousand,kɔ̀kpí,{LIG}1000,,,?,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,one,ɛ̀kʊ̃,{CL}1,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,one,kʊ̃,1,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,two,nwiɔ,2,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,three,nsa,3,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,four,nna,4,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,five,nnu,5,,,Kwesi-Aboagye1992,,,,,!,,,,,,,,,,,
Nzima,nzim1238,nzim1238,six,nsia,6,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,seven,nsuu,7,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,eight,mmɔtwɛ,8,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,nine,ngɔnla,9,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,ten,bulu,10,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,twenty,abulanwiɔ,{CL'}10'·2,,CL=PLU,Kwesi-Aboagye1992,,,,,a,PL,,,,,,,,,,
Nzima,nzim1238,nzim1238,thirty,abulasa,{CL'}10'·3,,,Kwesi-Aboagye1992,,,,,a,PL,,,,,,,,,,
Nzima,nzim1238,nzim1238,seventy,abulasuu,{CL'}10'·7,,,Kwesi-Aboagye1992,,,,,a,PL,,,,,,,,,,
Nzima,nzim1238,nzim1238,hundred,eya,100,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nzima,nzim1238,nzim1238,two hundred,eya nwiɔ,100·2,,,Kwesi-Aboagye1992,,,,,0,,,,,,,,,,,
Nzima,nzim1238,nzim1238,thousand,apenle,1000,,,Kwesi-Aboagye1992,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,one,olí,1,,,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,one,tenukpó,{CLF}1',,te - class,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,two,ɛbʰa,{CL'}2,,,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,three,tɛbha,{CLF}2',,tɛ - class marker,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,three,ɛtá,{CL'}3,,,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,three,tɛta,{CLF}3',,tɛ - class marker,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,four,ɛlɛ́,{CL'}4,,,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,four,tɛlɛ́,{CLF}4',,tɛ - class marker,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,five,ití,"{CL""}5",,,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,five,tɛtí,{CLF}5',,tɛ - class marker,Essegbey2012; Essegbey2019,,,,,!,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,six,holo,6,,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,six,teholo,{CLF}6',,te - class,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,seven,ɡene,7,,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,seven,tegenene,{CLF}7',,te - class,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,eight,ansɛ,8,,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,eight,tansɛ,{CLF}8',,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,nine,ʒita,9,,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,nine,zhitá,{CLF}9',,,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,nine,tezhitá,{CLF}9',,te - class marker,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,ten,kɛfɔ,{CL}10,,kɛ - class marker,Essegbey2012; Essegbey2019,,,,,?,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,eleven,kɛfɔ nɛ toli,"{CL""'}10+{CL}1",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,"Like most Kwa languages, Tutrugbu uses the comitative preposition nɛ to link two or more nouns - Essegbey2019;p.146",,,,,,,,
Nyangbo,nyan1302,nyan1302,twelve,kɛfɔ nɛ tɛbha,"{CL""'}10+{CL}2",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,thirteen,kɛfɔ nɛ tata,"{CL""'}10+{CL}3",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,fourteen,kɛfɔ nɛ talɛ,"{CL""'}10+{CL}4",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,fifteen,kɛfɔ nɛ ti,"{CL""'}10+{CL}5",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,sixteen,kɛfɔ nɛ tehlo,"{CL""'}10+{CL}6",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,seventeen,kɛfɔ nɛ tegégéné,"{CL""'}10+{CL}7",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,eighteen,kɛfɔ nɛ tiansɜ,"{CL""'}10+{CL}8",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,nineteen,kɛfɔ nɛ tezhita,"{CL""'}10+{CL}9",,,Essegbey2012; Essegbey2019,,,,,nɛ,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,twenty,afɛ tabʰa,"{CL""'}10·{CL}2",,"afɔ changes to afɛ tabha. Speakers often elide the final vowel, giving rise to an unusual consonant cluster",Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,thirty,afa atá,"10'·{CL""""}3",,"klɛ or kɛlɛ - is glossed as and, 'then' - See Essegbey 2019, 246",Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,forty,afɛ talɛ,10'·{CL'}4,,,Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,fifty,afe etí,10'·{CL}5,,,Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,sixty,afɛ teholo,10'·{CL'}6,,,Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
Nyangbo,nyan1302,nyan1302,seventy,afɛ teɡeɡene,10'·{CL'}7,,,Essegbey2012; Essegbey2019,,,,,0,,,,,,,,,,,
