Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
15,numerals-pure1242-1-fifteen-1,numerals-pure1242-1,Chan2019,fifteen,15,témbini iumu,tembiniiumu,,FALSCH,10[+]5,NA,NA
16,numerals-pure1242-1-sixteen-1,numerals-pure1242-1,Chan2019,sixteen,16,témbini kuimu,tembinikuimu,,FALSCH,10[+]6,NA,NA
17,numerals-pure1242-1-seventeen-1,numerals-pure1242-1,Chan2019,seventeen,17,témbini iumu tsimani,tembiniiumutsimani,,FALSCH,10[+]5[+]2,NA,NA
18,numerals-pure1242-1-eighteen-1,numerals-pure1242-1,Chan2019,eighteen,18,témbini iumu tanimu,tembiniiumutanimu,,FALSCH,10[+]5[+]3,NA,NA
19,numerals-pure1242-1-nineteen-1,numerals-pure1242-1,Chan2019,nineteen,19,témbini iumu tʰámu,tembiniiumuthamu,,FALSCH,10[+]5[+]4,NA,NA
20,numerals-pure1242-1-twenty-1,numerals-pure1242-1,Chan2019,twenty,20,ma ekuatsi,maekuatsi,,FALSCH,1[⋅]20,NA,NA
21,numerals-pure1242-1-twentyone-1,numerals-pure1242-1,Chan2019,twentyone,21,ma ekuatsi ma,maekuatsima,,FALSCH,1[⋅]20[+]1,NA,NA
22,numerals-pure1242-1-twentytwo-1,numerals-pure1242-1,Chan2019,twentytwo,22,ma ekuatsi tsimani,maekuatsitsimani,,FALSCH,1[⋅]20[+]2,NA,NA
23,numerals-pure1242-1-twentythree-1,numerals-pure1242-1,Chan2019,twentythree,23,ma ekuatsi tanimu,maekuatsitanimu,,FALSCH,1[⋅]20[+]3,NA,NA
24,numerals-pure1242-1-twentyfour-1,numerals-pure1242-1,Chan2019,twentyfour,24,ma ekuatsi tʰámu,maekuatsithamu,,FALSCH,1[⋅]20[+]4,NA,NA
25,numerals-pure1242-1-twentyfive-1,numerals-pure1242-1,Chan2019,twentyfive,25,ma ekuatsi iumu,maekuatsiiumu,,FALSCH,1[⋅]20[+]5,NA,NA
26,numerals-pure1242-1-twentysix-1,numerals-pure1242-1,Chan2019,twentysix,26,ma ekuatsi kuimu,maekuatsikuimu,,FALSCH,1[⋅]20[+]6,NA,NA
27,numerals-pure1242-1-twentyseven-1,numerals-pure1242-1,Chan2019,twentyseven,27,ma ekuatsi iumu tsimani,maekuatsiiumutsimani,,FALSCH,1[⋅]20[+]5[+]2,NA,NA
28,numerals-pure1242-1-twentyeight-1,numerals-pure1242-1,Chan2019,twentyeight,28,ma ekuatsi iumu tanimu,maekuatsiiumutanimu,,FALSCH,1[⋅]20[+]5[+]3,NA,NA
29,numerals-pure1242-1-twentynine-1,numerals-pure1242-1,Chan2019,twentynine,29,ma ekuatsi iumu tʰámu,maekuatsiiumuthamu,,FALSCH,1[⋅]20[+]5[+]4,NA,NA
30,numerals-pure1242-1-thirty-1,numerals-pure1242-1,Chan2019,thirty,30,ma ekuatsi témbini,maekuatsitembini,,FALSCH,1[⋅]20[+]10,NA,NA
31,numerals-pure1242-1-forty-1,numerals-pure1242-1,Chan2019,forty,40,tsimani ekuatsi,tsimaniekuatsi,( 2 x 20 ),FALSCH,2[⋅]20,NA,NA
32,numerals-pure1242-1-fifty-1,numerals-pure1242-1,Chan2019,fifty,50,tsimani ekuatsi témbini,tsimaniekuatsitembini,,FALSCH,2[⋅]20[+]10,NA,NA
33,numerals-pure1242-1-sixty-1,numerals-pure1242-1,Chan2019,sixty,60,tanimu ekuatsi,tanimuekuatsi,( 3 x 20 ),FALSCH,3[⋅]20,NA,NA
34,numerals-pure1242-1-seventy-1,numerals-pure1242-1,Chan2019,seventy,70,tanimu ekuatsi témbini,tanimuekuatsitembini,,FALSCH,3[⋅]20[+]10,NA,NA
35,numerals-pure1242-1-eighty-1,numerals-pure1242-1,Chan2019,eighty,80,tʰámu ekuatsi,thamuekuatsi,( 4 x 20 ),FALSCH,4[⋅]20,NA,NA
36,numerals-pure1242-1-ninety-1,numerals-pure1242-1,Chan2019,ninety,90,tʰámu ekuatsi témbini,thamuekuatsitembini,,FALSCH,4[⋅]20[+]10,NA,NA
37,numerals-pure1242-1-hundred-1,numerals-pure1242-1,Chan2019,hundred,100,iumu ekuatsi,iumuekuatsi,,FALSCH,5[⋅]20,NA,NA
38,numerals-pure1242-1-twohundred-1,numerals-pure1242-1,Chan2019,twohundred,200,témbini ekuatsi,tembiniekuatsi,,FALSCH,10[⋅]20,NA,NA
39,numerals-pure1242-1-fourhundred-1,numerals-pure1242-1,Chan2019,fourhundred,400,ireta,ireta,,FALSCH,400,NA,NA
40,numerals-pure1242-1-thousand-1,numerals-pure1242-1,Chan2019,thousand,1000,tsimani ireta témbini ekuatsi,tsimaniiretatembiniekuatsi,,FALSCH,2[⋅]400[+]10[⋅]20,NA,NA
41,numerals-pure1242-1-twothousand-1,numerals-pure1242-1,Chan2019,twothousand,2000,iumu ireta,iumuireta,,FALSCH,5[⋅]400,NA,NA
