Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
30,numerals-amat1238-1-thirty-1,numerals-amat1238-1,Chan2019,thirty,30,ɡalbtʃii,galbtsii,,FALSCH,20+10,NA,NA
31,numerals-amat1238-1-forty-1,numerals-amat1238-1,Chan2019,forty,40,tʃoo-y,tsooy,( 2 x 20 ),FALSCH,2⋅20′,NA,NA
32,numerals-amat1238-1-fifty-1,numerals-amat1238-1,Chan2019,fifty,50,tʃobtʃii-ya,tsobtsiiya,,FALSCH,2⋅20′+10,NA,NA
33,numerals-amat1238-1-sixty-1,numerals-amat1238-1,Chan2019,sixty,60,tʃon ɡal-a,tsongala,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-amat1238-1-seventy-1,numerals-amat1238-1,Chan2019,seventy,70,tʃon ɡaltʃii-ya,tsongaltsiiya,,FALSCH,3⋅20+10,NA,NA
35,numerals-amat1238-1-eighty-1,numerals-amat1238-1,Chan2019,eighty,80,tap ɡal-a,tapgala,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-amat1238-1-ninety-1,numerals-amat1238-1,Chan2019,ninety,90,tap ɡaltʃii-ya,tapgaltsiiya,,FALSCH,4⋅20+10,NA,NA
37,numerals-amat1238-1-hundred-1,numerals-amat1238-1,Chan2019,hundred,100,tub ɡayoo-y,tubgayooy,,FALSCH,1⋅5⋅20′,NA,NA
38,numerals-amat1238-1-twohundred-1,numerals-amat1238-1,Chan2019,twohundred,200,tʃop ɡayoo-y,tsopgayooy,,FALSCH,2⋅5⋅20′,NA,NA
39,numerals-amat1238-1-thousand-1,numerals-amat1238-1,Chan2019,thousand,1000,tub mil-a,tubmila,( mil < Spanish ),WAHR,1⋅1000,mil is a loan from Spanish,NA
40,numerals-amat1238-1-twothousand-1,numerals-amat1238-1,Chan2019,twothousand,2000,tʃop mil-a,tsopmila,,FALSCH,2⋅1000,mil is a loan from Spanish,NA
