Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
17,numerals-huas1242-1-seventeen-1,numerals-huas1242-1,Chan2019,seventeen,17,laːhu buːk,lahubuk,,FALSCH,10[+]7,NA,NA
18,numerals-huas1242-1-eighteen-1,numerals-huas1242-1,Chan2019,eighteen,18,laːhu wašik,lahuwasik,,FALSCH,10[+]8,NA,NA
19,numerals-huas1242-1-nineteen-1,numerals-huas1242-1,Chan2019,nineteen,19,laːhu beleːw,lahubelew,,FALSCH,10[+]9,NA,NA
20,numerals-huas1242-1-twenty-1,numerals-huas1242-1,Chan2019,twenty,20,hun ʔinik,huninik,,FALSCH,1[⋅]20,"literally ""one human""",NA
21,numerals-huas1242-1-twentyone-1,numerals-huas1242-1,Chan2019,twentyone,21,hun ʔinik hu:n,huninikhun,,FALSCH,1[⋅]20[+]1,NA,NA
22,numerals-huas1242-1-twentytwo-1,numerals-huas1242-1,Chan2019,twentytwo,22,hun ʔinik ca:b,huninikcab,,FALSCH,1[⋅]20[+]2,NA,NA
23,numerals-huas1242-1-twentythree-1,numerals-huas1242-1,Chan2019,twentythree,23,hun ʔinik ʔo:š,huninikos,,FALSCH,1[⋅]20[+]3,NA,NA
24,numerals-huas1242-1-twentyfour-1,numerals-huas1242-1,Chan2019,twentyfour,24,hun ʔinik ce:ʔ,huninikce,,FALSCH,1[⋅]20[+]4,NA,NA
25,numerals-huas1242-1-twentyfive-1,numerals-huas1242-1,Chan2019,twentyfive,25,hun ʔinik boːʔ,huninikbo,,FALSCH,1[⋅]20[+]5,NA,NA
26,numerals-huas1242-1-twentysix-1,numerals-huas1242-1,Chan2019,twentysix,26,hun ʔinik ʔakak,huninikakak,,FALSCH,1[⋅]20[+]6,NA,NA
27,numerals-huas1242-1-twentyseven-1,numerals-huas1242-1,Chan2019,twentyseven,27,hun ʔinik buːk,huninikbuk,,FALSCH,1[⋅]20[+]7,NA,NA
28,numerals-huas1242-1-twentyeight-1,numerals-huas1242-1,Chan2019,twentyeight,28,hun ʔinik wašik,huninikwasik,,FALSCH,1[⋅]20[+]8,NA,NA
29,numerals-huas1242-1-twentynine-1,numerals-huas1242-1,Chan2019,twentynine,29,hun ʔinik beleːw,huninikbelew,,FALSCH,1[⋅]20[+]9,NA,NA
30,numerals-huas1242-1-thirty-1,numerals-huas1242-1,Chan2019,thirty,30,hun ʔinik laːhu,huniniklahu,,FALSCH,1[⋅]20[+]10,NA,NA
31,numerals-huas1242-1-forty-1,numerals-huas1242-1,Chan2019,forty,40,cab ʔinik,cabinik,( 2 x 20 ),FALSCH,2[⋅]20,NA,NA
32,numerals-huas1242-1-fifty-1,numerals-huas1242-1,Chan2019,fifty,50,cab ʔinik laːhu,cabiniklahu,,FALSCH,2[⋅]20[+]10,NA,NA
33,numerals-huas1242-1-sixty-1,numerals-huas1242-1,Chan2019,sixty,60,ʔoš ʔinik,osinik,( 3 x 20 ),FALSCH,3[⋅]20,NA,NA
34,numerals-huas1242-1-seventy-1,numerals-huas1242-1,Chan2019,seventy,70,ʔoš ʔinik laːhu,osiniklahu,,FALSCH,3[⋅]20[+]10,NA,NA
35,numerals-huas1242-1-eighty-1,numerals-huas1242-1,Chan2019,eighty,80,ceʔ ʔinik,ceinik,( 4 x 20 ),FALSCH,4[⋅]20,NA,NA
36,numerals-huas1242-1-ninety-1,numerals-huas1242-1,Chan2019,ninety,90,ceʔ ʔinik laːhu,ceiniklahu,,FALSCH,4[⋅]20[+]10,NA,NA
37,numerals-huas1242-1-hundred-1,numerals-huas1242-1,Chan2019,hundred,100,boʔ ʔinik,boinik,( 5 x 20 ),FALSCH,5[⋅]20,NA,NA
38,numerals-huas1242-1-hundred-2,numerals-huas1242-1,Chan2019,hundred,100,hun syeːnto,hunsyento,,FALSCH,1[⋅]100,syeːnto being a loan from Spanish ciento,NA
39,numerals-huas1242-1-twohundred-1,numerals-huas1242-1,Chan2019,twohundred,200,cab boʔ ʔinik,cabboinik,,FALSCH,2[⋅](5[⋅]20),NA,NA
40,numerals-huas1242-1-fourhundred-1,numerals-huas1242-1,Chan2019,fourhundred,400,ceʔ boʔ ʔinik,ceboinik,,FALSCH,4[⋅](5[⋅]20),NA,NA
41,numerals-huas1242-1-thousand-1,numerals-huas1242-1,Chan2019,thousand,1000,hun mil,hunmil,,FALSCH,1[⋅]1000,mil being a loan from Spanish ,NA
42,numerals-huas1242-1-thousand-2,numerals-huas1242-1,Chan2019,thousand,1000,šiʔ,si,( < ''hairs'' ),FALSCH,1000,apparently meaning 'hair',NA
43,numerals-huas1242-1-twothousand-1,numerals-huas1242-1,Chan2019,twothousand,2000,cab šiʔ,cabsi,,FALSCH,2[⋅]1000,NA,NA
