Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
48,numerals-coma1246-1-twentyfour-2,numerals-coma1246-1,Chan2019,twentyfour,24,gʸéː³kʸúːŋ³,gye3kyung3,,FALSCH,20+4,NA,NA
49,numerals-coma1246-1-twentyfive-1,numerals-coma1246-1,Chan2019,twentyfive,25,gʸéː³ʔnʸǽ²,gye3nyae2,,FALSCH,20+5,NA,NA
50,numerals-coma1246-1-twentyfive-2,numerals-coma1246-1,Chan2019,twentyfive,25,gʸéː³ʔníːŋ³,gye3ning3,,FALSCH,20+5,NA,NA
51,numerals-coma1246-1-twentysix-1,numerals-coma1246-1,Chan2019,twentysix,26,gʸéː³ŋŋöː³,gye3ngngo3,,FALSCH,20+6,NA,NA
52,numerals-coma1246-1-twentysix-2,numerals-coma1246-1,Chan2019,twentysix,26,gʸéː³ŋŋúːŋ³,gye3ngngung3,,FALSCH,20+6,NA,NA
53,numerals-coma1246-1-twentyseven-1,numerals-coma1246-1,Chan2019,twentyseven,27,gʸéː³gʸé³,gye3gye3,,FALSCH,20+7,NA,NA
54,numerals-coma1246-1-twentyseven-2,numerals-coma1246-1,Chan2019,twentyseven,27,gʸéː³gʸáːŋ³,gye3gyang3,,FALSCH,20+7,NA,NA
55,numerals-coma1246-1-twentyeight-1,numerals-coma1246-1,Chan2019,twentyeight,28,gʸéː³ŋŋʸǽ²,gye3ngngyae2,,FALSCH,20+8,NA,NA
56,numerals-coma1246-1-twentyeight-2,numerals-coma1246-1,Chan2019,twentyeight,28,gigíŋ³,giging3,,FALSCH,20+8,NA,NA
57,numerals-coma1246-1-twentynine-1,numerals-coma1246-1,Chan2019,twentynine,29,gʸéː³ŋö́³,gye3ngo3,,FALSCH,20+9,NA,NA
58,numerals-coma1246-1-twentynine-2,numerals-coma1246-1,Chan2019,twentynine,29,gʸéː³ ŋúːŋ³,gye3ngung3,,FALSCH,20+9,NA,NA
59,numerals-coma1246-1-thirty-1,numerals-coma1246-1,Chan2019,thirty,30,gigí³,gigi3,,FALSCH,20+10,,NA
60,numerals-coma1246-1-thirty-2,numerals-coma1246-1,Chan2019,thirty,30,gigíŋ³,giging3,,FALSCH,20+10,NA,NA
61,numerals-coma1246-1-forty-1,numerals-coma1246-1,Chan2019,forty,40,tũló³,tulo3,,FALSCH,2⋅20′,NA,NA
62,numerals-coma1246-1-forty-2,numerals-coma1246-1,Chan2019,forty,40,tũláŋ³,tulang3,,FALSCH,2⋅20′,NA,NA
63,numerals-coma1246-1-fifty-1,numerals-coma1246-1,Chan2019,fifty,50,tũláŋ³,tulang3,,FALSCH,?,identical to 40?,NA
64,numerals-coma1246-1-fifty-2,numerals-coma1246-1,Chan2019,fifty,50,tũláŋ³zi²⁴gí³,tulang3zi24gi3,,FALSCH,2⋅20′+10,NA,NA
65,numerals-coma1246-1-sixty-1,numerals-coma1246-1,Chan2019,sixty,60,sesenta,sesenta,( <  Spanish ),WAHR,6⋅10′,loan from Spanish,NA
66,numerals-coma1246-1-seventy-1,numerals-coma1246-1,Chan2019,seventy,70,setenta,setenta,( <  Spanish ),WAHR,7⋅10′,loan from Spanish,NA
67,numerals-coma1246-1-eighty-1,numerals-coma1246-1,Chan2019,eighty,80,ochenta,ochenta,( < Spanish ),WAHR,8⋅10′,loan from Spanish,NA
68,numerals-coma1246-1-ninety-1,numerals-coma1246-1,Chan2019,ninety,90,noventa,noventa,( <  Spanish ),WAHR,9⋅10′,loan from Spanish,NA
69,numerals-coma1246-1-hundred-1,numerals-coma1246-1,Chan2019,hundred,100,kanʸaːŋ,kanyang,,FALSCH,100,Probably non-atomic diachronically but not transparent anymore.,NA
70,numerals-coma1246-1-hundred-2,numerals-coma1246-1,Chan2019,hundred,100,cien,cien,( <  Spanish ),WAHR,100,loan from Spanish,NA
71,numerals-coma1246-1-twohundred-1,numerals-coma1246-1,Chan2019,twohundred,200,tṹ³ ciento,tu3ciento,,FALSCH,2⋅100,ciento is a loan from Spanish,NA
72,numerals-coma1246-1-twohundred-2,numerals-coma1246-1,Chan2019,twohundred,200,dos ciento,dosciento,,FALSCH,2⋅100,loan from Spanish,NA
73,numerals-coma1246-1-thousand-1,numerals-coma1246-1,Chan2019,thousand,1000,ginʸáŋ³,ginyang3,,FALSCH,?,maybe 10⋅100?,NA
74,numerals-coma1246-1-thousand-2,numerals-coma1246-1,Chan2019,thousand,1000,mil,mil,,FALSCH,1000,loan from Spanish,NA
75,numerals-coma1246-1-twothousand-1,numerals-coma1246-1,Chan2019,twothousand,2000,dos mil,dosmil,,FALSCH,2⋅1000,loan from Spanish,NA
76,numerals-coma1246-1-twothousand-2,numerals-coma1246-1,Chan2019,twothousand,2000,dos mil,dosmil,,FALSCH,2⋅1000,loan from Spanish,NA
