Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
19,numerals-lowl1260-1-nineteen-1,numerals-lowl1260-1,Chan2019,nineteen,19,mbamaʔ penlaʔ,mbamapenla,,FALSCH,10[+]9,NA,NA
20,numerals-lowl1260-1-twenty-1,numerals-lowl1260-1,Chan2019,twenty,20,ɲuxans,nuxans,,FALSCH,20,NA,NA
21,numerals-lowl1260-1-twentyone-1,numerals-lowl1260-1,Chan2019,twentyone,21,ɲuxans ɲulji,nuxansnulji,,FALSCH,20[+]1,NA,NA
22,numerals-lowl1260-1-twentytwo-1,numerals-lowl1260-1,Chan2019,twentytwo,22,ɲuxans ukweʔ,nuxansukwe,,FALSCH,20[+]2,NA,NA
23,numerals-lowl1260-1-twentythree-1,numerals-lowl1260-1,Chan2019,twentythree,23,ɲuxans faneʔ,nuxansfane,,FALSCH,20[+]3,NA,NA
24,numerals-lowl1260-1-twentyfour-1,numerals-lowl1260-1,Chan2019,twentyfour,24,ɲuxans malpuʔ,nuxansmalpu,,FALSCH,20[+]4,NA,NA
25,numerals-lowl1260-1-twentyfive-1,numerals-lowl1260-1,Chan2019,twentyfive,25,ɲuxans maɡeʔ,nuxansmage,,FALSCH,20[+]5,NA,NA
26,numerals-lowl1260-1-twentysix-1,numerals-lowl1260-1,Chan2019,twentysix,26,ɲuxans kʔantʃux,nuxanskantsux,,FALSCH,20[+]6,NA,NA
27,numerals-lowl1260-1-twentyseven-1,numerals-lowl1260-1,Chan2019,twentyseven,27,ɲuxans koteʔ,nuxanskote,,FALSCH,20[+]7,NA,NA
28,numerals-lowl1260-1-twentyeight-1,numerals-lowl1260-1,Chan2019,twentyeight,28,ɲuxans malfaʔ,nuxansmalfa,,FALSCH,20[+]8,NA,NA
29,numerals-lowl1260-1-twentynine-1,numerals-lowl1260-1,Chan2019,twentynine,29,ɲuxans penlaʔ,nuxanspenla,,FALSCH,20[+]9,NA,NA
30,numerals-lowl1260-1-thirty-1,numerals-lowl1260-1,Chan2019,thirty,30,ɲuxans mbamaʔ,nuxansmbama,,FALSCH,20[+]10,NA,NA
31,numerals-lowl1260-1-forty-1,numerals-lowl1260-1,Chan2019,forty,40,ukweʔ ɲuxans,ukwenuxans,,FALSCH,2[⋅]20,NA,NA
32,numerals-lowl1260-1-fifty-1,numerals-lowl1260-1,Chan2019,fifty,50,ukweʔ ɲuxans mbamaʔ,ukwenuxansmbama,,FALSCH,2[⋅]20[+]10,NA,NA
33,numerals-lowl1260-1-sixty-1,numerals-lowl1260-1,Chan2019,sixty,60,faneʔ ɲuxans,fanenuxans,,FALSCH,3[⋅]20,NA,NA
34,numerals-lowl1260-1-seventy-1,numerals-lowl1260-1,Chan2019,seventy,70,faneʔ ɲuxans mbamaʔ,fanenuxansmbama,,FALSCH,3[⋅]20[+]10,NA,NA
35,numerals-lowl1260-1-eighty-1,numerals-lowl1260-1,Chan2019,eighty,80,malpuʔ ɲuxans,malpunuxans,,FALSCH,4[⋅]20,NA,NA
36,numerals-lowl1260-1-ninety-1,numerals-lowl1260-1,Chan2019,ninety,90,malpuʔ ɲuxans mbamaʔ,malpunuxansmbama,,FALSCH,4[⋅]20[+]10,NA,NA
37,numerals-lowl1260-1-hundred-1,numerals-lowl1260-1,Chan2019,hundred,100,maxɲu,maxnu,,FALSCH,100,Perhaps 5⋅20 historically?,NA
38,numerals-lowl1260-1-twohundred-1,numerals-lowl1260-1,Chan2019,twohundred,200,ukweʔ maxɲu,ukwemaxnu,,FALSCH,2[⋅]100,NA,NA
39,numerals-lowl1260-1-twohundred-2,numerals-lowl1260-1,Chan2019,twohundred,200,mbama ɲuxans,mbamanuxans,,FALSCH,10[⋅]20,NA,NA
40,numerals-lowl1260-1-thousand-1,numerals-lowl1260-1,Chan2019,thousand,1000,mil,mil,( mil < Spanish ),WAHR,1000,loan from Spanish,NA
41,numerals-lowl1260-1-twothousand-1,numerals-lowl1260-1,Chan2019,twothousand,2000,ukweʔ mil,ukwemil,,FALSCH,2[⋅]1000,mil is a loan from Spanish,NA
