Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
18,numerals-ixca1245-1-eighteen-1,numerals-ixca1245-1,Chan2019,eighteen,18,tʃi¹ʔũ³ nĩ¹hẽ²,tsi1u3ni1he2,( 15 + 3 ),FALSCH,15+3,NA,NA
19,numerals-ixca1245-1-nineteen-1,numerals-ixca1245-1,Chan2019,nineteen,19,tʃi¹ʔũ³njũ¹hũ¹,tsi1u3nju1hu1,( 15 + 4 ),FALSCH,15+4,NA,NA
20,numerals-ixca1245-1-twenty-1,numerals-ixca1245-1,Chan2019,twenty,20,ʃkã¹,ska1,,FALSCH,20,NA,NA
21,numerals-ixca1245-1-twentyone-1,numerals-ixca1245-1,Chan2019,twentyone,21,ʃkã¹ hnɡu²,ska1hngu2,,FALSCH,20+1,NA,NA
22,numerals-ixca1245-1-twentytwo-1,numerals-ixca1245-1,Chan2019,twentytwo,22,ʃkã¹ yu¹hu¹,ska1yu1hu1,,FALSCH,20+2,NA,NA
23,numerals-ixca1245-1-twentythree-1,numerals-ixca1245-1,Chan2019,twentythree,23,ʃkã¹ nĩ¹hẽ²,ska1ni1he2,,FALSCH,20+3,NA,NA
24,numerals-ixca1245-1-twentyfour-1,numerals-ixca1245-1,Chan2019,twentyfour,24,ʃkã¹ njũ¹hũ¹,ska1nju1hu1,,FALSCH,20+4,NA,NA
25,numerals-ixca1245-1-twentyfive-1,numerals-ixca1245-1,Chan2019,twentyfive,25,ʃkã¹ ʃʔõ¹,ska1so1,,FALSCH,20+5,NA,NA
26,numerals-ixca1245-1-twentysix-1,numerals-ixca1245-1,Chan2019,twentysix,26,ʃkã¹ ʃhõ³,ska1sho3,,FALSCH,20+6,NA,NA
27,numerals-ixca1245-1-twentyseven-1,numerals-ixca1245-1,Chan2019,twentyseven,27,ʃkã¹ ya¹tu²,ska1ya1tu2,,FALSCH,20+7,NA,NA
28,numerals-ixca1245-1-twentyeight-1,numerals-ixca1245-1,Chan2019,twentyeight,28,ʃkã¹ hni²,ska1hni2,,FALSCH,20+8,NA,NA
29,numerals-ixca1245-1-twentynine-1,numerals-ixca1245-1,Chan2019,twentynine,29,ʃkã¹ n¹ñje³,ska1n1nje3,,FALSCH,20+9,NA,NA
30,numerals-ixca1245-1-thirty-1,numerals-ixca1245-1,Chan2019,thirty,30,ʃkã¹ ʔu²te³,ska1u2te3,( 20 + 10),FALSCH,20+10,NA,NA
31,numerals-ixca1245-1-forty-1,numerals-ixca1245-1,Chan2019,forty,40,cuarenta,cuarenta,(< Spanish ),WAHR,4⋅10′,Spanish loan,NA
32,numerals-ixca1245-1-fifty-1,numerals-ixca1245-1,Chan2019,fifty,50,cincuenta,cincuenta,(< Spanish ),WAHR,5⋅10′,Spanish loan,NA
33,numerals-ixca1245-1-sixty-1,numerals-ixca1245-1,Chan2019,sixty,60,sesenta,sesenta,(< Spanish ),WAHR,6⋅10′,Spanish loan,NA
34,numerals-ixca1245-1-seventy-1,numerals-ixca1245-1,Chan2019,seventy,70,setenta,setenta,(< Spanish ),WAHR,7⋅10′,Spanish loan,NA
35,numerals-ixca1245-1-eighty-1,numerals-ixca1245-1,Chan2019,eighty,80,ochenta,ochenta,(< Spanish ),WAHR,8⋅10′,Spanish loan,NA
36,numerals-ixca1245-1-ninety-1,numerals-ixca1245-1,Chan2019,ninety,90,noventa,noventa,(< Spanish ),WAHR,9⋅10′,Spanish loan,NA
37,numerals-ixca1245-1-hundred-1,numerals-ixca1245-1,Chan2019,hundred,100,hnɡu² sie¹ntu¹,hngu2sie1ntu1,,FALSCH,1⋅100,sie¹ntu¹ is a loan from Spanish ciento,NA
38,numerals-ixca1245-1-twohundred-1,numerals-ixca1245-1,Chan2019,twohundred,200,yu¹hu¹ sie¹ntu¹,yu1hu1sie1ntu1,,FALSCH,2⋅100,sie¹ntu¹ is a loan from Spanish ciento,NA
39,numerals-ixca1245-1-thousand-1,numerals-ixca1245-1,Chan2019,thousand,1000,hnɡu² mi¹l,hngu2mi1l,,FALSCH,1⋅1000,mi¹l is a loan from Spanish mil,NA
40,numerals-ixca1245-1-twothousand-1,numerals-ixca1245-1,Chan2019,twothousand,2000,yu¹hu¹ mi¹l,yu1hu1mi1l,,FALSCH,2⋅1000,mi¹l is a loan from Spanish mil,NA
