Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
15,numerals-azoy1236-1-fourteen-1,numerals-azoy1236-1,Chan2019,fourteen,14,ɡuwà-ihkù-mù,guwaihkumu,(10-4-plus),FALSCH,10+4{+},NA,NA
16,numerals-azoy1236-1-fifteen-1,numerals-azoy1236-1,Chan2019,fifteen,15,ɡuwà-niʦu,guwanitsu,(10-5),FALSCH,10+5,NA,NA
17,numerals-azoy1236-1-sixteen-1,numerals-azoy1236-1,Chan2019,sixteen,16,ɡuwà-niʦu eᵐbà-mò,guwanitsuembamo,(10-5 1-plus),FALSCH,10+5+1{+},NA,NA
18,numerals-azoy1236-1-seventeen-1,numerals-azoy1236-1,Chan2019,seventeen,17,ɡuwà-niʦu ihmà-mò,guwanitsuihmamo,(10-5 2-plus),FALSCH,10+5+2{+},NA,NA
19,numerals-azoy1236-1-eighteen-1,numerals-azoy1236-1,Chan2019,eighteen,18,ɡuwà-niʦu iʦù-mù,guwanitsuitsumu,(10-5 3-plus),FALSCH,10+5+3{+},NA,NA
20,numerals-azoy1236-1-nineteen-1,numerals-azoy1236-1,Chan2019,nineteen,19,ɡuwà-niʦu ihkù-mù,guwanitsuihkumu,(10-5 4-plus),FALSCH,10+5+4{+},NA,NA
21,numerals-azoy1236-1-twenty-1,numerals-azoy1236-1,Chan2019,twenty,20,ᵐba-skijųɁ,mbaskiju,(1-20),FALSCH,1⋅20,NA,NA
22,numerals-azoy1236-1-twentyone-1,numerals-azoy1236-1,Chan2019,twentyone,21,ᵐba-skijųɁ eᵐbà-mò,mbaskijuembamo,(1-20 1-plus),FALSCH,1⋅20+1{+},NA,NA
23,numerals-azoy1236-1-twentytwo-1,numerals-azoy1236-1,Chan2019,twentytwo,22,ᵐba-skijųɁ ihmà-mò,mbaskijuihmamo,(1-20 2-plus),FALSCH,1⋅20+2{+},NA,NA
24,numerals-azoy1236-1-twentythree-1,numerals-azoy1236-1,Chan2019,twentythree,23,ᵐba-skijųɁ iʦù-mù,mbaskijuitsumu,(1-20 3-plus),FALSCH,1⋅20+3{+},NA,NA
25,numerals-azoy1236-1-twentyfour-1,numerals-azoy1236-1,Chan2019,twentyfour,24,ᵐba-skijųɁ ihkù-mù,mbaskijuihkumu,(1-20 4-plus),FALSCH,1⋅20+4{+},NA,NA
26,numerals-azoy1236-1-twentyfive-1,numerals-azoy1236-1,Chan2019,twentyfive,25,ᵐba-skijųɁ wiʦu,mbaskijuwitsu,(1-20 5),FALSCH,1⋅20+5,NA,NA
27,numerals-azoy1236-1-twentysix-1,numerals-azoy1236-1,Chan2019,twentysix,26,ᵐba-skijųɁ màhŋù,mbaskijumahngu,(1-20 6),FALSCH,1⋅20+6,NA,NA
28,numerals-azoy1236-1-twentyseven-1,numerals-azoy1236-1,Chan2019,twentyseven,27,ᵐba-skijųɁ hwą̀,mbaskijuhwa,(1-20 7),FALSCH,1⋅20+7,NA,NA
29,numerals-azoy1236-1-twentyeight-1,numerals-azoy1236-1,Chan2019,twentyeight,28,ᵐba-skijųɁ miŋɡijųɁ,mbaskijuminggiju,(1-20 8),FALSCH,1⋅20+8,NA,NA
30,numerals-azoy1236-1-twentynine-1,numerals-azoy1236-1,Chan2019,twentynine,29,ᵐba-skijųɁ mìhnà-ɡuwàɁ,mbaskijumihnaguwa,(1-20 9),FALSCH,1⋅20+({take away}[1]−10),NA,NA
31,numerals-azoy1236-1-thirty-1,numerals-azoy1236-1,Chan2019,thirty,30,ᵐba-skijųɁ ɡuwàɁ,mbaskijuguwa,(1-20 10),FALSCH,1⋅20+10,NA,NA
32,numerals-azoy1236-1-thirtyfive-1,numerals-azoy1236-1,Chan2019,thirtyfive,35,ᵐba-skijų ɡuwàɁ wiʦu,mbaskijuguwawitsu,(1-20 10 5),FALSCH,1⋅20+10+5,NA,NA
33,numerals-azoy1236-1-forty-1,numerals-azoy1236-1,Chan2019,forty,40,(ᵐba-)hmà-skijųɁ,mbahmaskiju,((1-)2-20),FALSCH,1⋅2⋅20,The numeral has an optional component indicated by round brackets. Since we don't use them in that way I give the option without the optional component as alternative gloss.,2⋅20
34,numerals-azoy1236-1-fifty-1,numerals-azoy1236-1,Chan2019,fifty,50,ahku-rumi,ahkurumi,(4-12.5),FALSCH,4⋅12.5,According to mathematics and the contributor comment rumi must be 12.5,NA
35,numerals-azoy1236-1-sixty-1,numerals-azoy1236-1,Chan2019,sixty,60,(ᵐba-)hʦù-skijų,mbahtsuskiju,((1-)3-20),FALSCH,1⋅3⋅20,NA,3⋅20
36,numerals-azoy1236-1-eighty-1,numerals-azoy1236-1,Chan2019,eighty,80,(ᵐba-)hkù-skijų,mbahkuskiju,((1-)4-20),FALSCH,1⋅4⋅20,NA,4⋅20
