Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
21,numerals-sout2956-1-twentyone-1,numerals-sout2956-1,Chan2019,twentyone,21,tlaaʔalaay sdiŋ ʔwaa ɡi sɢwaansəŋ,tlaaalaaysdingwaagisgwaansang,,FALSCH,10⋅2+1,NA,NA
22,numerals-sout2956-1-twentytwo-1,numerals-sout2956-1,Chan2019,twentytwo,22,tlaaʔalaay sdiŋ ʔwaa ɡi sdiŋ,tlaaalaaysdingwaagisding,,FALSCH,10⋅2+2,NA,NA
23,numerals-sout2956-1-twentythree-1,numerals-sout2956-1,Chan2019,twentythree,23,tlaaʔalaay sdiŋ ʔwaa ɡi ɬɢunʔuɬ,tlaaalaaysdingwaagilgunul,,FALSCH,10⋅2+3,NA,NA
24,numerals-sout2956-1-twentyfour-1,numerals-sout2956-1,Chan2019,twentyfour,24,tlaaʔalaay sdiŋ ʔwaa ɡi sdansəŋ,tlaaalaaysdingwaagisdansang,,FALSCH,10⋅2+2⋅2′,NA,NA
25,numerals-sout2956-1-twentyfive-1,numerals-sout2956-1,Chan2019,twentyfive,25,tlaaʔalaay sdiŋ ʔwaa ɡi tleeɬə,tlaaalaaysdingwaagitleela,,FALSCH,10⋅2+5,NA,NA
26,numerals-sout2956-1-twentysix-1,numerals-sout2956-1,Chan2019,twentysix,26,tlaaʔalaay sdiŋ ʔwaa ɡi tɬəɢunʔuɬ,tlaaalaaysdingwaagitlagunul,,FALSCH,10⋅2+2″⋅3,NA,NA
27,numerals-sout2956-1-twentyseven-1,numerals-sout2956-1,Chan2019,twentyseven,27,tlaaʔalaay sdiŋ ʔwaa ɡi d͡ʒiɡuɢa,tlaaalaaysdingwaagidziguga,,FALSCH,10⋅2+7,NA,NA
28,numerals-sout2956-1-twentyeight-1,numerals-sout2956-1,Chan2019,twentyeight,28,tlaaʔalaay sdiŋ ʔwaa ɡi sdaansəŋχa,tlaaalaaysdingwaagisdaansangkha,,FALSCH,10⋅2+2⋅2′⋅2‴,NA,NA
29,numerals-sout2956-1-twentynine-1,numerals-sout2956-1,Chan2019,twentynine,29,tlaaʔalaay ɬɢunʔuɬ ʔwaa sda sɢwaansəŋ ɡəw,tlaaalaaylgunulwaasdasgwaansanggaw,,FALSCH,10⋅3−1,NA,NA
30,numerals-sout2956-1-thirty-1,numerals-sout2956-1,Chan2019,thirty,30,tlaaʔalaay ɬɢunʔuɬ,tlaaalaaylgunul,,FALSCH,10⋅3,NA,NA
31,numerals-sout2956-1-forty-1,numerals-sout2956-1,Chan2019,forty,40,tlaaʔalaay sdansəŋ,tlaaalaaysdansang,,FALSCH,10⋅2⋅2′,NA,NA
32,numerals-sout2956-1-fifty-1,numerals-sout2956-1,Chan2019,fifty,50,tlaaʔalaay tleeɬə,tlaaalaaytleela,,FALSCH,10⋅5,NA,NA
33,numerals-sout2956-1-sixty-1,numerals-sout2956-1,Chan2019,sixty,60,tlaaʔalaay tɬəɢunʔuɬ,tlaaalaaytlagunul,,FALSCH,10⋅2″⋅3,NA,NA
34,numerals-sout2956-1-seventy-1,numerals-sout2956-1,Chan2019,seventy,70,tlaaʔalaay d͡ʒiɡuɢa,tlaaalaaydziguga,,FALSCH,10⋅7,NA,NA
35,numerals-sout2956-1-eighty-1,numerals-sout2956-1,Chan2019,eighty,80,tlaaʔalaay sdaansəŋχa,tlaaalaaysdaansangkha,,FALSCH,10⋅2⋅2′⋅2‴,NA,NA
36,numerals-sout2956-1-ninety-1,numerals-sout2956-1,Chan2019,ninety,90,tlaaʔalaay tlaaʔaɬ ʔwaa sda tlaaʔaɬ ɡəw,tlaaalaaytlaaalwaasdatlaaalgaw,,FALSCH,10⋅10−10,NA,NA
37,numerals-sout2956-1-hundred-1,numerals-sout2956-1,Chan2019,hundred,100,tlaaʔalaay tlaaʔaɬ,tlaaalaaytlaaal,,FALSCH,10⋅10,NA,NA
38,numerals-sout2956-1-twohundred-1,numerals-sout2956-1,Chan2019,twohundred,200,tlaaʔalaay tlaaʔalaay sdiŋ,tlaaalaaytlaaalaaysding,,FALSCH,10⋅10⋅2,NA,NA
