Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
17,googleuninum-hat-sixteen-1,googleuninum-hat,Ritchie2019,sixteen,16,sèz,sez,,,6+10,loan from French,NA
18,googleuninum-hat-seventeen-1,googleuninum-hat,Ritchie2019,seventeen,17,disèt,diset,,,10[+]7,loan from French,NA
19,googleuninum-hat-eighteen-1,googleuninum-hat,Ritchie2019,eighteen,18,dizuit,dizuit,,,10[+]8,loan from French,NA
20,googleuninum-hat-nineteen-1,googleuninum-hat,Ritchie2019,nineteen,19,diznèf,diznef,,,10[+]9,loan from French,NA
21,googleuninum-hat-twenty-1,googleuninum-hat,Ritchie2019,twenty,20,ven,ven,,,20,loan from French; historically 2⋅10,NA
22,googleuninum-hat-twentyone-1,googleuninum-hat,Ritchie2019,twentyone,21,venteyen,venteyen,,,20+{and}1,loan from French,NA
23,googleuninum-hat-twentytwo-1,googleuninum-hat,Ritchie2019,twentytwo,22,vennde,vennde,,,20[+]2,loan from French,NA
24,googleuninum-hat-twentythree-1,googleuninum-hat,Ritchie2019,twentythree,23,venntwa,venntwa,,,20[+]3,loan from French,NA
25,googleuninum-hat-twentyfour-1,googleuninum-hat,Ritchie2019,twentyfour,24,vennkat,vennkat,,,20[+]4,loan from French,NA
26,googleuninum-hat-twentyfive-1,googleuninum-hat,Ritchie2019,twentyfive,25,vennsenk,vennsenk,,,20[+]5,loan from French,NA
27,googleuninum-hat-twentysix-1,googleuninum-hat,Ritchie2019,twentysix,26,vennsis,vennsis,,,20[+]6,loan from French,NA
28,googleuninum-hat-twentyseven-1,googleuninum-hat,Ritchie2019,twentyseven,27,vennsèt,vennset,,,20[+]7,loan from French,NA
29,googleuninum-hat-twentyeight-1,googleuninum-hat,Ritchie2019,twentyeight,28,ventuit,ventuit,,,20[+]8,loan from French,NA
30,googleuninum-hat-twentynine-1,googleuninum-hat,Ritchie2019,twentynine,29,ventnèf,ventnef,,,20[+]9,loan from French,NA
31,googleuninum-hat-thirty-1,googleuninum-hat,Ritchie2019,thirty,30,trant,trant,,,3⋅10′,loan from French,NA
32,googleuninum-hat-thirtyone-1,googleuninum-hat,Ritchie2019,thirtyone,31,tranteyen,tranteyen,,,3⋅10′+{and}1,loan from French,NA
33,googleuninum-hat-thirtytwo-1,googleuninum-hat,Ritchie2019,thirtytwo,32,trannde,trannde,,,3⋅10′[+]2,loan from French,NA
34,googleuninum-hat-thirtythree-1,googleuninum-hat,Ritchie2019,thirtythree,33,tranntwa,tranntwa,,,3⋅10′[+]3,loan from French,NA
35,googleuninum-hat-thirtyfour-1,googleuninum-hat,Ritchie2019,thirtyfour,34,trannkat,trannkat,,,3⋅10′[+]4,loan from French,NA
36,googleuninum-hat-thirtyfive-1,googleuninum-hat,Ritchie2019,thirtyfive,35,trannsenk,trannsenk,,,3⋅10′[+]5,loan from French,NA
37,googleuninum-hat-thirtysix-1,googleuninum-hat,Ritchie2019,thirtysix,36,trannsis,trannsis,,,3⋅10′[+]6,loan from French,NA
38,googleuninum-hat-thirtyseven-1,googleuninum-hat,Ritchie2019,thirtyseven,37,trannsèt,trannset,,,3⋅10′[+]7,loan from French,NA
39,googleuninum-hat-thirtyeight-1,googleuninum-hat,Ritchie2019,thirtyeight,38,trantuit,trantuit,,,3⋅10′[+]8,loan from French,NA
40,googleuninum-hat-thirtynine-1,googleuninum-hat,Ritchie2019,thirtynine,39,trantnèf,trantnef,,,3⋅10′[+]9,loan from French,NA
41,googleuninum-hat-forty-1,googleuninum-hat,Ritchie2019,forty,40,karant,karant,,,4⋅10′,loan from French,NA
42,googleuninum-hat-fortyone-1,googleuninum-hat,Ritchie2019,fortyone,41,karanteyen,karanteyen,,,4⋅10′+{and}1,loan from French,NA
43,googleuninum-hat-fortytwo-1,googleuninum-hat,Ritchie2019,fortytwo,42,karannde,karannde,,,4⋅10′[+]2,loan from French,NA
44,googleuninum-hat-fortythree-1,googleuninum-hat,Ritchie2019,fortythree,43,karanntwa,karanntwa,,,4⋅10′[+]3,loan from French,NA
45,googleuninum-hat-fortyfour-1,googleuninum-hat,Ritchie2019,fortyfour,44,karannkat,karannkat,,,4⋅10′[+]4,loan from French,NA
46,googleuninum-hat-fortyfive-1,googleuninum-hat,Ritchie2019,fortyfive,45,karannsenk,karannsenk,,,4⋅10′[+]5,loan from French,NA
47,googleuninum-hat-fortysix-1,googleuninum-hat,Ritchie2019,fortysix,46,karannsis,karannsis,,,4⋅10′[+]6,loan from French,NA
48,googleuninum-hat-fortyseven-1,googleuninum-hat,Ritchie2019,fortyseven,47,karannsèt,karannset,,,4⋅10′[+]7,loan from French,NA
49,googleuninum-hat-fortyeight-1,googleuninum-hat,Ritchie2019,fortyeight,48,karantuit,karantuit,,,4⋅10′[+]8,loan from French,NA
50,googleuninum-hat-fortynine-1,googleuninum-hat,Ritchie2019,fortynine,49,karantnèf,karantnef,,,4⋅10′[+]9,loan from French,NA
51,googleuninum-hat-fifty-1,googleuninum-hat,Ritchie2019,fifty,50,senkant,senkant,,,5⋅10′,loan from French,NA
52,googleuninum-hat-fiftyone-1,googleuninum-hat,Ritchie2019,fiftyone,51,senkanteyen,senkanteyen,,,5⋅10′+{and}1,loan from French,NA
53,googleuninum-hat-fiftytwo-1,googleuninum-hat,Ritchie2019,fiftytwo,52,senkannde,senkannde,,,5⋅10′[+]2,loan from French,NA
54,googleuninum-hat-fiftythree-1,googleuninum-hat,Ritchie2019,fiftythree,53,senkanntwa,senkanntwa,,,5⋅10′[+]3,loan from French,NA
55,googleuninum-hat-fiftyfour-1,googleuninum-hat,Ritchie2019,fiftyfour,54,senkannkat,senkannkat,,,5⋅10′[+]4,loan from French,NA
56,googleuninum-hat-fiftyfive-1,googleuninum-hat,Ritchie2019,fiftyfive,55,senkannsenk,senkannsenk,,,5⋅10′[+]5,loan from French,NA
57,googleuninum-hat-fiftysix-1,googleuninum-hat,Ritchie2019,fiftysix,56,senkannsis,senkannsis,,,5⋅10′[+]6,loan from French,NA
58,googleuninum-hat-fiftyseven-1,googleuninum-hat,Ritchie2019,fiftyseven,57,senkannsèt,senkannset,,,5⋅10′[+]7,loan from French,NA
59,googleuninum-hat-fiftyeight-1,googleuninum-hat,Ritchie2019,fiftyeight,58,senkantuit,senkantuit,,,5⋅10′[+]8,loan from French,NA
60,googleuninum-hat-fiftynine-1,googleuninum-hat,Ritchie2019,fiftynine,59,senkantnèf,senkantnef,,,5⋅10′[+]9,loan from French,NA
61,googleuninum-hat-sixty-1,googleuninum-hat,Ritchie2019,sixty,60,swasant,swasant,,,6⋅10′,loan from French,NA
62,googleuninum-hat-sixtyone-1,googleuninum-hat,Ritchie2019,sixtyone,61,swasanteyen,swasanteyen,,,6⋅10′+{and}1,loan from French,NA
63,googleuninum-hat-sixtytwo-1,googleuninum-hat,Ritchie2019,sixtytwo,62,swasannde,swasannde,,,6⋅10′[+]2,loan from French,NA
64,googleuninum-hat-sixtythree-1,googleuninum-hat,Ritchie2019,sixtythree,63,swasanntwa,swasanntwa,,,6⋅10′[+]3,loan from French,NA
65,googleuninum-hat-sixtyfour-1,googleuninum-hat,Ritchie2019,sixtyfour,64,swasannkat,swasannkat,,,6⋅10′[+]4,loan from French,NA
66,googleuninum-hat-sixtyfive-1,googleuninum-hat,Ritchie2019,sixtyfive,65,swasannsenk,swasannsenk,,,6⋅10′[+]5,loan from French,NA
67,googleuninum-hat-sixtysix-1,googleuninum-hat,Ritchie2019,sixtysix,66,swasannsis,swasannsis,,,6⋅10′[+]6,loan from French,NA
68,googleuninum-hat-sixtyseven-1,googleuninum-hat,Ritchie2019,sixtyseven,67,swasannsèt,swasannset,,,6⋅10′[+]7,loan from French,NA
69,googleuninum-hat-sixtyeight-1,googleuninum-hat,Ritchie2019,sixtyeight,68,swasantuit,swasantuit,,,6⋅10′[+]8,loan from French,NA
70,googleuninum-hat-sixtynine-1,googleuninum-hat,Ritchie2019,sixtynine,69,swasantnèf,swasantnef,,,6⋅10′[+]9,loan from French,NA
71,googleuninum-hat-seventy-1,googleuninum-hat,Ritchie2019,seventy,70,swasanndis,swasanndis,,,6⋅10′[+]10,loan from French,NA
72,googleuninum-hat-seventyone-1,googleuninum-hat,Ritchie2019,seventyone,71,swasannonz,swasannonz,,,6⋅10′[+](1+10),loan from French,NA
73,googleuninum-hat-seventytwo-1,googleuninum-hat,Ritchie2019,seventytwo,72,swasanndouz,swasanndouz,,,6⋅10′[+](2+10),loan from French,NA
74,googleuninum-hat-seventythree-1,googleuninum-hat,Ritchie2019,seventythree,73,swasanntrèz,swasanntrez,,,6⋅10′[+](3+10),loan from French,NA
75,googleuninum-hat-seventyfour-1,googleuninum-hat,Ritchie2019,seventyfour,74,swasannkatòz,swasannkatoz,,,6⋅10′[+](4+10),loan from French,NA
76,googleuninum-hat-seventyfive-1,googleuninum-hat,Ritchie2019,seventyfive,75,swasannkenz,swasannkenz,,,6⋅10′[+](5+10),loan from French,NA
77,googleuninum-hat-seventysix-1,googleuninum-hat,Ritchie2019,seventysix,76,swasannsèz,swasannsez,,,6⋅10′[+](6+10),loan from French,NA
78,googleuninum-hat-seventyseven-1,googleuninum-hat,Ritchie2019,seventyseven,77,swasanndisèt,swasanndiset,,,6⋅10′[+](10[+]7),loan from French,NA
79,googleuninum-hat-seventyeight-1,googleuninum-hat,Ritchie2019,seventyeight,78,swasanndizuit,swasanndizuit,,,6⋅10′[+](10[+]8),loan from French,NA
80,googleuninum-hat-seventynine-1,googleuninum-hat,Ritchie2019,seventynine,79,swasanndiznèf,swasanndiznef,,,6⋅10′[+](10[+]9),loan from French,NA
81,googleuninum-hat-eighty-1,googleuninum-hat,Ritchie2019,eighty,80,katreven,katreven,,,4⋅20,loan from French,NA
82,googleuninum-hat-eightyone-1,googleuninum-hat,Ritchie2019,eightyone,81,katrevenen,katrevenen,,,4⋅20[+]1,loan from French,NA
83,googleuninum-hat-eightytwo-1,googleuninum-hat,Ritchie2019,eightytwo,82,katrevende,katrevende,,,4⋅20[+]2,loan from French,NA
84,googleuninum-hat-eightythree-1,googleuninum-hat,Ritchie2019,eightythree,83,katreventwa,katreventwa,,,4⋅20[+]3,loan from French,NA
85,googleuninum-hat-eightyfour-1,googleuninum-hat,Ritchie2019,eightyfour,84,katrevenkat,katrevenkat,,,4⋅20[+]4,loan from French,NA
86,googleuninum-hat-eightyfive-1,googleuninum-hat,Ritchie2019,eightyfive,85,katrevensenk,katrevensenk,,,4⋅20[+]5,loan from French,NA
87,googleuninum-hat-eightysix-1,googleuninum-hat,Ritchie2019,eightysix,86,katrevensis,katrevensis,,,4⋅20[+]6,loan from French,NA
88,googleuninum-hat-eightyseven-1,googleuninum-hat,Ritchie2019,eightyseven,87,katrevensèt,katrevenset,,,4⋅20[+]7,loan from French,NA
89,googleuninum-hat-eightyeight-1,googleuninum-hat,Ritchie2019,eightyeight,88,katrevenuit,katrevenuit,,,4⋅20[+]8,loan from French,NA
90,googleuninum-hat-eightynine-1,googleuninum-hat,Ritchie2019,eightynine,89,katrevennèf,katrevennef,,,4⋅20[+]9,loan from French,NA
91,googleuninum-hat-ninety-1,googleuninum-hat,Ritchie2019,ninety,90,katrevendis,katrevendis,,,4⋅20[+]10,loan from French,NA
92,googleuninum-hat-ninetyone-1,googleuninum-hat,Ritchie2019,ninetyone,91,katrevenonz,katrevenonz,,,4⋅20[+](1+10),loan from French,NA
93,googleuninum-hat-ninetytwo-1,googleuninum-hat,Ritchie2019,ninetytwo,92,katrevendouz,katrevendouz,,,4⋅20[+](2+10),loan from French,NA
94,googleuninum-hat-ninetythree-1,googleuninum-hat,Ritchie2019,ninetythree,93,katreventrèz,katreventrez,,,4⋅20[+](3+10),loan from French,NA
95,googleuninum-hat-ninetyfour-1,googleuninum-hat,Ritchie2019,ninetyfour,94,katrevenkatòz,katrevenkatoz,,,4⋅20[+](4+10),loan from French,NA
96,googleuninum-hat-ninetyfive-1,googleuninum-hat,Ritchie2019,ninetyfive,95,katrevenkenz,katrevenkenz,,,4⋅20[+](5+10),loan from French,NA
97,googleuninum-hat-ninetysix-1,googleuninum-hat,Ritchie2019,ninetysix,96,katrevensèz,katrevensez,,,4⋅20[+](6+10),loan from French,NA
98,googleuninum-hat-ninetyseven-1,googleuninum-hat,Ritchie2019,ninetyseven,97,katrevendisèt,katrevendiset,,,4⋅20[+](10[+]7),loan from French,NA
99,googleuninum-hat-ninetyeight-1,googleuninum-hat,Ritchie2019,ninetyeight,98,katrevendizuit,katrevendizuit,,,4⋅20[+](10[+]8),loan from French,NA
100,googleuninum-hat-ninetynine-1,googleuninum-hat,Ritchie2019,ninetynine,99,katrevendiznèf,katrevendiznef,,,4⋅20[+](10[+]9),loan from French,NA
101,googleuninum-hat-hundred-1,googleuninum-hat,Ritchie2019,hundred,100,san,san,,,100,loan from French,NA
102,googleuninum-hat-thousand-1,googleuninum-hat,Ritchie2019,thousand,1000,mil,mil,,,1000,loan from French,NA
103,googleuninum-hat-tenthousand-1,googleuninum-hat,Ritchie2019,tenthousand,10000,di mil,dimil,,,10[⋅]1000,loan from French,NA
104,googleuninum-hat-onehundredthousand-1,googleuninum-hat,Ritchie2019,onehundredthousand,100000,san mil,sanmil,,,100[⋅]1000,loan from French,NA
105,googleuninum-hat-onemillion-1,googleuninum-hat,Ritchie2019,onemillion,1000000,yon milyon,yonmilyon,,,1[⋅]1000000,loan from French,NA
106,googleuninum-hat-tenmillion-1,googleuninum-hat,Ritchie2019,tenmillion,10000000,di milyon,dimilyon,,,10[⋅]1000000,loan from French,NA
107,googleuninum-hat-onehundredmillion-1,googleuninum-hat,Ritchie2019,onehundredmillion,100000000,san milyon,sanmilyon,,,100[⋅]1000000,loan from French,NA
108,googleuninum-hat-billion-1,googleuninum-hat,Ritchie2019,billion,1000000000,yon bilyon,yonbilyon,,,1[⋅]1000000000,loan from French,NA
109,googleuninum-hat-tenbillion-1,googleuninum-hat,Ritchie2019,tenbillion,10000000000,di bilyon,dibilyon,,,10[⋅]1000000000,loan from French,NA
110,googleuninum-hat-onehundredbillion-1,googleuninum-hat,Ritchie2019,onehundredbillion,100000000000,san bilyon,sanbilyon,,,100[⋅]1000000000,loan from French,NA
