Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
19,numerals-amol1236-1-nineteen-1,numerals-amol1236-1,Chan2019,nineteen,19,t͡sɑ̃̀ʔũ̀ kùmǐ,tsaukumi,( 15 + 4 ),FALSCH,15+4,NA,NA
20,numerals-amol1236-1-twenty-1,numerals-amol1236-1,Chan2019,twenty,20,òkò,oko,,FALSCH,20,NA,NA
21,numerals-amol1236-1-twentyone-1,numerals-amol1236-1,Chan2019,twentyone,21,òkò ĩĩ,okoii,,FALSCH,20+1,NA,NA
22,numerals-amol1236-1-twentytwo-1,numerals-amol1236-1,Chan2019,twentytwo,22,òkò ùù,okouu,,FALSCH,20+2,NA,NA
23,numerals-amol1236-1-twentythree-1,numerals-amol1236-1,Chan2019,twentythree,23,òkò ùnì,okouni,,FALSCH,20+3,NA,NA
24,numerals-amol1236-1-twentyfour-1,numerals-amol1236-1,Chan2019,twentyfour,24,òkò kùmǐ,okokumi,,FALSCH,20+4,NA,NA
25,numerals-amol1236-1-twentyfive-1,numerals-amol1236-1,Chan2019,twentyfive,25,òkò ũ̀ʔũ̀,okouu,,FALSCH,20+5,NA,NA
26,numerals-amol1236-1-twentysix-1,numerals-amol1236-1,Chan2019,twentysix,26,òkò ìɲù,okoinu,,FALSCH,20+6,NA,NA
27,numerals-amol1236-1-twentyseven-1,numerals-amol1236-1,Chan2019,twentyseven,27,òkò ùtsà,okoutsa,,FALSCH,20+7,NA,NA
28,numerals-amol1236-1-twentyeight-1,numerals-amol1236-1,Chan2019,twentyeight,28,òkò ùnà,okouna,,FALSCH,20+8,NA,NA
29,numerals-amol1236-1-twentynine-1,numerals-amol1236-1,Chan2019,twentynine,29,òkò ĩĩ̀,okoii,,FALSCH,20+9,NA,NA
30,numerals-amol1236-1-thirty-1,numerals-amol1236-1,Chan2019,thirty,30,òkò ùtsì,okoutsi,,FALSCH,20+10,NA,NA
31,numerals-amol1236-1-forty-1,numerals-amol1236-1,Chan2019,forty,40,ùʃiko,usiko,( 2 x 20 ),FALSCH,2⋅20,NA,NA
32,numerals-amol1236-1-fifty-1,numerals-amol1236-1,Chan2019,fifty,50,ùʃiko ùtsì,usikoutsi,( 40 + 10 ),FALSCH,2⋅20+10,NA,NA
33,numerals-amol1236-1-sixty-1,numerals-amol1236-1,Chan2019,sixty,60,ùnìʃikò,unisiko,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-amol1236-1-seventy-1,numerals-amol1236-1,Chan2019,seventy,70,ùnìʃikò ùtsì,unisikoutsi,,FALSCH,3⋅20+10,NA,NA
35,numerals-amol1236-1-eighty-1,numerals-amol1236-1,Chan2019,eighty,80,kùmǐ ʃikò,kumisiko,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-amol1236-1-ninety-1,numerals-amol1236-1,Chan2019,ninety,90,kùmǐ ʃikò ùtsì,kumisikoutsi,,FALSCH,4⋅20+10,NA,NA
37,numerals-amol1236-1-hundred-1,numerals-amol1236-1,Chan2019,hundred,100,syen,syen,( syen < Spanish ),WAHR,100,loan from Spanish cien,NA
38,numerals-amol1236-1-twohundred-1,numerals-amol1236-1,Chan2019,twohundred,200,ùù syentu,uusyentu,,FALSCH,2⋅100,syentu is a loan from Spanish ciento,NA
39,numerals-amol1236-1-thousand-1,numerals-amol1236-1,Chan2019,thousand,1000,ĩĩ mîl,iimil,( mîl < Spanish ),WAHR,1⋅1000,mîl is a loan from Spanish mil,NA
40,numerals-amol1236-1-twothousand-1,numerals-amol1236-1,Chan2019,twothousand,2000,ùù mîl,uumil,,FALSCH,2⋅1000,mîl is a loan from Spanish mil,NA
