Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
28,numerals-filo1235-1-twentyeight-1,numerals-filo1235-1,Chan2019,twentyeight,28,aqpuʃamatsayan,aqpusamatsayan,,FALSCH,20+8,NA,NA
29,numerals-filo1235-1-twentynine-1,numerals-filo1235-1,Chan2019,twentynine,29,aqpuʃamanahats,aqpusamanahats,,FALSCH,20+9,NA,NA
30,numerals-filo1235-1-thirty-1,numerals-filo1235-1,Chan2019,thirty,30,puʃamakaw,pusamakaw,,FALSCH,20+10,NA,NA
31,numerals-filo1235-1-forty-1,numerals-filo1235-1,Chan2019,forty,40,tipuʃam,tipusam,( 2 x 20 ),FALSCH,2⋅20,NA,NA
32,numerals-filo1235-1-fifty-1,numerals-filo1235-1,Chan2019,fifty,50,tipuʃamakaw,tipusamakaw,,FALSCH,2⋅20+10,NA,NA
33,numerals-filo1235-1-sixty-1,numerals-filo1235-1,Chan2019,sixty,60,tutumpuʃam,tutumpusam,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-filo1235-1-seventy-1,numerals-filo1235-1,Chan2019,seventy,70,tutumpuʃamakaw,tutumpusamakaw,,FALSCH,3⋅20+10,NA,NA
35,numerals-filo1235-1-eighty-1,numerals-filo1235-1,Chan2019,eighty,80,tatipuʃam,tatipusam,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-filo1235-1-ninety-1,numerals-filo1235-1,Chan2019,ninety,90,tatipuʃamakaw,tatipusamakaw,,FALSCH,4⋅20+10,NA,NA
37,numerals-filo1235-1-hundred-1,numerals-filo1235-1,Chan2019,hundred,100,kitsispuʃam,kitsispusam,( 5 x 20 ),FALSCH,5⋅20,NA,NA
38,numerals-filo1235-1-twohundred-1,numerals-filo1235-1,Chan2019,twohundred,200,kawpuʃam,kawpusam,( 10 x 20 ),FALSCH,10⋅20,NA,NA
