Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
26,numerals-esta1236-1-twentysix-1,numerals-esta1236-1,Chan2019,twentysix,26,ʔnɔhte ma ʔdahto,nohtemadahto,,FALSCH,20+1+5,NA,NA
27,numerals-esta1236-1-twentyseven-1,numerals-esta1236-1,Chan2019,twentyseven,27,ʔnɔhte ma yohto,nohtemayohto,,FALSCH,20+2+5,NA,NA
28,numerals-esta1236-1-twentyeight-1,numerals-esta1236-1,Chan2019,twentyeight,28,ʔnɔhte ma hñãhto,nohtemahnahto,,FALSCH,20+3+5,NA,NA
29,numerals-esta1236-1-twentynine-1,numerals-esta1236-1,Chan2019,twentynine,29,ʔnɔhte ma ɡɨhto,nohtemagihto,,FALSCH,20+4+5,NA,NA
30,numerals-esta1236-1-thirty-1,numerals-esta1236-1,Chan2019,thirty,30,ʔnɔhte ʔnẽ ʔdætʔa,nohtenedaeta,,FALSCH,20+10,NA,NA
31,numerals-esta1236-1-forty-1,numerals-esta1236-1,Chan2019,forty,40,yohte,yohte,( 2 x 'te' ),FALSCH,2⋅20,NA,NA
32,numerals-esta1236-1-fifty-1,numerals-esta1236-1,Chan2019,fifty,50,yohte ʔnẽ ʔdætʔa,yohtenedaeta,,FALSCH,2⋅20+10,NA,NA
33,numerals-esta1236-1-sixty-1,numerals-esta1236-1,Chan2019,sixty,60,hñũhte,hnuhte,( 3 x 'te' ),FALSCH,3⋅20,NA,NA
34,numerals-esta1236-1-seventy-1,numerals-esta1236-1,Chan2019,seventy,70,hñũhte ʔnẽ ʔdætʔa,hnuhtenedaeta,,FALSCH,3⋅20+10,NA,NA
35,numerals-esta1236-1-eighty-1,numerals-esta1236-1,Chan2019,eighty,80,ɡɨhte,gihte,( 4 x 'te' ),FALSCH,4⋅20,NA,NA
36,numerals-esta1236-1-ninety-1,numerals-esta1236-1,Chan2019,ninety,90,ɡɨhte ʔnẽ ʔdætʔa,gihtenedaeta,,FALSCH,4⋅20+10,NA,NA
37,numerals-esta1236-1-hundred-1,numerals-esta1236-1,Chan2019,hundred,100,siento,siento,( < Spanish ),WAHR,100,loan from Spanish ciento,NA
38,numerals-esta1236-1-twohundred-1,numerals-esta1236-1,Chan2019,twohundred,200,dos sientos,dossientos,,FALSCH,2⋅100,loan from Spanish  ,NA
39,numerals-esta1236-1-thousand-1,numerals-esta1236-1,Chan2019,thousand,1000,mil,mil,( < Spanish ),WAHR,1000,loan from Spanish,NA
40,numerals-esta1236-1-twothousand-1,numerals-esta1236-1,Chan2019,twothousand,2000,dos mil,dosmil,,FALSCH,2⋅1000,loan from Spanish,NA
