Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
11,numerals-cent2145-1-eleven-1,numerals-cent2145-1,Chan2019,eleven,11,seskɑʔɑi ndɑ,seskaainda,,FALSCH,10+1,NA,NA
12,numerals-cent2145-1-twelve-1,numerals-cent2145-1,Chan2019,twelve,12,seskɑʔɑi nui,seskaainui,,FALSCH,10+2,NA,NA
13,numerals-cent2145-1-thirteen-1,numerals-cent2145-1,Chan2019,thirteen,13,seskɑʔɑi rɑnhũʔ,seskaairanhu,,FALSCH,10+3,NA,NA
14,numerals-cent2145-1-fourteen-1,numerals-cent2145-1,Chan2019,fourteen,14,seskɑʔɑi kiɲui,seskaaikinui,,FALSCH,10+2′⋅2,NA,NA
15,numerals-cent2145-1-fifteen-1,numerals-cent2145-1,Chan2019,fifteen,15,seskɑʔɑi kikʼɑi,seskaaikikai,,FALSCH,?,depends on analysis of 5,NA
16,numerals-cent2145-1-sixteen-1,numerals-cent2145-1,Chan2019,sixteen,16,seskɑʔɑi tilijɑ,seskaaitilija,,FALSCH,10+5′+1′,NA,NA
17,numerals-cent2145-1-seventeen-1,numerals-cent2145-1,Chan2019,seventeen,17,seskɑʔɑi tiliɲũhũɲ,seskaaitilinuhun,,FALSCH,10+5′+2′,NA,NA
18,numerals-cent2145-1-eighteen-1,numerals-cent2145-1,Chan2019,eighteen,18,seskɑʔɑi ndɑ ntsɑwʔ,seskaaindantsaw,,FALSCH,10+1⋅8,NA,NA
19,numerals-cent2145-1-nineteen-1,numerals-cent2145-1,Chan2019,nineteen,19,seskɑʔɑi ndɑ ntsɑwʔ ndɑ,seskaaindantsawnda,,FALSCH,10+1⋅8+1,NA,NA
20,numerals-cent2145-1-twenty-1,numerals-cent2145-1,Chan2019,twenty,20,ndɑ lien,ndalien,,FALSCH,1⋅20,NA,NA
21,numerals-cent2145-1-twentyone-1,numerals-cent2145-1,Chan2019,twentyone,21,ndɑ lien ndɑ,ndaliennda,,FALSCH,1⋅20+1,NA,NA
22,numerals-cent2145-1-twentytwo-1,numerals-cent2145-1,Chan2019,twentytwo,22,ndɑ lien nui,ndaliennui,,FALSCH,1⋅20+2,NA,NA
23,numerals-cent2145-1-twentythree-1,numerals-cent2145-1,Chan2019,twentythree,23,ndɑ lien rɑnhũʔ,ndalienranhu,,FALSCH,1⋅20+3,NA,NA
24,numerals-cent2145-1-twentyfour-1,numerals-cent2145-1,Chan2019,twentyfour,24,ndɑ lien kiɲui,ndalienkinui,,FALSCH,1⋅20+2′⋅2,NA,NA
25,numerals-cent2145-1-twentyfive-1,numerals-cent2145-1,Chan2019,twentyfive,25,ndɑ lien kikʼɑi,ndalienkikai,,FALSCH,?,depends on analysis of 5,NA
26,numerals-cent2145-1-twentysix-1,numerals-cent2145-1,Chan2019,twentysix,26,ndɑ lien tilijɑ,ndalientilija,,FALSCH,1⋅20+5′+1′,NA,NA
27,numerals-cent2145-1-twentyseven-1,numerals-cent2145-1,Chan2019,twentyseven,27,ndɑ lien tiliɲũhũɲ,ndalientilinuhun,,FALSCH,1⋅20+5′+2′,NA,NA
28,numerals-cent2145-1-twentyeight-1,numerals-cent2145-1,Chan2019,twentyeight,28,ndɑ lien ndɑ ntsɑwʔ,ndalienndantsaw,,FALSCH,1⋅20+1⋅8,NA,NA
29,numerals-cent2145-1-twentynine-1,numerals-cent2145-1,Chan2019,twentynine,29,ndɑ lien ndɑ ntsɑwʔ ndɑ,ndalienndantsawnda,,FALSCH,1⋅20+1⋅8+1,NA,NA
30,numerals-cent2145-1-thirty-1,numerals-cent2145-1,Chan2019,thirty,30,ndɑ lien seskɑʔɑi,ndalienseskaai,,FALSCH,1⋅20+10,NA,NA
31,numerals-cent2145-1-forty-1,numerals-cent2145-1,Chan2019,forty,40,nui lien,nuilien,( 2 x 20 ),FALSCH,2⋅20,NA,NA
32,numerals-cent2145-1-fifty-1,numerals-cent2145-1,Chan2019,fifty,50,nui lien seskɑʔɑi,nuilienseskaai,,FALSCH,2⋅20+10,NA,NA
33,numerals-cent2145-1-sixty-1,numerals-cent2145-1,Chan2019,sixty,60,rɑnhũʔ lien,ranhulien,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-cent2145-1-seventy-1,numerals-cent2145-1,Chan2019,seventy,70,rɑnhũʔ lien seskɑʔɑi,ranhulienseskaai,,FALSCH,3⋅20+10,NA,NA
35,numerals-cent2145-1-eighty-1,numerals-cent2145-1,Chan2019,eighty,80,kiɲui lien,kinuilien,( 4 x 20 ),FALSCH,2′⋅2⋅20,NA,NA
36,numerals-cent2145-1-ninety-1,numerals-cent2145-1,Chan2019,ninety,90,kiɲui lien seskɑʔɑi,kinuilienseskaai,,FALSCH,2′⋅2⋅20+10,NA,NA
37,numerals-cent2145-1-hundred-1,numerals-cent2145-1,Chan2019,hundred,100,ndɑ ntsɑwʔ,ndantsaw,,FALSCH,?,"Seems to be identical to 8 (and 200), also according to contributor comment.",NA
38,numerals-cent2145-1-twohundred-1,numerals-cent2145-1,Chan2019,twohundred,200,ndɑ ntsɑwʔ,ndantsaw,,FALSCH,?,"Seems to be identical to 8 AND 100, also according to contributor comment.",NA
39,numerals-cent2145-1-thousand-1,numerals-cent2145-1,Chan2019,thousand,1000,ndɑ rɑ-tsɑwʔ,ndaratsaw,,FALSCH,?,Looks like 1⋅1000 at first glance but (as contributor also points out) it includes tsɑwʔ as 100 and 200 and that analysis is uncertain.,NA
40,numerals-cent2145-1-twothousand-1,numerals-cent2145-1,Chan2019,twothousand,2000,nui rɑ-tsɑwʔ,nuiratsaw,,FALSCH,?,2⋅whatever 1000 is,NA
