"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Math.well.defined","Math.check","Does.math.work"
"429","numerals-biaf1240-1-seventy-1","numerals-biaf1240-1","Chan2019","seventy","70","apaɲɲi mpaaɟi ɲi","apannimpaajini",NA,"FALSE","10′⋅[4]⋅(6+1)",NA,NA,"EAT","10′⋅[4]⋅(6+1)","10⋅4⋅(6+1)","abs(10*4)*abs(6+1)",1,280,FALSE
"430","numerals-biaf1240-1-eighty-1","numerals-biaf1240-1","Chan2019","eighty","80","apaɲɲi wase","apanniwase",NA,"FALSE","10′⋅[4]⋅8",NA,NA,"EAT","10′⋅[4]⋅8","10⋅4⋅8","abs(10*4)*8",1,320,FALSE
"431","numerals-biaf1240-1-ninety-1","numerals-biaf1240-1","Chan2019","ninety","90","apaɲɲi leberebo","apannileberebo",NA,"FALSE","10′⋅[4]⋅9",NA,NA,"EAT","10′⋅[4]⋅9","10⋅4⋅9","abs(10*4)*9",1,360,FALSE
"432","numerals-bini1246-1-sixteen-1","numerals-bini1246-1","Chan2019","sixteen","16","ènɛ́írɔ́βùɡjé","eneirobugje",NA,"FALSE","4−{LIG}10",NA,NA,"EAT","4−10","4−10","abs(4-10)",1,6,FALSE
"433","numerals-bini1246-1-seventeen-1","numerals-bini1246-1","Chan2019","seventeen","17","èháírɔ́βùɡjé","ehairobugje",NA,"FALSE","3−{LIG}10",NA,NA,"EAT","3−10","3−10","abs(3-10)",1,7,FALSE
"434","numerals-bini1246-1-eighteen-1","numerals-bini1246-1","Chan2019","eighteen","18","èváírɔ́βùɡjé","evairobugje",NA,"FALSE","2−{LIG}10",NA,NA,"EAT","2−10","2−10","abs(2-10)",1,8,FALSE
"435","numerals-bini1246-1-nineteen-1","numerals-bini1246-1","Chan2019","nineteen","19","ɔ́k͡páírɔ́βùɡjé","okpairobugje",NA,"FALSE","1−{LIG}10",NA,NA,"EAT","1−10","1−10","abs(1-10)",1,9,FALSE
"436","numerals-boko1261-1-sixty-1","numerals-boko1261-1","Chan2019","sixty","60","ɓùká mȭɾkȭ zã́ŋã́ n͡dáŋ","bukamorkozangandang",NA,"FALSE","(10⋅5)+{LIG}1",NA,NA,"EAT","(10⋅5)+1","(10⋅5)+1","abs(abs(10*5))+1",1,51,FALSE
"437","numerals-boko1261-1-seventy-1","numerals-boko1261-1","Chan2019","seventy","70","ɓùká mȭɾkȭ zã́ŋã́ bùwá","bukamorkozangabuwa",NA,"FALSE","(10⋅5)+{LIG}2",NA,NA,"EAT","(10⋅5)+2","(10⋅5)+2","abs(abs(10*5))+2",1,52,FALSE
"438","numerals-boko1261-1-eighty-1","numerals-boko1261-1","Chan2019","eighty","80","ɓùká mȭɾkȭ zã́ŋã́ tàɾ","bukamorkozangatar",NA,"FALSE","(10⋅5)+{LIG}3",NA,NA,"EAT","(10⋅5)+3","(10⋅5)+3","abs(abs(10*5))+3",1,53,FALSE
"439","numerals-boko1261-1-ninety-1","numerals-boko1261-1","Chan2019","ninety","90","ɓùká mȭɾkȭ zã́ŋã́ nã́ɾ","bukamorkozanganar",NA,"FALSE","(10⋅5)+{LIG}4",NA,NA,"EAT","(10⋅5)+4","(10⋅5)+4","abs(abs(10*5))+4",1,54,FALSE
"440","numerals-bura1271-1-seventy-1","numerals-bura1271-1","Chan2019","seventy","70","fa ɡ͡bunuŋ te̠ ʃóób","fagbunungtesoob",NA,"FALSE","(20⋅2)+{LIG′}10",NA,NA,"EAT","(20⋅2)+10","(20⋅2)+10","abs(abs(20*2))+10",1,50,FALSE
"441","numerals-bura1271-1-ninety-1","numerals-bura1271-1","Chan2019","ninety","90","fa net te̠ ʃóób","fanettesoob",NA,"FALSE","(20⋅2)+{LIG′}10",NA,NA,"EAT","(20⋅2)+10","(20⋅2)+10","abs(abs(20*2))+10",1,50,FALSE
"442","numerals-chuk1274-1-twentynine-1","numerals-chuk1274-1","Chan2019","twentynine","29","mîronɡo îîrî na kenda","mirongoiirinakenda",NA,"FALSE","10′+9",NA,NA,"EAT","10′+9","10+9","10+9",1,19,FALSE
"443","numerals-como1258-1-fifteen-1","numerals-como1258-1","Chan2019","fifteen","15","ðʷí jènθʷẽ̀","dwijenthwe",NA,"FALSE","10+5+1",NA,NA,"EAT","10+5+1","10+5+1","10+5+1",1,16,FALSE
"444","numerals-cros1244-1-nineteen-1","numerals-cros1244-1","Chan2019","nineteen","19","d͡zì áànnaŋ","dziaannang","( 15 + 4 )","FALSE","15+{LIG}5",NA,NA,"EAT","15+5","15+5","15+5",1,20,FALSE
"445","numerals-cwib1235-1-thousand-1","numerals-cwib1235-1","Chan2019","thousand","1000","kũ̄ù ˀɓúrúù","kuuburuu",NA,"FALSE","10′⋅10",NA,NA,"EAT","10′⋅10","10⋅10","abs(10*10)",1,100,FALSE
"446","numerals-degg1238-1-seven-1","numerals-degg1238-1","Chan2019","seven","7","anʊanɛ","anuane",NA,"FALSE","5+1″",NA,NA,"EAT","5+1″","5+1","5+1",1,6,FALSE
"447","numerals-degg1238-1-eight-1","numerals-degg1238-1","Chan2019","eight","8","anʊatoro","anuatoro",NA,"FALSE","5+2",NA,NA,"EAT","5+2","5+2","5+2",1,7,FALSE
"448","numerals-diii1241-1-twentynine-1","numerals-diii1241-1","Chan2019","twentynine","29","ɡbɛɡ zʉʉ kɛ́ɡdáɡá","gbegzuukegdaga",NA,"FALSE","20+{LIG′}([10]{LIG}⋅1)",NA,NA,"EAT","20+([10]⋅1)","20+(10⋅1)","20+abs(abs(10*1))",1,30,FALSE
"449","numerals-domp1238-1-twelve-2","numerals-domp1238-1","Chan2019","twelve","12","krí sá","krisa",NA,"FALSE","10+3",NA,NA,"EAT","10+3","10+3","10+3",1,13,FALSE
"450","numerals-ebug1241-1-forty-1","numerals-ebug1241-1","Chan2019","forty","40","àbà","aba",NA,"FALSE","[10]⋅{lig_plu}2",NA,NA,"EAT","[10]⋅2","10⋅2","abs(10*2)",1,20,FALSE
"451","numerals-ebug1241-1-fifty-1","numerals-ebug1241-1","Chan2019","fifty","50","àbàlùɡò","abalugo","( 40 + 10 )","FALSE","([10]⋅{lig_plu}2)+10",NA,NA,"EAT","([10]⋅2)+10","(10⋅2)+10","abs(abs(10*2))+10",1,30,FALSE
"452","numerals-edec1238-1-twentyfive-1","numerals-edec1238-1","Chan2019","twentyfive","25","mɛ̃́dɔɡ͡bɔ̃̀","medogbo",NA,"FALSE","[5]−20",NA,NA,"EAT","[5]−20","5−20","abs(5-20)",1,15,FALSE
"453","numerals-edei1244-1-eighteen-1","numerals-edei1244-1","Chan2019","eighteen","18","méd͡ʒìdídóɡú","medzididogu","( 20 - 2 )","FALSE","3−{LIG}20",NA,NA,"EAT","3−20","3−20","abs(3-20)",1,17,FALSE
"454","numerals-eggo1239-1-sixteen-1","numerals-eggo1239-1","Chan2019","sixteen","16","ókpèífín","okpeifin",NA,"FALSE","10",NA,NA,"EAT","10","10","10",1,10,FALSE
"455","numerals-eggo1239-1-seventeen-1","numerals-eggo1239-1","Chan2019","seventeen","17","ókpáfóhá","okpafoha",NA,"FALSE","10+1",NA,NA,"EAT","10+1","10+1","10+1",1,11,FALSE
"456","numerals-eggo1239-1-eighteen-1","numerals-eggo1239-1","Chan2019","eighteen","18","ókpáfóté","okpafote",NA,"FALSE","10+2",NA,NA,"EAT","10+2","10+2","10+2",1,12,FALSE
"457","numerals-eggo1239-1-nineteen-1","numerals-eggo1239-1","Chan2019","nineteen","19","ókpáfúɲí","okpafuni",NA,"FALSE","10+3",NA,NA,"EAT","10+3","10+3","10+3",1,13,FALSE
"458","numerals-eggo1239-1-thirty-1","numerals-eggo1239-1","Chan2019","thirty","30","èkpétrá","ekpetra",NA,"FALSE","20⋅3",NA,NA,"EAT","20⋅3","20⋅3","abs(20*3)",1,60,FALSE
"459","numerals-eggo1239-1-forty-1","numerals-eggo1239-1","Chan2019","forty","40","èkpéɲí","ekpeni",NA,"FALSE","20⋅4",NA,NA,"EAT","20⋅4","20⋅4","abs(20*4)",1,80,FALSE
"460","numerals-eggo1239-1-fifty-1","numerals-eggo1239-1","Chan2019","fifty","50","èkpétnó","ekpetno",NA,"FALSE","20⋅5",NA,NA,"EAT","20⋅5","20⋅5","abs(20*5)",1,100,FALSE
"461","numerals-eggo1239-1-sixty-1","numerals-eggo1239-1","Chan2019","sixty","60","èkpéfín","ekpefin",NA,"FALSE","20⋅6",NA,NA,"EAT","20⋅6","20⋅6","abs(20*6)",1,120,FALSE
"462","numerals-eggo1239-1-seventy-1","numerals-eggo1239-1","Chan2019","seventy","70","èkpefóhà","ekpefoha",NA,"FALSE","20⋅(5′+2)",NA,NA,"EAT","20⋅(5′+2)","20⋅(5+2)","20*abs(5+2)",1,140,FALSE
"463","numerals-eggo1239-1-eighty-1","numerals-eggo1239-1","Chan2019","eighty","80","èkpéfóté","ekpefote",NA,"FALSE","20⋅(5′+3)",NA,NA,"EAT","20⋅(5′+3)","20⋅(5+3)","20*abs(5+3)",1,160,FALSE
"464","numerals-eggo1239-1-ninety-1","numerals-eggo1239-1","Chan2019","ninety","90","èkpéfúɲí","ekpefuni",NA,"FALSE","20⋅(5′+4)",NA,NA,"EAT","20⋅(5′+4)","20⋅(5+4)","20*abs(5+4)",1,180,FALSE
"465","numerals-emai1241-1-sixty-1","numerals-emai1241-1","Chan2019","sixty","60","èɡ͡bɔ̀èéà","egboeea","( 20 x 3 )","FALSE","20⋅4",NA,NA,"EAT","20⋅4","20⋅4","abs(20*4)",1,80,FALSE
"466","numerals-eten1239-1-fifty-1","numerals-eten1239-1","Chan2019","fifty","50","pù yɛ̀ nàːs nì fìfà","puyenasnififa","( 12 x 4 ) + 2","FALSE","(12⋅{LIG′}4)+{LIG}4",NA,NA,"EAT","(12⋅4)+4","(12⋅4)+4","abs(abs(12*4))+4",1,52,FALSE
"467","numerals-etul1245-1-twothousand-1","numerals-etul1245-1","Chan2019","twothousand","2000","duɡu èfa","duguefa",NA,"true_and_false","100⋅2",NA,NA,"EAT","100⋅2","100⋅2","abs(100*2)",1,200,FALSE
"468","numerals-etul1245-1-ninethousand-1","numerals-etul1245-1","Chan2019","ninethousand","9000","duɡu èdʒaānè","duguedzaane",NA,"FALSE","100⋅(5+4)",NA,NA,"EAT","100⋅(5+4)","100⋅(5+4)","100*abs(5+4)",1,900,FALSE
"469","numerals-fung1245-1-onethousandandone-1","numerals-fung1245-1","Chan2019","onethousandandone","1001","ǹtà ná bíké","ntanabike",NA,"FALSE","1000⋅2",NA,NA,"EAT","1000⋅2","1000⋅2","abs(1000*2)",1,2000,FALSE
"470","numerals-gaam1241-1-seven-1","numerals-gaam1241-1","Chan2019","seven","7","íd̪iɡ-dáāɡɡ","idigdaagg","(lit: 'eyes-two')","FALSE","[5]{LIG}−2","[5]",NA,"EAT","[5]−2","5−2","abs(5-2)",1,3,FALSE
"471","numerals-gaam1241-1-eight-1","numerals-gaam1241-1","Chan2019","eight","8","íd̪iɡɡ-ɔ́ðɔ̄","idiggodo","(lit: 'eyes-three')","FALSE","[5]{LIG}−3","edited: swapped values for eight and seven. ",NA,"EAT","[5]−3","5−3","abs(5-3)",1,2,FALSE
"472","numerals-gaam1241-1-nine-1","numerals-gaam1241-1","Chan2019","nine","9","íd̪iɡ-yə̄ə̄sə́","idigyaasa","(lit: 'eyes-four')","FALSE","[5]{LIG}−4",NA,NA,"EAT","[5]−4","5−4","abs(5-4)",1,1,FALSE
"473","numerals-gabr1253-1-twohundred-1","numerals-gabr1253-1","Chan2019","twohundred","200","àrū wɔ̄","aruwo",NA,"FALSE","100⋅1",NA,NA,"EAT","100⋅1","100⋅1","abs(100*1)",1,100,FALSE
"474","numerals-gala1264-1-seventy-1","numerals-gala1264-1","Chan2019","seventy","70","bár ɡɪr bùcù m̀bàl","bargirbucumbal",NA,"FALSE","10⋅{LIG″}5′+2",NA,NA,"EAT","10⋅5′+2","10⋅5+2","abs(10*5)+2",1,52,FALSE
"475","numerals-gbar1246-1-hundred-1","numerals-gbar1246-1","Chan2019","hundred","100","woɡ͡bᵐaːbak͡pewóʃi","wogbmabakpewosi","( 40 x 2+20 )","FALSE","(20⋅2)+{LIG″}10",NA,NA,"EAT","(20⋅2)+10","(20⋅2)+10","abs(abs(20*2))+10",1,50,FALSE
"476","numerals-ghot1243-1-twohundred-1","numerals-ghot1243-1","Chan2019","twohundred","200","īèɡ͡bē","iegbe",NA,"FALSE","(20⋅5)+10",NA,NA,"EAT","(20⋅5)+10","(20⋅5)+10","abs(abs(20*5))+10",1,110,FALSE
"477","numerals-gour1243-1-thirty-1","numerals-gour1243-1","Chan2019","thirty","30","pí -tà","pita",NA,"FALSE","20⋅3",NA,NA,"EAT","20⋅3","20⋅3","abs(20*3)",1,60,FALSE
"478","numerals-gour1243-1-forty-1","numerals-gour1243-1","Chan2019","forty","40","pí -nà","pina",NA,"FALSE","20⋅4",NA,NA,"EAT","20⋅4","20⋅4","abs(20*4)",1,80,FALSE
"479","numerals-gour1243-1-fifty-1","numerals-gour1243-1","Chan2019","fifty","50","pí -mù","pimu",NA,"FALSE","20⋅5",NA,NA,"EAT","20⋅5","20⋅5","abs(20*5)",1,100,FALSE
"480","numerals-gour1243-1-sixty-1","numerals-gour1243-1","Chan2019","sixty","60","pí -luòbà","piluoba",NA,"FALSE","20⋅6",NA,NA,"EAT","20⋅6","20⋅6","abs(20*6)",1,120,FALSE
"481","numerals-gour1243-1-seventy-1","numerals-gour1243-1","Chan2019","seventy","70","pí -lèlé","pilele",NA,"FALSE","20⋅7",NA,NA,"EAT","20⋅7","20⋅7","abs(20*7)",1,140,FALSE
"482","numerals-gour1243-1-eighty-1","numerals-gour1243-1","Chan2019","eighty","80","pí -nìː","pini",NA,"FALSE","20⋅8",NA,NA,"EAT","20⋅8","20⋅8","abs(20*8)",1,160,FALSE
"483","numerals-gour1243-1-ninety-1","numerals-gour1243-1","Chan2019","ninety","90","pí -yìa","piyia",NA,"FALSE","20⋅9",NA,NA,"EAT","20⋅9","20⋅9","abs(20*9)",1,180,FALSE
"484","numerals-hiju1238-1-thirty-1","numerals-hiju1238-1","Chan2019","thirty","30","mùmá ɾâ","mumara",NA,"FALSE","20⋅3",NA,NA,"EAT","20⋅3","20⋅3","abs(20*3)",1,60,FALSE
"485","numerals-hiju1238-1-forty-1","numerals-hiju1238-1","Chan2019","forty","40","mùmá ná","mumana",NA,"FALSE","20⋅4",NA,NA,"EAT","20⋅4","20⋅4","abs(20*4)",1,80,FALSE
"486","numerals-hiju1238-1-fifty-1","numerals-hiju1238-1","Chan2019","fifty","50","mùmá tân","mumatan",NA,"FALSE","20⋅5",NA,NA,"EAT","20⋅5","20⋅5","abs(20*5)",1,100,FALSE
"487","numerals-hiju1238-1-sixty-1","numerals-hiju1238-1","Chan2019","sixty","60","mùmá sámlà","mumasamla",NA,"FALSE","20⋅6",NA,NA,"EAT","20⋅6","20⋅6","abs(20*6)",1,120,FALSE
"488","numerals-hiju1238-1-seventy-1","numerals-hiju1238-1","Chan2019","seventy","70","mùmá sámbòʔ","mumasambo",NA,"FALSE","20⋅7",NA,NA,"EAT","20⋅7","20⋅7","abs(20*7)",1,140,FALSE
"489","numerals-hiju1238-1-eighty-1","numerals-hiju1238-1","Chan2019","eighty","80","mùmá dʒʷə̀m","mumadzwam",NA,"FALSE","20⋅8",NA,NA,"EAT","20⋅8","20⋅8","abs(20*8)",1,160,FALSE
"490","numerals-hiju1238-1-ninety-1","numerals-hiju1238-1","Chan2019","ninety","90","mùmá kìbú","mumakibu",NA,"FALSE","20⋅9",NA,NA,"EAT","20⋅9","20⋅9","abs(20*9)",1,180,FALSE
"491","numerals-huns1239-1-thirty-1","numerals-huns1239-1","Chan2019","thirty","30","ɛ̠r-kwo̠o̠z ɛ̠̀n o̠pp","erkwoozenopp",NA,"FALSE","10+{LIG}10",NA,NA,"EAT","10+10","10+10","10+10",1,20,FALSE
"492","numerals-huns1239-1-fifty-1","numerals-huns1239-1","Chan2019","fifty","50","kwo̠o̠z-ɛ̠t yoor ɛ̠̀n o̠pp","kwoozetyoorenopp",NA,"FALSE","(20⋅{LIG′}2)+{LIG}5",NA,NA,"EAT","(20⋅2)+5","(20⋅2)+5","abs(abs(20*2))+5",1,45,FALSE
"493","numerals-huns1239-1-seventy-1","numerals-huns1239-1","Chan2019","seventy","70","kwo̠o̠z-ɛ̠t tett ɛ̠̀n o̠pp","kwoozettettenopp",NA,"FALSE","(20⋅{LIG′}3)+{LIG}5",NA,NA,"EAT","(20⋅3)+5","(20⋅3)+5","abs(abs(20*3))+5",1,65,FALSE
"494","numerals-huns1239-1-ninety-1","numerals-huns1239-1","Chan2019","ninety","90","kwo̠o̠z-ɛ̠t náss ɛ̠̀n o̠pp","kwoozetnassenopp",NA,"FALSE","(20⋅{LIG′}4)+{LIG}5",NA,NA,"EAT","(20⋅4)+5","(20⋅4)+5","abs(abs(20*4))+5",1,85,FALSE
"495","numerals-ibib1240-1-ninety-1","numerals-ibib1240-1","Chan2019","ninety","90","ànaŋ yè dùòp","anangyeduop",NA,"FALSE","([20]⋅{lig_plu}3)+10",NA,NA,"EAT","([20]⋅3)+10","(20⋅3)+10","abs(abs(20*3))+10",1,70,FALSE
"496","numerals-idom1241-1-fifty-1","numerals-idom1241-1","Chan2019","fifty","50","òfu ẹpà ché iɡwó","ofuepacheigwo",NA,"FALSE","(20⋅2)+{LIG}1",NA,NA,"EAT","(20⋅2)+1","(20⋅2)+1","abs(abs(20*2))+1",1,41,FALSE
"497","numerals-idom1241-1-seventy-1","numerals-idom1241-1","Chan2019","seventy","70","òfù ẹtá ché iɡwó","ofuetacheigwo",NA,"FALSE","(20⋅2)+{LIG}2",NA,NA,"EAT","(20⋅2)+2","(20⋅2)+2","abs(abs(20*2))+2",1,42,FALSE
"498","numerals-idom1241-1-ninety-1","numerals-idom1241-1","Chan2019","ninety","90","òfù ẹhẹ ché iɡwó","ofuehecheigwo",NA,"FALSE","(20⋅2)+{LIG}3",NA,NA,"EAT","(20⋅2)+3","(20⋅2)+3","abs(abs(20*2))+3",1,43,FALSE
"499","numerals-idom1241-1-thousand-1","numerals-idom1241-1","Chan2019","thousand","1000","úla ɛpà tʃèòfùiɡwó","ulaepatseofuigwo",NA,"FALSE","(100⋅2)+{LIG}(20⋅10)",NA,NA,"EAT","(100⋅2)+(20⋅10)","(100⋅2)+(20⋅10)","abs(abs(100*2))+abs(abs(20*10))",1,400,FALSE
"500","numerals-ikul1238-1-ninety-1","numerals-ikul1238-1","Chan2019","ninety","90","sɔ̀kútɔ́ɔ̀llāá","sokutoollaa",NA,"FALSE","10⋅(5′⋅4)",NA,NA,"EAT","10⋅(5′⋅4)","10⋅(5⋅4)","10*abs(abs(5*4))",1,200,FALSE
"501","numerals-isok1239-1-hundred-1","numerals-isok1239-1","Chan2019","hundred","100","uɟunisɔɪ","ujunisoi","( 20 x 5 )","FALSE","20⋅4{?}⋅5",NA,NA,"EAT","20⋅4⋅5","20⋅4⋅5","abs(20*4)*5",1,400,FALSE
"502","numerals-iyiv1238-1-seven-1","numerals-iyiv1238-1","Chan2019","seven","7","kə̀lə̀kə̀tàt kàt mɔ̀mú","kalakatatkatmomu","( 6 + 1)","FALSE","2′+3+{LIG}1′",NA,NA,"EAT","2′+3+1′","2+3+1","2+3+1",1,6,FALSE
"503","numerals-kaan1247-1-fifteen-1","numerals-kaan1247-1","Chan2019","fifteen","15","kutún yɑ́ wɔɔnɔ́n","kutunyawoonon",NA,"FALSE","10+{LIG}3",NA,NA,"EAT","10+3","10+3","10+3",1,13,FALSE
"504","numerals-kaan1247-1-twenty-1","numerals-kaan1247-1","Chan2019","twenty","20","buk ˀám̀ rɑ̀ɑ̀p","bukamraap",NA,"FALSE","10+{LIG}4",NA,NA,"EAT","10+4","10+4","10+4",1,14,FALSE
"505","numerals-kala1384-1-thousand-3","numerals-kala1384-1","Chan2019","thousand","1000","dʒànà ɡùlù","dzanagulu",NA,"FALSE","1000⋅2",NA,NA,"EAT","1000⋅2","1000⋅2","abs(1000*2)",1,2000,FALSE
"506","numerals-kara1481-1-twentyone-1","numerals-kara1481-1","Chan2019","twentyone","21","makumi ɡabili na shimwi","makumigabilinashimwi",NA,"FALSE","(10⋅3)+{LIG}1",NA,NA,"EAT","(10⋅3)+1","(10⋅3)+1","abs(abs(10*3))+1",1,31,FALSE
"507","numerals-kara1481-1-twentytwo-1","numerals-kara1481-1","Chan2019","twentytwo","22","makumi ɡabili na shibili","makumigabilinashibili",NA,"FALSE","(10⋅3)+{LIG}2",NA,NA,"EAT","(10⋅3)+2","(10⋅3)+2","abs(abs(10*3))+2",1,32,FALSE
"508","numerals-kara1481-1-twentythree-1","numerals-kara1481-1","Chan2019","twentythree","23","makumi ɡabili na shitatu","makumigabilinashitatu",NA,"FALSE","(10⋅3)+{LIG}3",NA,NA,"EAT","(10⋅3)+3","(10⋅3)+3","abs(abs(10*3))+3",1,33,FALSE
"509","numerals-kara1481-1-twentyfour-1","numerals-kara1481-1","Chan2019","twentyfour","24","makumi ɡabili na shinna","makumigabilinashinna",NA,"FALSE","(10⋅3)+{LIG}4",NA,NA,"EAT","(10⋅3)+4","(10⋅3)+4","abs(abs(10*3))+4",1,34,FALSE
"510","numerals-kara1481-1-twentyfive-1","numerals-kara1481-1","Chan2019","twentyfive","25","makumi ɡabili na shitanu","makumigabilinashitanu",NA,"FALSE","(10⋅3)+{LIG}5",NA,NA,"EAT","(10⋅3)+5","(10⋅3)+5","abs(abs(10*3))+5",1,35,FALSE
"511","numerals-kara1481-1-twentysix-1","numerals-kara1481-1","Chan2019","twentysix","26","makumi ɡabili na mɡaɡa","makumigabilinamgaga",NA,"FALSE","(10⋅3)+{LIG}6",NA,NA,"EAT","(10⋅3)+6","(10⋅3)+6","abs(abs(10*3))+6",1,36,FALSE
"512","numerals-kara1481-1-twentyseven-1","numerals-kara1481-1","Chan2019","twentyseven","27","makumi ɡabili na musanju","makumigabilinamusanju",NA,"FALSE","(10⋅3)+{LIG}7",NA,NA,"EAT","(10⋅3)+7","(10⋅3)+7","abs(abs(10*3))+7",1,37,FALSE
"513","numerals-kara1481-1-twentyeight-1","numerals-kara1481-1","Chan2019","twentyeight","28","makumi ɡabili na munana","makumigabilinamunana",NA,"FALSE","(10⋅3)+{LIG}8",NA,NA,"EAT","(10⋅3)+8","(10⋅3)+8","abs(abs(10*3))+8",1,38,FALSE
"514","numerals-kara1481-1-twentynine-1","numerals-kara1481-1","Chan2019","twentynine","29","makumi ɡabili na menda","makumigabilinamenda",NA,"FALSE","(10⋅3)+{LIG}9",NA,NA,"EAT","(10⋅3)+9","(10⋅3)+9","abs(abs(10*3))+9",1,39,FALSE
"515","numerals-keny1279-1-five-1","numerals-keny1279-1","Chan2019","five","5","bɛ́tây","betay",NA,"FALSE","5′+2",NA,NA,"EAT","5′+2","5+2","5+2",1,7,FALSE
"516","numerals-keny1279-1-nine-1","numerals-keny1279-1","Chan2019","nine","9","mɛ́nɛ̀n nɛ̀ àmɔ̀t","menenneamot","(' 8 + 1 ')","FALSE","9+1",NA,NA,"EAT","9+1","9+1","9+1",1,10,FALSE
"517","numerals-keny1279-1-thirty-1","numerals-keny1279-1","Chan2019","thirty","30","ɛ̀sǎ ǹsɛ̀m bjó","esansembjo","( '20 behind 10 ')","FALSE","20⋅{LIG}10",NA,NA,"EAT","20⋅10","20⋅10","abs(20*10)",1,200,FALSE
"518","numerals-khan1278-1-twohundred-1","numerals-khan1278-1","Chan2019","twohundred","200","lòb tūb","lobtub","( 10 x  20 )",NA,"(5⋅20)+10",NA,NA,"EAT","(5⋅20)+10","(5⋅20)+10","abs(abs(5*20))+10",1,110,FALSE
"519","numerals-koro1304-1-eight-1","numerals-koro1304-1","Chan2019","eight","8","cáŋá cáŋá náy","cangacanganay","( 2 x 4 )","FALSE","{LIG}[4′]⋅4",NA,NA,"EAT","[4′]⋅4","4⋅4","abs(4*4)",1,16,FALSE
"520","numerals-kukk1239-1-fourteen-2","numerals-kukk1239-1","Chan2019","fourteen","14","íɣə̄m ⁿdʒò sə́ kɪ̀ːkò","igamndzosakiko",NA,"FALSE","10+{LIG}5","EDITED: ",NA,"EAT","10+5","10+5","10+5",1,15,FALSE
"521","numerals-laal1241-1-thousand-1","numerals-laal1241-1","Chan2019","thousand","1000","kʰĩɛ píru","khiepiru",NA,"FALSE","20″⋅10",NA,NA,"EAT","20″⋅10","20⋅10","abs(20*10)",1,200,FALSE
"522","numerals-leng1258-1-sixty-1","numerals-leng1258-1","Chan2019","sixty","60","mitukhu tifvu na mwandala","mitukhutifvunamwandala",NA,"FALSE","(10⋅5)+1′",NA,NA,"EAT","(10⋅5)+1′","(10⋅5)+1","abs(abs(10*5))+1",1,51,FALSE
"523","numerals-leng1258-1-seventy-1","numerals-leng1258-1","Chan2019","seventy","70","mitukhu tifvu na bandala tabavhili","mitukhutifvunabandalatabavhili",NA,"FALSE","(10⋅5)+2",NA,NA,"EAT","(10⋅5)+2","(10⋅5)+2","abs(abs(10*5))+2",1,52,FALSE
"524","numerals-leng1258-1-eighty-1","numerals-leng1258-1","Chan2019","eighty","80","mitukhu tifvu na bandala tabisaso","mitukhutifvunabandalatabisaso",NA,"FALSE","(10⋅5)+3",NA,NA,"EAT","(10⋅5)+3","(10⋅5)+3","abs(abs(10*5))+3",1,53,FALSE
"525","numerals-leng1258-1-ninety-1","numerals-leng1258-1","Chan2019","ninety","90","mitukhu tifvu na bandala tabinayi","mitukhutifvunabandalatabinayi",NA,"FALSE","(10⋅5)+4",NA,NA,"EAT","(10⋅5)+4","(10⋅5)+4","abs(abs(10*5))+4",1,54,FALSE
"526","numerals-luba1250-1-sixty-1","numerals-luba1250-1","Chan2019","sixty","60","makumi isamba","makumiisamba",NA,"FALSE","10⋅5′+[1]",NA,NA,"EAT","10⋅5′+[1]","10⋅5+1","abs(10*5)+1",1,51,FALSE
"527","numerals-lufu1237-1-eleven-1","numerals-lufu1237-1","Chan2019","eleven","11","úwó","uwo",NA,"FALSE","10",NA,NA,"EAT","10","10","10",1,10,FALSE
"528","numerals-mama1271-1-twentyone-2","numerals-mama1271-1","Chan2019","twentyone","21","ɡ͡beɲɛɡɛ ni niɡĩ","gbenegeninigi",NA,"FALSE","20+{LIG}2",NA,NA,"EAT","20+2","20+2","20+2",1,22,FALSE
"529","numerals-mama1271-1-twentytwo-1","numerals-mama1271-1","Chan2019","twentytwo","22","ɡ͡beɲɛɡɛ ni ʃũũ","gbenegenisuu",NA,"FALSE","20+{LIG}3",NA,NA,"EAT","20+3","20+3","20+3",1,23,FALSE
"530","numerals-mama1271-1-twentythree-1","numerals-mama1271-1","Chan2019","twentythree","23","ɡ͡beɲɛɡɛ ni tããri","gbenegenitaari",NA,"FALSE","20+{LIG}4",NA,NA,"EAT","20+4","20+4","20+4",1,24,FALSE
"531","numerals-mama1271-1-twentyfour-1","numerals-mama1271-1","Chan2019","twentyfour","24","ɡ͡beɲɛɡɛ ni ʃiʃɛɛrɛ","gbenegenisiseere",NA,"FALSE","20+{LIG}5",NA,NA,"EAT","20+5","20+5","20+5",1,25,FALSE
"532","numerals-mama1271-1-twentyfive-1","numerals-mama1271-1","Chan2019","twentyfive","25","ɡ͡beɲɛɡɛ ni kaɡuro","gbenegenikaguro",NA,"FALSE","20+{LIG}5′+[1]",NA,NA,"EAT","20+5′+[1]","20+5+1","20+5+1",1,26,FALSE
