"326","PAP148_barlowpacific-samb1321-2.csv"
"327","PAP149_barlowpacific-nete1240-1.csv"
"328","PAP150_numerals-ipil1240-1.csv"
"329","PAP151_barlowpacific-biso1243-1.csv"
"330","PAP153_barlowpacific-lemb1266-2.csv"
"331","PAP158_barlowpacific-melp1238-1.csv"
"332","PAP160_barlowpacific-nucl1620-1.csv"
"333","PAP166_numerals-domm1246-1.csv"
"334","PAP172_barlowpacific-kobo1249-2.csv"
"335","PAP173_barlowpacific-kala1397-1.csv"
"336","PAP174_numerals-taii1241-1.csv"
"337","PAP177_barlowpacific-musa1266-2.csv"
"338","PAP178_barlowpacific-fait1240-2.csv"
"339","PAP182_numerals-apal1256-1.csv"
"340","PAP196_numerals-pamo1253-1.csv"
"341","PAP199_barlowpacific-musa1265-1.csv"
"342","PAP218_numerals-kein1239-1.csv"
"343","PAP229_barlowpacific-muru1273-1.csv"
"344","PAP241_numerals-bauu1244-1.csv"
"345","PAP247_numerals-barg1252-1.csv"
"346","PAP254_barlowpacific-urig1240-1.csv"
"347","PAP269_numerals-samm1244-1.csv"
"348","PAP280_barlowpacific-gend1249-1.csv"
"349","PAP285_numerals-yaga1260-1.csv"
"350","PAP292_numerals-dano1240-1.csv"
"351","PAP303_numerals-nort2920-2.csv"
"352","PAP309_numerals-iyoo1238-1.csv"
"353","PAP313_numerals-ngai1241-1.csv"
"354","PAP320_barlowpacific-bonk1244-1.csv"
"355","PAP336_barlowpacific-urii1240-2.csv"
"356","PAP341_barlowpacific-naka1264-2.csv"
"357","PAP351_numerals-buru1306-1.csv"
"358","PAP353_numerals-kube1244-1.csv"
"359","PAP359_barlowpacific-kina1251-1.csv"
"360","PAP360_barlowpacific-nomu1240-1.csv"
"361","PAP364_numerals-miga1241-1.csv"
"362","PAP368_barlowpacific-kova1243-1.csv"
"363","PAP370_numerals-yeko1240-1.csv"
"364","PAP375_barlowpacific-aeka1244-1.csv"
"365","PAP376_numerals-orok1269-1.csv"
"366","PAP387_barlowpacific-tung1293-2.csv"
"367","PAP389_numerals-wori1246-1.csv"
"368","PAP390_numerals-demi1242-1.csv"
"369","PAP391_numerals-tefa1238-1.csv"
"370","PAP393_numerals-kofe1239-1.csv"
"371","PAP397_numerals-awer1241-1.csv"
"372","PAP398_numerals-rasa1243-1.csv"
"373","PAP399_numerals-sapo1254-1.csv"
"374","PAP403_numerals-edop1238-2.csv"
"375","PAP404_numerals-biri1259-1.csv"
"376","PAP405_numerals-iauu1242-1.csv"
"377","PAP406_numerals-obok1239-1.csv"
"378","PAP407_numerals-duvl1242-1.csv"
"379","PAP408_numerals-erit1239-1.csv"
"380","PAP410_numerals-kaiy1239-1.csv"
"381","PAP412_numerals-sika1263-1.csv"
"382","PAP418_numerals-nucl1454-1.csv"
"383","PAP420_numerals-dama1272-1.csv"
"384","PAP421_barlowpacific-demm1245-2.csv"
"385","PAP423_barlowpacific-trim1239-1.csv"
"386","PAP425_barlowpacific-airo1242-1.csv"
"387","PAP428_numerals-nucl1595-1.csv"
"388","PAP430_barlowpacific-ndom1245-1.csv"
"389","PAP431_barlowpacific-kima1246-1.csv"
"390","PAP435_barlowpacific-burm1264-1.csv"
"391","PAP444_barlowpacific-maka1315-2.csv"
"392","PAP447_barlowpacific-muba1238-1.csv"
"393","PAP453_barlowpacific-ipik1244-1.csv"
"394","PAP457_numerals-mand1443-1.csv"
"395","PAP460_barlowpacific-kede1239-1.csv"
"396","PAP469_barlowpacific-orya1242-2.csv"
"397","PAP470_barlowpacific-abin1243-1.csv"
"398","PAP472_barlowpacific-makl1246-2.csv"
"399","PAP474_numerals-momu1241-2.csv"
"400","PAP476_EDIT_numerals-bayo1260-1_EDIT.csv"
"401","PAP477_barlowpacific-awbo1238-1.csv"
"402","PAP480_EDIT_barlowpacific-kapo1250-1_EDIT.csv"
"403","PAP481_numerals-kaur1271-1.csv"
"404","PAP486_barlowpacific-nafr1241-1.csv"
"405","PAP495_barlowpacific-murk1238-1.csv"
"406","PAP500_barlowpacific-awyi1241-5.csv"
"407","PAP501_barlowpacific-taik1255-1.csv"
"408","PAP508_barlowpacific-imon1245-1.csv"
"409","PAP510_numerals-kilm1241-1.csv"
"410","PAP512_barlowpacific-pagi1244-1.csv"
"411","PAP514_barlowpacific-ning1275-1.csv"
"412","PAP517_EDIT_barlowpacific-badi1247-1.csv"
"413","PAP528_EDIT_barlowpacific-nama1267-1_EDIT.csv"
"414","PAP534_numerals-nenn1238-1.csv"
"415","PAP535_EDIT_barlowpacific-lenn1234-1_EDIT.csv"
"416","PAP540_barlowpacific-kark1258-1.csv"
"417","PAP550_barlowpacific-boun1246-1.csv"
"418","PAP553_barlowpacific-dera1245-2.csv"
"419","PAP554_barlowpacific-ango1254-3.csv"
"420","PAP555_barlowpacific-pyuu1245-1.csv"
"421","PAP556_numerals-naii1241-1.csv"
"422","PAP559_barlowpacific-akkk1240-1.csv"
"423","PAP561_EDIT_barlowpacific-iwam1256-1_EDIT.csv"
"424","PAP563_barlowpacific-awtu1239-1.csv"
"425","PAP566_barlowpacific-kara1495-1.csv"
"426","PAP568_barlowpacific-kalo1262-1.csv"
"427","PAP579_numerals-hewa1241-1.csv"
"428","PAP580_numerals-yess1239-1.csv"
"429","PAP585_barlowpacific-piam1243-2.csv"
"430","PAP593_numerals-alam1246-1.csv"
"431","PAP594_numerals-odia1239-1.csv"
"432","PAP597_barlowpacific-baib1251-2.csv"
"433","PAP602_numerals-nakw1240-1.csv"
"434","PAP603_barlowpacific-amap1240-1.csv"
"435","PAP604_numerals-owin1240-1.csv"
"436","PAP605_barlowpacific-aeky1238-1.csv"
"437","PAP610_barlowpacific-seta1245-1.csv"
"438","PAP612_barlowpacific-seti1248-1.csv"
"439","PAP627_barlowpacific-ning1273-1.csv"
"440","PAP630_barlowpacific-beli1258-2.csv"
"441","PAP635_numerals-yapu1240-1.csv"
"442","PAP637_barlowpacific-heyo1240-2.csv"
"443","PAP648_numerals-urim1252-1.csv"
"444","PAP657_numerals-buki1249-1.csv"
"445","PAP671_numerals-kona1242-3.csv"
"446","PAP672_barlowpacific-kubo1242-1.csv"
"447","PAP673_numerals-samo1303-2.csv"
"448","PAP674_barlowpacific-goba1246-1.csv"
"449","PAP675_numerals-femb1238-1.csv"
"450","PAP676_numerals-odoo1238-1.csv"
"451","PAP677_numerals-tuwa1242-1.csv"
"452","PAP679_barlowpacific-nucl1453-1.csv"
"453","PAP680_barlowpacific-peii1238-1.csv"
"454","PAP681_barlowpacific-boga1247-1.csv"
"455","PAP686_numerals-mana1298-1.csv"
"456","PAP689_numerals-ambu1247-1.csv"
"457","PAP691_numerals-keak1239-1.csv"
"458","PAP696_EDIT_numerals-beam1240-1_EDIT.csv"
"459","PAP698_barlowpacific-edol1239-3.csv"
"460","PAP699_numerals-aime1238-1.csv"
"461","PAP700_numerals-onob1238-1.csv"
"462","PAP701_numerals-kalu1248-1.csv"
"463","PAP702_numerals-kasu1251-1.csv"
"464","PAP704_numerals-ende1235-1.csv"
"465","PAP708_barlowpacific-gizr1240-2.csv"
"466","PAP714_numerals-yima1243-1.csv"
"467","PAP715_barlowpacific-tabr1243-1.csv"
"468","PAP719_barlowpacific-kara1497-1.csv"
"469","PAP726_barlowpacific-fasu1242-4.csv"
"470","PAP729_EDIT_barlowpacific-anda1283-1_EDIT.csv"
"471","PAP731_barlowpacific-meak1234-1.csv"
"472","PAP732_barlowpacific-nanu1240-2.csv"
"473","PAP733_barlowpacific-foii1241-1.csv"
"474","PAP754_barlowpacific-abuu1241-2.csv"
"475","PAP761_barlowpacific-kire1240-5.csv"
"476","PAP777_numerals-folo1238-2.csv"
"477","PAP778_numerals-dadi1250-1.csv"
"478","PAP782_barlowpacific-pura1257-5.csv"
"479","PAP784_barlowpacific-orok1267-1.csv"
"480","PAP785_barlowpacific-keor1235-1.csv"
"481","PAP792_numerals-tain1253-1.csv"
"482","PAP794_EDIT_numerals-yagw1240-1_EDIT.csv"
"483","PAP795_numerals-meny1245-1.csv"
"484","PAP801_numerals-anga1290-1.csv"
"485","PAP811_numerals-nucl1630-1.csv"
"486","PAP814_numerals-esee1247-1.csv"
"487","PAP822_barlowpacific-nawa1258-1.csv"
"488","PAP823_barlowpacific-moik1239-1.csv"
"489","PAP829_barlowpacific-bina1274-1.csv"
"490","PAP832_barlowpacific-ooku1235-1.csv"
"491","PAP834_numerals-mail1248-1.csv"
"492","PAP837_numerals-daga1275-1.csv"
"493","PAP844_EDIT_numerals-kana1288-1_EDIT.csv"
"494","PAP845_numerals-pele1245-1.csv"
"495","PAP854_numerals-sulk1246-1.csv"
"496","PAP856_barlowpacific-buta1242-1.csv"
"497","PAP857_numerals-yele1255-1.csv"
"498","PAP869_numerals-siwa1245-1.csv"
"499","PAP870_numerals-uisa1238-1.csv"
"500","PAP874_EDIT_numerals-lavu1241-1_EDIT.csv"
"501","XX39_barlowpacific-samo1307-1.csv"
"502","AN0552_numerals-sabu1255-1.csv"
"503","AN0560_numerals-ende1246-1.csv"
"504","AN0561_numerals-lioo1240-1.csv"
"505","AN0663_barlowpacific-manu1258-1.csv"
"506","AN0670_numerals-ford1242-1.csv"
"507","AN0701_numerals-mano1275-1.csv"
"508","AN0728_numerals-roon1237-2.csv"
"509","AN0729_numerals-dusn1237-1.csv"
"510","AN0734_EDIT_numerals-amba1265-1_EDIT.csv"
"511","AN0735_numerals-ansu1237-1.csv"
"512","AN0737_numerals-wand1267-2.csv"
"513","AN0738_numerals-woii1237-1.csv"
"514","AN0777_numerals-seim1238-1.csv"
"515","AN0778_numerals-wuvu1239-1.csv"
"516","AN0817_numerals-tarp1240-1.csv"
"517","AN0818_EDIT_numerals-ormu1248-1_EDIT.csv"
"518","AN0834_numerals-kiss1246-1.csv"
"519","AN0851_numerals-sioo1240-1.csv"
"520","AN0856_numerals-mouk1239-1.csv"
"521","AN0861_numerals-apal1255-1.csv"
"522","AN0874_EDIT_numerals-tami1290-1_EDIT.csv"
"523","AN0879_numerals-kove1237-2.csv"
"524","AN0880_numerals-lusi1240-1.csv"
"525","AN0881_numerals-arib1241-1.csv"
"526","AN0886_numerals-labu1248-1.csv"
"527","AN0893_numerals-midd1327-1.csv"
"528","AN0894_numerals-nort2857-1.csv"
"529","AN0905_numerals-pate1247-1.csv"
"530","AN0917_numerals-gapa1238-1.csv"
"531","AN0919_numerals-kani1281-1.csv"
"532","AN0937_numerals-maia1251-1.csv"
"533","AN0951_numerals-sali1295-1.csv"
"534","AN0962_numerals-waim1251-1.csv"
"535","AN0978_numerals-bulu1253-1.csv"
"536","AN0981_numerals-naka1262-1.csv"
"537","AN0982_barlowpacific-tomo1244-1.csv"
"538","AN0992_numerals-lava1239-1.csv"
"539","AN0993_numerals-baro1253-1.csv"
"540","AN0994_numerals-mada1285-1.csv"
"541","AN1125_numerals-arak1252-1.csv"
"542","AN1130_numerals-malu1245-1.csv"
"543","AN1133_numerals-nese1235-1.csv"
"544","AN1136_numerals-vinm1237-2.csv"
"545","AN1137_numerals-ling1265-1.csv"
"546","AN1141_numerals-katb1237-1.csv"
"547","AN1146_numerals-malf1237-1.csv"
"548","AN1150_EDIT_abvd-1229-nati1244_EDIT.csv"
"549","AN1151_numerals-labo1244-2.csv"
"550","AN1156_numerals-burm1263-2.csv"
"551","AN1158_numerals-mask1242-1.csv"
"552","AN1160_EDIT_abvd-1293-nisv1234_EDIT.csv"
"553","AN1167_numerals-saaa1241-1.csv"
"554","AN1169_numerals-sout2859-1.csv"
"555","AN1174_numerals-daka1243-1.csv"
"556","AN1198_numerals-neng1238-1.csv"
"557","AN1224_numerals-neku1237-1.csv"
"558","AN1225_numerals-xara1244-1.csv"
"559","AN1227_EDIT_numerals-dumb1241-1_EDIT.csv"
"560","AN1228_numerals-nume1242-1.csv"
"561","AN1244_numerals-puka1242-1.csv"
"562","AN1246_numerals-west2516-1.csv"
"563","AN1256_numerals-sika1261-1.csv"
"564","AN1260_numerals-nuku1259-1.csv"
"565","AN1271_numerals-nort2845-1.csv"
"566","AN1272_numerals-sout2866-1.csv"
"567","bowernnumerals-Adny_edit.csv"
"568","bowernnumerals-Dhang.csv"
"569","bowernnumerals-Dhuwa_edit.csv"
"570","bowernnumerals-Dhuwala_edit.csv"
"571","bowernnumerals-Djina_edit.csv"
"572","bowernnumerals-Guri_edit.csv"
"573","bowernnumerals-Kaurn2_edit.csv"
"574","bowernnumerals-Kutk_edit.csv"
"575","bowernnumerals-Ngari.csv"
"576","bowernnumerals-Nyig_edit.csv"
"577","bowernnumerals-Ritarungu.csv"
"578","bowernnumerals-Ungg_edit.csv"
"579","bowernnumerals-Walmj_edit.csv"
"580","bowernnumerals-Wanggan_edit.csv"
"581","bowernnumerals-Warlp_edit.csv"
"582","bowernnumerals-Warrw_edit.csv"
"583","bowernnumerals-Wiradhurri_edit.csv"
"584","bowernnumerals-Wirang_edit.csv"
"585","bowernnumerals-Worr_edit.csv"
"586","bowernnumerals-Yannhan_edit.csv"
"587","bowernnumerals-Yawarr_edit.csv"
"588","numerals-alya1239-1.csv"
"589","numerals-anma1239-1.csv"
"590","numerals-djam1255-1_edit.csv"
"591","numerals-djau1244-1.csv"
"592","numerals-east2379-1.csv"
"593","numerals-gara1269-1.csv"
"594","numerals-maun1240-1.csv"
"595","numerals-ngaa1240-1.csv"
"596","numerals-ngad1258-1.csv"
"597","numerals-ngal1292-1_edit.csv"
"598","numerals-ngar1287-1.csv"
"599","numerals-thay1249-1.csv"
"600","numerals-tiwi1244-1_edit.csv"
"601","numerals-umpi1239-1_edit.csv"
"602","numerals-wage1238-1.csv"
"603","numerals-yiry1245-1.csv"
"604","numerals-daat1234-1.csv"
"605","numerals-dagi1241-1.csv"
"606","numerals-dars1235-2.csv"
"607","numerals-gumu1244-2_update-glottocode_sout3236.csv"
"608","numerals-hozo1236-1.csv"
"609","numerals-kaci1244-1.csv"
"610","numerals-kala1381-1.csv"
"611","numerals-katc1249-1.csv"
"612","numerals-keig1242-1.csv"
"613","numerals-kwad1244-1.csv"
"614","numerals-kwam1249-1.csv"
"615","numerals-laro1243-1.csv"
"616","numerals-logo1261-1.csv"
"617","numerals-lumu1239-1.csv"
"618","numerals-murl1244-1.csv"
"619","numerals-shat1244-1.csv"
"620","numerals-tada1238-1.csv"
"621","numerals-tsoa1238-1.csv"
"622","numerals-warn1244-1.csv"
"623","numerals-zagh1240-1.csv"
"624","Africa006-isolate-Shabo-numerals-shab1252-1.csv"
"625","Africa007-AtlanticCongo-numerals-ekaj1238-1.csv"
"626","Africa008-AtlanticCongo-numerals-nkem1242-1.csv"
"627","Africa010-AtlanticCongo-numerals-ejag1239-1.csv"
"628","Africa013-AtlanticCongo-numerals-baka1273-1.csv"
"629","Africa017-AtlanticCongo-numerals-beng1282-1.csv"
"630","Africa029-AtlanticCongo-numerals-kako1242-1.csv"
"631","Africa032-AtlanticCongo-numerals-seki1238-1.csv"
"632","Africa042-AtlanticCongo-numerals-ndas1238-1.csv"
