"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Glottocode","Language.level_Glottocode","Use_in_analyses"
"2919",107814,"numerals-kalu1248-1-seven-2","numerals-kalu1248-1","Chan2019","seven",7,"domɛlɛfo","domelefo","","FALSE","?","A list of body parts (used in body-part tallying)","7′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2920",107815,"numerals-kalu1248-1-eight-1","numerals-kalu1248-1","Chan2019","eight",8,"o","o","( litː ''forearm'' )","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2921",107816,"numerals-kalu1248-1-eight-2","numerals-kalu1248-1","Chan2019","eight",8,"olɛfo","olefo","","FALSE","?","A list of body parts (used in body-part tallying)","8′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2922",107817,"numerals-kalu1248-1-nine-1","numerals-kalu1248-1","Chan2019","nine",9,"aɡatʰɔ","agatho","( litː ''elbow (inner)'' )","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2923",107818,"numerals-kalu1248-1-nine-2","numerals-kalu1248-1","Chan2019","nine",9,"aɡatʰɔlɛfo","agatholefo","","FALSE","?","A list of body parts (used in body-part tallying)","9′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2924",107819,"numerals-kalu1248-1-ten-1","numerals-kalu1248-1","Chan2019","ten",10,"dɔ","do","( litː ''bicep'' )","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2925",107820,"numerals-kalu1248-1-ten-2","numerals-kalu1248-1","Chan2019","ten",10,"dɔlɛfo","dolefo","","FALSE","?","A list of body parts (used in body-part tallying)","10′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2926",107821,"numerals-kalu1248-1-eleven-1","numerals-kalu1248-1","Chan2019","eleven",11,"kʰelen","khelen","( litː ''shoulder (joint'' )","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2927",107822,"numerals-kalu1248-1-eleven-2","numerals-kalu1248-1","Chan2019","eleven",11,"kʰelenlɛfo","khelenlefo","","FALSE","?","A list of body parts (used in body-part tallying)","11′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2928",107823,"numerals-kalu1248-1-twelve-1","numerals-kalu1248-1","Chan2019","twelve",12,"kʰuɡu","khugu","( litː ''collarbone'' )","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2929",107824,"numerals-kalu1248-1-twelve-2","numerals-kalu1248-1","Chan2019","twelve",12,"kʰuɡulɛfo","khugulefo","","FALSE","?","A list of body parts (used in body-part tallying)","12′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2930",107825,"numerals-kalu1248-1-thirteen-1","numerals-kalu1248-1","Chan2019","thirteen",13,"daɡas","dagas","( litː ''neck (side)'' )","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2931",107826,"numerals-kalu1248-1-thirteen-2","numerals-kalu1248-1","Chan2019","thirteen",13,"daɡasɛlɛfo","dagaselefo","","FALSE","?","A list of body parts (used in body-part tallying)","13′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2932",107827,"numerals-kalu1248-1-fourteen-1","numerals-kalu1248-1","Chan2019","fourteen",14,"kʰɛlɛn","khelen","( litː ''ear'' )","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2933",107828,"numerals-kalu1248-1-fourteen-2","numerals-kalu1248-1","Chan2019","fourteen",14,"kʰɛlɛnɛlɛfo","khelenelefo","","FALSE","?","A list of body parts (used in body-part tallying)","14′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2934",107829,"numerals-kalu1248-1-fifteen-1","numerals-kalu1248-1","Chan2019","fifteen",15,"babo","babo","( litː ''cheek'' )","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2935",107830,"numerals-kalu1248-1-fifteen-2","numerals-kalu1248-1","Chan2019","fifteen",15,"babolɛfo","babolefo","","FALSE","?","A list of body parts (used in body-part tallying)","15′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2936",107831,"numerals-kalu1248-1-sixteen-1","numerals-kalu1248-1","Chan2019","sixteen",16,"si","si","( litː ''eye'' )","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2937",107832,"numerals-kalu1248-1-sixteen-2","numerals-kalu1248-1","Chan2019","sixteen",16,"silɛfo","silefo","","FALSE","?","A list of body parts (used in body-part tallying)","16′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2938",107833,"numerals-kalu1248-1-seventeen-1","numerals-kalu1248-1","Chan2019","seventeen",17,"mio","mio","( litː ''nose side'' )","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2939",107834,"numerals-kalu1248-1-seventeen-2","numerals-kalu1248-1","Chan2019","seventeen",17,"miolɛfo","miolefo","","FALSE","?","A list of body parts (used in body-part tallying)","17′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2940",107835,"numerals-kalu1248-1-eighteen-1","numerals-kalu1248-1","Chan2019","eighteen",18,"milifile","milifile","( litː ''nose tip'' )","FALSE","?","A list of body parts (used in body-part tallying)","18","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2941",107836,"numerals-kalu1248-1-eighteen-2","numerals-kalu1248-1","Chan2019","eighteen",18,"milifilelɛfo","milifilelefo","","FALSE","?","A list of body parts (used in body-part tallying)","18′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2942",107837,"numerals-kalu1248-1-nineteen-1","numerals-kalu1248-1","Chan2019","nineteen",19,"no mio","nomio","( litː ''nose (other side'')","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]17)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2943",107838,"numerals-kalu1248-1-nineteen-2","numerals-kalu1248-1","Chan2019","nineteen",19,"no miolɛfo","nomiolefo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]17′)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2944",107839,"numerals-kalu1248-1-twenty-1","numerals-kalu1248-1","Chan2019","twenty",20,"no si","nosi","( litː ''eye (opposite)'')","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]16)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2945",107840,"numerals-kalu1248-1-twenty-2","numerals-kalu1248-1","Chan2019","twenty",20,"no silɛfo","nosilefo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]16′)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2946",107841,"numerals-kalu1248-1-twentyone-1","numerals-kalu1248-1","Chan2019","twentyone",21,"no babo","nobabo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]15)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2947",107842,"numerals-kalu1248-1-twentytwo-1","numerals-kalu1248-1","Chan2019","twentytwo",22,"no kʰɛlɛn","nokhelen","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]14)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2948",107843,"numerals-kalu1248-1-twentythree-1","numerals-kalu1248-1","Chan2019","twentythree",23,"no daɡas","nodagas","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]13)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2949",107844,"numerals-kalu1248-1-twentyfour-1","numerals-kalu1248-1","Chan2019","twentyfour",24,"no kʰuɡu","nokhugu","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]12)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2950",107845,"numerals-kalu1248-1-twentyfive-1","numerals-kalu1248-1","Chan2019","twentyfive",25,"no kʰelen","nokhelen","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]11)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2951",107846,"numerals-kalu1248-1-twentysix-1","numerals-kalu1248-1","Chan2019","twentysix",26,"no dɔ","nodo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]10)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2952",107847,"numerals-kalu1248-1-twentyseven-1","numerals-kalu1248-1","Chan2019","twentyseven",27,"no aɡatʰɔ","noagatho","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]9)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2953",107848,"numerals-kalu1248-1-twentyeight-1","numerals-kalu1248-1","Chan2019","twentyeight",28,"no o","noo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]9)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2954",107849,"numerals-kalu1248-1-twentynine-1","numerals-kalu1248-1","Chan2019","twentynine",29,"no dom̥","nodom","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]7)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2955",107850,"numerals-kalu1248-1-thirty-1","numerals-kalu1248-1","Chan2019","thirty",30,"no dɔɡɔfe","nodogofe","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]6)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2956",107851,"numerals-kalu1248-1-thirtyone-1","numerals-kalu1248-1","Chan2019","thirtyone",31,"no bi","nobi","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]5)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2957",107852,"numerals-kalu1248-1-thirtytwo-1","numerals-kalu1248-1","Chan2019","thirtytwo",32,"no fɛlɛdamal","nofeledamal","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]4)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2958",107853,"numerals-kalu1248-1-thirtythree-1","numerals-kalu1248-1","Chan2019","thirtythree",33,"no asɔl","noasol","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]3)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2959",107854,"numerals-kalu1248-1-thirtyfour-1","numerals-kalu1248-1","Chan2019","thirtyfour",34,"no aⁿdep̚","noandep","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]2)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2960",107855,"numerals-kalu1248-1-thirtyfive-1","numerals-kalu1248-1","Chan2019","thirtyfive",35,"fudɔ","fudo","( litː ''opposite little finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","35","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2961",107856,"numerals-kalu1248-1-forty-1","numerals-kalu1248-1","Chan2019","forty",40,"fudɔ ɛlɛtɛɡɛ bilɛfo","fudoeletegebilefo","( ''35 and 5' )","FALSE","?","A list of body parts (used in body-part tallying)","35+{and}5′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2962",107857,"numerals-kalu1248-1-fifty-1","numerals-kalu1248-1","Chan2019","fifty",50,"fudɔ ɛlɛtɛɡɛ babolɛfo","fudoeletegebabolefo","(''35 and 15')","FALSE","?","A list of body parts (used in body-part tallying)","35+{and}15′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA,"kalu1248","kalu1248","YES"
"2963",107858,"numerals-kasu1251-1-one-1","numerals-kasu1251-1","Chan2019","one",1,"semetei","semetei","(''little finger'')","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2964",107859,"numerals-kasu1251-1-two-1","numerals-kasu1251-1","Chan2019","two",2,"elipei","elipei","(''ring finger'')","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2965",107860,"numerals-kasu1251-1-three-1","numerals-kasu1251-1","Chan2019","three",3,"usulupe","usulupe","(''middle finger'')","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2966",107861,"numerals-kasu1251-1-four-1","numerals-kasu1251-1","Chan2019","four",4,"pinipe","pinipe","(''index finger'')","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2967",107862,"numerals-kasu1251-1-five-1","numerals-kasu1251-1","Chan2019","five",5,"piipe","piipe","(''thumb'')","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2968",107863,"numerals-kasu1251-1-six-1","numerals-kasu1251-1","Chan2019","six",6,"tekapeipe","tekapeipe","(''palm'')","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2969",107864,"numerals-kasu1251-1-seven-1","numerals-kasu1251-1","Chan2019","seven",7,"tomoipe","tomoipe","(''wrist"""")","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2970",107865,"numerals-kasu1251-1-eight-1","numerals-kasu1251-1","Chan2019","eight",8,"oloipe","oloipe","(''middle of forearm"""")","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2971",107866,"numerals-kasu1251-1-nine-1","numerals-kasu1251-1","Chan2019","nine",9,"akotaipe","akotaipe","[''elbow (inside joint)'']","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2972",107867,"numerals-kasu1251-1-ten-1","numerals-kasu1251-1","Chan2019","ten",10,"taloipe","taloipe","(''bicep'')","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2973",107868,"numerals-kasu1251-1-eleven-1","numerals-kasu1251-1","Chan2019","eleven",11,"kena:nipe","kenanipe","(''shoulder'')","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2974",107869,"numerals-kasu1251-1-twelve-1","numerals-kasu1251-1","Chan2019","twelve",12,"kukuluipe","kukuluipe","(''collar bone'')","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2975",107870,"numerals-kasu1251-1-thirteen-1","numerals-kasu1251-1","Chan2019","thirteen",13,"kekeipe","kekeipe","(''underneath ear lobe'')","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2976",107871,"numerals-kasu1251-1-fourteen-1","numerals-kasu1251-1","Chan2019","fourteen",14,"kena:na:ipe","kenanaipe","(''ear'')","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2977",107872,"numerals-kasu1251-1-fifteen-1","numerals-kasu1251-1","Chan2019","fifteen",15,"papoipe","papoipe","(''cheek'')","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2978",107873,"numerals-kasu1251-1-sixteen-1","numerals-kasu1251-1","Chan2019","sixteen",16,"siipe","siipe","(''eye'')","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2979",107874,"numerals-kasu1251-1-seventeen-1","numerals-kasu1251-1","Chan2019","seventeen",17,"mina:kena:neipe","minakenaneipe","(''nostril'')","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2980",107875,"numerals-kasu1251-1-eighteen-1","numerals-kasu1251-1","Chan2019","eighteen",18,"mi","mi","(''tip of nose'')","FALSE","?","A list of body parts (used in body-part tallying)","18","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2981",107876,"numerals-kasu1251-1-nineteen-1","numerals-kasu1251-1","Chan2019","nineteen",19,"mina:kena:neipe","minakenaneipe","[nostril(''other side'')","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2982",107877,"numerals-kasu1251-1-twenty-1","numerals-kasu1251-1","Chan2019","twenty",20,"siipe","siipe","(''eye of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2983",107878,"numerals-kasu1251-1-twentyone-1","numerals-kasu1251-1","Chan2019","twentyone",21,"papoipe","papoipe","(''cheek of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2984",107879,"numerals-kasu1251-1-twentytwo-1","numerals-kasu1251-1","Chan2019","twentytwo",22,"kena:nipe","kenanipe","(''underneath ear lobe of side'')","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2985",107880,"numerals-kasu1251-1-twentythree-1","numerals-kasu1251-1","Chan2019","twentythree",23,"kekeipe","kekeipe","(''underneath ear lobe of side'')","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2986",107881,"numerals-kasu1251-1-twentyfour-1","numerals-kasu1251-1","Chan2019","twentyfour",24,"kukuluipe","kukuluipe","(''collar bone of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2987",107882,"numerals-kasu1251-1-twentyfive-1","numerals-kasu1251-1","Chan2019","twentyfive",25,"kena:nipe","kenanipe","(''shoulder of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2988",107883,"numerals-kasu1251-1-twentysix-1","numerals-kasu1251-1","Chan2019","twentysix",26,"taloipe","taloipe","(''bicep of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2989",107884,"numerals-kasu1251-1-twentyseven-1","numerals-kasu1251-1","Chan2019","twentyseven",27,"akotaipe","akotaipe","[''elbow (inside joint) of side'']","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2990",107885,"numerals-kasu1251-1-twentyeight-1","numerals-kasu1251-1","Chan2019","twentyeight",28,"oloipe","oloipe","(''middle of forearm of side'')","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2991",107886,"numerals-kasu1251-1-twentynine-1","numerals-kasu1251-1","Chan2019","twentynine",29,"tomoipe","tomoipe","(''wrist of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2992",107887,"numerals-kasu1251-1-thirty-1","numerals-kasu1251-1","Chan2019","thirty",30,"tekapeipe","tekapeipe","(''palm of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2993",107888,"numerals-kasu1251-1-thirtyone-1","numerals-kasu1251-1","Chan2019","thirtyone",31,"piipe","piipe","(''thumb of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2994",107889,"numerals-kasu1251-1-thirtytwo-1","numerals-kasu1251-1","Chan2019","thirtytwo",32,"pinipe","pinipe","(''index finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2995",107890,"numerals-kasu1251-1-thirtythree-1","numerals-kasu1251-1","Chan2019","thirtythree",33,"usulupe","usulupe","(''middle finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2996",107891,"numerals-kasu1251-1-thirtyfour-1","numerals-kasu1251-1","Chan2019","thirtyfour",34,"elipei","elipei","(''ring finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2997",107892,"numerals-kasu1251-1-thirtyfive-1","numerals-kasu1251-1","Chan2019","thirtyfive",35,"semetai","semetai","(''little finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA,"kasu1251","kasu1251","YES"
"2998",107927,"numerals-ende1235-1-five-2","numerals-ende1235-1","Chan2019","five",5,"mənda","manda","","FALSE","?","‘thumb’, a body part used in body-part tallying","5","PAP704_numerals-ende1235-1.csv","RB","?","?",NA,"ende1235","agob1244","YES"
"2999",107930,"numerals-ende1235-1-six-3","numerals-ende1235-1","Chan2019","six",6,"ɡabɨn","gabin","","FALSE","?","‘elbow’, a body part used in body-part tallying","6","PAP704_numerals-ende1235-1.csv","RB","?","?",NA,"ende1235","agob1244","YES"
"3000",107962,"barlowpacific-gizr1240-2-one-1","barlowpacific-gizr1240-2","Barlow2024","one",1,"dirpan","dirpan","","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3001",107963,"barlowpacific-gizr1240-2-two-1","barlowpacific-gizr1240-2","Barlow2024","two",2,"nigir","nigir","","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3002",107964,"barlowpacific-gizr1240-2-three-1","barlowpacific-gizr1240-2","Barlow2024","three",3,"au-udu","auudu","","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3003",107965,"barlowpacific-gizr1240-2-four-1","barlowpacific-gizr1240-2","Barlow2024","four",4,"tokom","tokom","","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3004",107966,"barlowpacific-gizr1240-2-five-1","barlowpacific-gizr1240-2","Barlow2024","five",5,"dirgitong","dirgitong","","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3005",107967,"barlowpacific-gizr1240-2-six-1","barlowpacific-gizr1240-2","Barlow2024","six",6,"ubu","ubu","","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3006",107968,"barlowpacific-gizr1240-2-seven-1","barlowpacific-gizr1240-2","Barlow2024","seven",7,"kuake","kuake","(kuirka, elbow)","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3007",107969,"barlowpacific-gizr1240-2-eight-1","barlowpacific-gizr1240-2","Barlow2024","eight",8,"tupoijila","tupoijila","(tupo, shoulder)","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3008",107970,"barlowpacific-gizr1240-2-nine-1","barlowpacific-gizr1240-2","Barlow2024","nine",9,"ngurm","ngurm","(gomai, nipple)","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3009",107971,"barlowpacific-gizr1240-2-ten-1","barlowpacific-gizr1240-2","Barlow2024","ten",10,"dalgup","dalgup","(breast)","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3010",107972,"barlowpacific-gizr1240-2-twenty-1","barlowpacific-gizr1240-2","Barlow2024","twenty",20,"umgu","umgu","","FALSE","?","A list of body parts (used in body-part tallying)","20","PAP708_barlowpacific-gizr1240-2.csv","RB","?","?",NA,"gizr1240","gizr1240","YES"
"3011",108058,"numerals-yima1243-1-fifteen-1","numerals-yima1243-1","Chan2019","fifteen",15,"nuŋkarawl arm-tap-mpi pamk-n mpa-m","nungkarawlarmtapmpipamknmpam","","FALSE","?","15 = 11 (?)",NA,"PAP714_numerals-yima1243-1.csv","RB","?","?",NA,"yima1243","yima1243","YES"
"3012",108122,"barlowpacific-tabr1243-1-eightyeight-1","barlowpacific-tabr1243-1","Barlow2024","eightyeight",88,"mɑŋɡɔl yiŋɡyɛnmɑ","manggolyinggyenma","(man, tree, dog)","FALSE","?","The form here is 5′[+]2+1 = 8",NA,"PAP715_barlowpacific-tabr1243-1.csv","RB","?","?",NA,"tabr1243","tabr1243","YES"
