"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"2925",160566,"kere1283-2-60-1","kere1283-2",NA,"60",NA,"makúmí mukááɡa","makúmí mukááɡa",NA,NA,"{CL′}10⋅{CL}6",NA,NA,"numerals-kere1283-1.csv","EAT","10⋅6","10⋅6","abs(10*6)"
"2926",160567,"kere1283-2-70-1","kere1283-2",NA,"70",NA,"makúmí musaanzu","makúmí musaanzu",NA,NA,"{CL′}10⋅{CL}7",NA,NA,"numerals-kere1283-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"2927",160568,"kere1283-2-80-1","kere1283-2",NA,"80",NA,"makúmí munáána","makúmí munáána",NA,NA,"{CL′}10⋅{CL}4+4",NA,NA,"numerals-kere1283-1.csv","EAT","10⋅4+4","10⋅4+4","abs(10*4)+4"
"2928",160569,"kere1283-2-90-1","kere1283-2",NA,"90",NA,"makúmí mweenda","makúmí mweenda",NA,NA,"{CL′}10⋅{CL}9",NA,NA,"numerals-kere1283-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"2929",160570,"kere1283-2-100-1","kere1283-2",NA,"100",NA,"iɡana","iɡana",NA,NA,"100",NA,NA,"numerals-kere1283-1.csv","EAT","100","100","100"
"2930",160571,"kere1283-2-200-1","kere1283-2",NA,"200",NA,"maganʼ áábíli","maganʼ áábíli",NA,NA,"{CL′}100⋅{?}2",NA,NA,"numerals-kere1283-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"2931",160572,"kere1283-2-1000-1","kere1283-2",NA,"1000",NA,"ekihuumbi","ekihuumbi",NA,NA,"1000",NA,NA,"numerals-kere1283-1.csv","EAT","1000","1000","1000"
"2932",160573,"kere1283-2-2000-1","kere1283-2",NA,"2000",NA,"bihuumbi bíbíli","bihuumbi bíbíli",NA,NA,"1000⋅2",NA,NA,"numerals-kere1283-1.csv","EAT","1000⋅2","1000⋅2","abs(1000*2)"
"2933",160574,"kgal1244-1-1-1","kgal1244-1",NA,"1",NA,"(bʊ)ːŋwɪ","(bʊ)ːŋwɪ",NA,NA,"{CL}1",NA,NA,"numerals-kgal1244-1.csv","EAT","1","1","1"
"2934",160575,"kgal1244-1-2-1","kgal1244-1",NA,"2",NA,"(bʊ)bɪrɪ́","(bʊ)bɪrɪ́",NA,NA,"{CL}2",NA,NA,"numerals-kgal1244-1.csv","EAT","2","2","2"
"2935",160576,"kgal1244-1-3-1","kgal1244-1",NA,"3",NA,"(bʊ)ráːrʊ","(bʊ)ráːrʊ",NA,NA,"{CL}3",NA,NA,"numerals-kgal1244-1.csv","EAT","3","3","3"
"2936",160577,"kgal1244-1-4-1","kgal1244-1",NA,"4",NA,"(bʊ)ːnɛ","(bʊ)ːnɛ",NA,NA,"{CL}4",NA,NA,"numerals-kgal1244-1.csv","EAT","4","4","4"
"2937",160578,"kgal1244-1-5-1","kgal1244-1",NA,"5",NA,"(bʊ)tʰáːnʊ","(bʊ)tʰáːnʊ",NA,NA,"{CL}5",NA,NA,"numerals-kgal1244-1.csv","EAT","5","5","5"
"2938",160579,"kgal1244-1-6-1","kgal1244-1",NA,"6",NA,"(bʊ)kʲikʲáːnɪ","(bʊ)kʲikʲáːnɪ",NA,NA,"{CL}6",NA,NA,"numerals-kgal1244-1.csv","EAT","6","6","6"
"2939",160580,"kgal1244-1-7-1","kgal1244-1",NA,"7",NA,"(bʊ)suːpá","(bʊ)suːpá",NA,NA,"{CL}7",NA,NA,"numerals-kgal1244-1.csv","EAT","7","7","7"
"2940",160581,"kgal1244-1-8-1","kgal1244-1",NA,"8",NA,"(bʊ)bútámɪbeːrí","(bʊ)bútámɪbeːrí",NA,NA,"{CL}{LIG}[10]−2","( litː 10 'break' 2)",NA,"numerals-kgal1244-1.csv","EAT","[10]−2","10−2","abs(10-2)"
"2941",160582,"kgal1244-1-9-1","kgal1244-1",NA,"9",NA,"(bʊ)bútámowóːnʷɛ","(bʊ)bútámowóːnʷɛ",NA,NA,"{CL}{LIG}[10]−1","( litː 10 'break' 1)",NA,"numerals-kgal1244-1.csv","EAT","[10]−1","10−1","abs(10-1)"
"2942",160583,"kgal1244-1-10-1","kgal1244-1",NA,"10",NA,"lɪʃʊ́ːmɪ","lɪʃʊ́ːmɪ",NA,NA,"{CL′}10",NA,NA,"numerals-kgal1244-1.csv","EAT","10","10","10"
"2943",160584,"kgal1244-1-11-1","kgal1244-1",NA,"11",NA,"lɪʃʊ́mɪ́ lɪ́ mʊ́ːnɔ","lɪʃʊ́mɪ́ lɪ́ mʊ́ːnɔ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}1",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+1","10+1+1","10+1+1"
"2944",160585,"kgal1244-1-12-1","kgal1244-1",NA,"12",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪbeːrí","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪbeːrí",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}2","LIG: “míno/meno” means what?",NA,"numerals-kgal1244-1.csv","EAT","10+1+2","10+1+2","10+1+2"
"2945",160586,"kgal1244-1-13-1","kgal1244-1",NA,"13",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪráːrʊ","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪráːrʊ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}3","overcounting!",NA,"numerals-kgal1244-1.csv","EAT","10+1+3","10+1+3","10+1+3"
"2946",160587,"kgal1244-1-14-1","kgal1244-1",NA,"14",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪ́ːnɛ","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪ́ːnɛ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}4",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+4","10+1+4","10+1+4"
"2947",160588,"kgal1244-1-15-1","kgal1244-1",NA,"15",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪtʰáːnʊ","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪtʰáːnʊ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}5",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+5","10+1+5","10+1+5"
"2948",160589,"kgal1244-1-16-1","kgal1244-1",NA,"16",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪrátáːrʊ","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ lɪ mɪrátáːrʊ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}6","form differs from 6",NA,"numerals-kgal1244-1.csv","EAT","10+1+6","10+1+6","10+1+6"
"2949",160590,"kgal1244-1-17-1","kgal1244-1",NA,"17",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ súːpa","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ súːpa",NA,NA,"{CL′}10+{+}{CL‴}1+{+}{CL‴}7",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+7","10+1+7","10+1+7"
"2950",160591,"kgal1244-1-18-1","kgal1244-1",NA,"18",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ bútámɪbeːrí","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ bútámɪbeːrí",NA,NA,"{CL′}10+{+}{CL‴}1+{+}({CL}[10]{LIG}−2)",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+([10]−2)","10+1+(10−2)","10+1+abs(abs(10-2))"
"2951",160592,"kgal1244-1-19-1","kgal1244-1",NA,"19",NA,"lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ bútámowóːnʷɛ","lɪʃʊ́mɪ́ lɪ́ mɪ́nɔ ɪ bútámowóːnʷɛ",NA,NA,"{CL′}10+{+}{CL‴}1+{+}({CL}[10]{LIG}−1)",NA,NA,"numerals-kgal1244-1.csv","EAT","10+1+([10]−1)","10+1+(10−1)","10+1+abs(abs(10-1))"
"2952",160593,"kgal1244-1-20-1","kgal1244-1",NA,"20",NA,"maʃʊ́mɪ́ ʊ́ mabeːrí","maʃʊ́mɪ́ ʊ́ mabeːrí",NA,NA,"{CL″}10⋅{⋅}{CL″}2",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"2953",160594,"kgal1244-1-21-1","kgal1244-1",NA,"21",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mʊ́ːnɔ","maʃʊ́mɪ ʊ́ maberí lɪ́ mʊ́ːnɔ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{CL″}1","OVERCOUNTING",NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"2954",160595,"kgal1244-1-22-1","kgal1244-1",NA,"22",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪbeːrí","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪbeːrí",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}2",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+2","(10⋅2)+1+2","abs(abs(10*2))+1+2"
"2955",160596,"kgal1244-1-23-1","kgal1244-1",NA,"23",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪráːrʊ","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪráːrʊ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}3",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+3","(10⋅2)+1+3","abs(abs(10*2))+1+3"
"2956",160597,"kgal1244-1-24-1","kgal1244-1",NA,"24",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪ́ːnɛ","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪ́ːnɛ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}4",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+4","(10⋅2)+1+4","abs(abs(10*2))+1+4"
"2957",160598,"kgal1244-1-25-1","kgal1244-1",NA,"25",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪtʰáːnʊ","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪtʰáːnʊ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}5",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+5","(10⋅2)+1+5","abs(abs(10*2))+1+5"
"2958",160599,"kgal1244-1-26-1","kgal1244-1",NA,"26",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪrátáːrʊ","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ lɪ mɪrátáːrʊ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}6",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+6","(10⋅2)+1+6","abs(abs(10*2))+1+6"
"2959",160600,"kgal1244-1-27-1","kgal1244-1",NA,"27",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ súːpa","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ súːpa",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}7",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+7","(10⋅2)+1+7","abs(abs(10*2))+1+7"
"2960",160601,"kgal1244-1-28-1","kgal1244-1",NA,"28",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ bútámɪbeːrí","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ bútámɪbeːrí",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}({CL}[10]{LIG}−2)",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+([10]−2)","(10⋅2)+1+(10−2)","abs(abs(10*2))+1+abs(abs(10-2))"
"2961",160602,"kgal1244-1-29-1","kgal1244-1",NA,"29",NA,"maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ bútámowóːnʷɛ","maʃʊ́mɪ ʊ́ maberí lɪ́ mɪ́nɔ ɪ bútámowóːnʷɛ",NA,NA,"({CL″}10⋅{⋅}{CL″}2)+{+}{CL″}1+{+}({CL}[10]{LIG}−1)",NA,NA,"numerals-kgal1244-1.csv","EAT","(10⋅2)+1+([10]−1)","(10⋅2)+1+(10−1)","abs(abs(10*2))+1+abs(abs(10-1))"
"2962",160603,"kgal1244-1-30-1","kgal1244-1",NA,"30",NA,"maʃʊ́mɪ ʊ́ maráːrʊ","maʃʊ́mɪ ʊ́ maráːrʊ",NA,NA,"{CL″}10⋅{⋅}{CL″}3",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"2963",160604,"kgal1244-1-40-1","kgal1244-1",NA,"40",NA,"maʃʊ́mɪ ʊ́ máːnɛ","maʃʊ́mɪ ʊ́ máːnɛ",NA,NA,"{CL″}10⋅{⋅}{CL″}4",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"2964",160605,"kgal1244-1-50-1","kgal1244-1",NA,"50",NA,"maʃʊ́mɪ ʊ́ matʰáːnʊ","maʃʊ́mɪ ʊ́ matʰáːnʊ",NA,NA,"{CL″}10⋅{⋅}{CL″}5",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"2965",160606,"kgal1244-1-60-1","kgal1244-1",NA,"60",NA,"maʃʊ́mɪ ʊ́ marátáːrʊ","maʃʊ́mɪ ʊ́ marátáːrʊ",NA,NA,"{CL″}10⋅{⋅}{CL″}6",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅6","10⋅6","abs(10*6)"
"2966",160607,"kgal1244-1-70-1","kgal1244-1",NA,"70",NA,"maʃʊ́mɪ ɪ súːpa","maʃʊ́mɪ ɪ súːpa",NA,NA,"{CL″}10⋅{⋅}{CL″}7",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"2967",160608,"kgal1244-1-80-1","kgal1244-1",NA,"80",NA,"maʃʊ́mɪ ɪ bútámɪbeːrí","maʃʊ́mɪ ɪ bútámɪbeːrí",NA,NA,"{CL″}10⋅{⋅}{CL″}8",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅8","10⋅8","abs(10*8)"
"2968",160609,"kgal1244-1-90-1","kgal1244-1",NA,"90",NA,"maʃʊ́mɪ ɪ bútámowóːnʷɛ","maʃʊ́mɪ ɪ bútámowóːnʷɛ",NA,NA,"{CL″}10⋅{⋅}{CL″}9",NA,NA,"numerals-kgal1244-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"2969",160610,"kgal1244-1-100-1","kgal1244-1",NA,"100",NA,"lɪkχʊ́ːlʊ","lɪkχʊ́ːlʊ",NA,NA,"{“‘}100",NA,NA,"numerals-kgal1244-1.csv","EAT","100","100","100"
"2970",160611,"kgal1244-1-200-1","kgal1244-1",NA,"200",NA,"makχʊ́lʊ ʊ́ mabeːrí","makχʊ́lʊ ʊ́ mabeːrí",NA,NA,"{CL″}100⋅{⋅}{CL″}2",NA,NA,"numerals-kgal1244-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"2971",160612,"kgal1244-1-1000-1","kgal1244-1",NA,"1000",NA,"ʃɪkɪkʲɪ","ʃɪkɪkʲɪ",NA,NA,"{“‘}1000",NA,NA,"numerals-kgal1244-1.csv","EAT","1000","1000","1000"
"2972",160613,"kgal1244-1-2000-1","kgal1244-1",NA,"2000",NA,"bɪkɪkʲɪ zé bibeːrí","bɪkɪkʲɪ zé bibeːrí",NA,NA,"{CL‴}1000⋅{⋅}{CL‴}2",NA,NA,"numerals-kgal1244-1.csv","EAT","1000⋅2","1000⋅2","abs(1000*2)"
"2973",160614,"kiku1240-1-1-1","kiku1240-1",NA,"1",NA,"èmwɛ́","èmwɛ́",NA,NA,"{CL}1",NA,NA,"numerals-kiku1240-1.csv","EAT","1","1","1"
"2974",160615,"kiku1240-1-2-1","kiku1240-1",NA,"2",NA,"ìɣeré","ìɣeré",NA,NA,"{CL′}2",NA,NA,"numerals-kiku1240-1.csv","EAT","2","2","2"
"2975",160616,"kiku1240-1-3-1","kiku1240-1",NA,"3",NA,"ìðató","ìðató",NA,NA,"{CL′}3",NA,NA,"numerals-kiku1240-1.csv","EAT","3","3","3"
"2976",160617,"kiku1240-1-4-1","kiku1240-1",NA,"4",NA,"ìɲá","ìɲá",NA,NA,"{CL′}4",NA,NA,"numerals-kiku1240-1.csv","EAT","4","4","4"
"2977",160618,"kiku1240-1-5-1","kiku1240-1",NA,"5",NA,"ìðanɔ́","ìðanɔ́",NA,NA,"{CL′}5",NA,NA,"numerals-kiku1240-1.csv","EAT","5","5","5"
"2978",160619,"kiku1240-1-6-1","kiku1240-1",NA,"6",NA,"ìðaðató","ìðaðató",NA,NA,"{CL′}3′+3","has both forms for 5 and 3, five probably = 3+2",NA,"numerals-kiku1240-1.csv","EAT","3′+3","3+3","3+3"
"2979",160620,"kiku1240-1-7-1","kiku1240-1",NA,"7",NA,"mùɣwadʒá","mùɣwadʒá",NA,NA,"{CL″}7","seven should be a compound but it’s constituents not discernible - borrowed?",NA,"numerals-kiku1240-1.csv","EAT","7","7","7"
"2980",160621,"kiku1240-1-8-1","kiku1240-1",NA,"8",NA,"ìɲaɲá","ìɲaɲá",NA,NA,"{CL′}4+4","(2  x 4 ) ?",NA,"numerals-kiku1240-1.csv","EAT","4+4","4+4","4+4"
"2981",160622,"kiku1240-1-9-1","kiku1240-1",NA,"9",NA,"kɛ̀ndá","kɛ̀ndá",NA,NA,"9",NA,NA,"numerals-kiku1240-1.csv","EAT","9","9","9"
"2982",160623,"kiku1240-1-10-1","kiku1240-1",NA,"10",NA,"ìkomí","ìkomí",NA,NA,"{CL′}10",NA,NA,"numerals-kiku1240-1.csv","EAT","10","10","10"
"2983",160624,"kiku1240-1-11-1","kiku1240-1",NA,"11",NA,"ìkomí ná èmwɛ́","ìkomí ná èmwɛ́",NA,NA,"{CL′}10+{+}{CL}1",NA,NA,"numerals-kiku1240-1.csv","EAT","10+1","10+1","10+1"
"2984",160625,"kiku1240-1-12-1","kiku1240-1",NA,"12",NA,"ìkomí ná ìɣeré","ìkomí ná ìɣeré",NA,NA,"{CL′}10+{+}{CL′}2",NA,NA,"numerals-kiku1240-1.csv","EAT","10+2","10+2","10+2"
"2985",160626,"kiku1240-1-13-1","kiku1240-1",NA,"13",NA,"ìkomí ná ìðató","ìkomí ná ìðató",NA,NA,"{CL′}10+{+}{CL′}3",NA,NA,"numerals-kiku1240-1.csv","EAT","10+3","10+3","10+3"
"2986",160627,"kiku1240-1-14-1","kiku1240-1",NA,"14",NA,"ìkomí ná ìɲá","ìkomí ná ìɲá",NA,NA,"{CL′}10+{+}{CL′}4",NA,NA,"numerals-kiku1240-1.csv","EAT","10+4","10+4","10+4"
"2987",160628,"kiku1240-1-15-1","kiku1240-1",NA,"15",NA,"ìkomí ná ìðanɔ́","ìkomí ná ìðanɔ́",NA,NA,"{CL′}10+{+}{CL′}5",NA,NA,"numerals-kiku1240-1.csv","EAT","10+5","10+5","10+5"
"2988",160629,"kiku1240-1-16-1","kiku1240-1",NA,"16",NA,"ìkomí ná ìðaðató","ìkomí ná ìðaðató",NA,NA,"{CL′}10+{+}{CL′}3′+3","CHECK 6",NA,"numerals-kiku1240-1.csv","EAT","10+3′+3","10+3+3","10+3+3"
"2989",160630,"kiku1240-1-17-1","kiku1240-1",NA,"17",NA,"ìkomí ná mùɣwadʒá","ìkomí ná mùɣwadʒá",NA,NA,"{CL′}10+{+}{CL″}7",NA,NA,"numerals-kiku1240-1.csv","EAT","10+7","10+7","10+7"
"2990",160631,"kiku1240-1-18-1","kiku1240-1",NA,"18",NA,"ìkomí ná ìɲaɲá","ìkomí ná ìɲaɲá",NA,NA,"{CL′}10+{+}{CL′}4+4",NA,NA,"numerals-kiku1240-1.csv","EAT","10+4+4","10+4+4","10+4+4"
"2991",160632,"kiku1240-1-19-1","kiku1240-1",NA,"19",NA,"ìkomí ná kɛ̀ndá","ìkomí ná kɛ̀ndá",NA,NA,"{CL′}10+{+}9",NA,NA,"numerals-kiku1240-1.csv","EAT","10+9","10+9","10+9"
"2992",160633,"kiku1240-1-20-1","kiku1240-1",NA,"20",NA,"mèrɔnɡɔ́ èré","mèrɔnɡɔ́ èré",NA,NA,"{CL″}10⋅2",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"2993",160634,"kiku1240-1-21-1","kiku1240-1",NA,"21",NA,"mèrɔnɡɔ́ èré ná èmwɛ́","mèrɔnɡɔ́ èré ná èmwɛ́",NA,NA,"({CL″}10⋅2)+{+}1",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"2994",160635,"kiku1240-1-22-1","kiku1240-1",NA,"22",NA,"mèrɔnɡɔ́ èré ná ìɣeré","mèrɔnɡɔ́ èré ná ìɣeré",NA,NA,"({CL″}10⋅2)+{+}{CL′}2",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+2","(10⋅2)+2","abs(abs(10*2))+2"
"2995",160636,"kiku1240-1-23-1","kiku1240-1",NA,"23",NA,"mèrɔnɡɔ́ èré ná ìðató","mèrɔnɡɔ́ èré ná ìðató",NA,NA,"({CL″}10⋅2)+{+}{CL′}3",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+3","(10⋅2)+3","abs(abs(10*2))+3"
"2996",160637,"kiku1240-1-24-1","kiku1240-1",NA,"24",NA,"mèrɔnɡɔ́ èré ná ìɲá","mèrɔnɡɔ́ èré ná ìɲá",NA,NA,"({CL″}10⋅2)+{+}{CL′}4",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+4","(10⋅2)+4","abs(abs(10*2))+4"
"2997",160638,"kiku1240-1-25-1","kiku1240-1",NA,"25",NA,"mèrɔnɡɔ́ èré ná ìðanɔ́","mèrɔnɡɔ́ èré ná ìðanɔ́",NA,NA,"({CL″}10⋅2)+{+}{CL′}5",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+5","(10⋅2)+5","abs(abs(10*2))+5"
"2998",160639,"kiku1240-1-26-1","kiku1240-1",NA,"26",NA,"mèrɔnɡɔ́ èré ná ìðaðató","mèrɔnɡɔ́ èré ná ìðaðató",NA,NA,"({CL″}10⋅2)+{+}{CL′}3′+3",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+3′+3","(10⋅2)+3+3","abs(abs(10*2))+3+3"
"2999",160640,"kiku1240-1-27-1","kiku1240-1",NA,"27",NA,"mèrɔnɡɔ́ èré ná mùɣwadʒá","mèrɔnɡɔ́ èré ná mùɣwadʒá",NA,NA,"({CL″}10⋅2)+{+}{CL″}7",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+7","(10⋅2)+7","abs(abs(10*2))+7"
"3000",160641,"kiku1240-1-28-1","kiku1240-1",NA,"28",NA,"mèrɔnɡɔ́ èré ná ìɲaɲá","mèrɔnɡɔ́ èré ná ìɲaɲá",NA,NA,"({CL″}10⋅2)+{+}{CL′}4+4",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+4+4","(10⋅2)+4+4","abs(abs(10*2))+4+4"
"3001",160642,"kiku1240-1-29-1","kiku1240-1",NA,"29",NA,"mèrɔnɡɔ́ èré ná kɛ̀ndá","mèrɔnɡɔ́ èré ná kɛ̀ndá",NA,NA,"({CL″}10⋅2)+{+}9",NA,NA,"numerals-kiku1240-1.csv","EAT","(10⋅2)+9","(10⋅2)+9","abs(abs(10*2))+9"
"3002",160643,"kiku1240-1-30-1","kiku1240-1",NA,"30",NA,"mèrɔnɡɔ́ èðató","mèrɔnɡɔ́ èðató",NA,NA,"{CL″}10⋅{CL}3",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"3003",160644,"kiku1240-1-40-1","kiku1240-1",NA,"40",NA,"mèrɔnɡɔ́ èɲá","mèrɔnɡɔ́ èɲá",NA,NA,"{CL″}10⋅{CL}4",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"3004",160645,"kiku1240-1-50-1","kiku1240-1",NA,"50",NA,"mèrɔnɡɔ́ èðanɔ́","mèrɔnɡɔ́ èðanɔ́",NA,NA,"{CL″}10⋅{CL}5",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"3005",160646,"kiku1240-1-60-1","kiku1240-1",NA,"60",NA,"mèrɔnɡɔ́ èðaðató","mèrɔnɡɔ́ èðaðató",NA,NA,"{CL″}10⋅{CL}3′+3",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅3′+3","10⋅3+3","abs(10*3)+3"
"3006",160647,"kiku1240-1-70-1","kiku1240-1",NA,"70",NA,"mèrɔnɡɔ́ mùɣwadʒá","mèrɔnɡɔ́ mùɣwadʒá",NA,NA,"{CL″}10⋅{CL′}7",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"3007",160648,"kiku1240-1-80-1","kiku1240-1",NA,"80",NA,"mèrɔnɡɔ́ èɲaɲá","mèrɔnɡɔ́ èɲaɲá",NA,NA,"{CL″}10⋅({CL}4+4)",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅(4+4)","10⋅(4+4)","10*abs(4+4)"
"3008",160649,"kiku1240-1-90-1","kiku1240-1",NA,"90",NA,"mèrɔnɡɔ́ kɛ̀ndá","mèrɔnɡɔ́ kɛ̀ndá",NA,NA,"{CL″}10⋅9",NA,NA,"numerals-kiku1240-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"3009",160650,"kiku1240-1-100-1","kiku1240-1",NA,"100",NA,"ìɣaná rèmwɛ́","ìɣaná rèmwɛ́",NA,NA,"{CL′}100⋅{CL‴}1",NA,NA,"numerals-kiku1240-1.csv","EAT","100⋅1","100⋅1","abs(100*1)"
"3010",160651,"kiku1240-1-200-1","kiku1240-1",NA,"200",NA,"màɣaná mɛ̀ré","màɣaná mɛ̀ré",NA,NA,"{CL″″}100⋅{CL″″}2",NA,NA,"numerals-kiku1240-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"3011",160652,"kiku1240-1-1000-1","kiku1240-1",NA,"1000",NA,"nɡìrí","nɡìrí",NA,NA,"1000",NA,NA,"numerals-kiku1240-1.csv","EAT","1000","1000","1000"
"3012",160653,"kiku1240-1-2000-1","kiku1240-1",NA,"2000",NA,"nɡìri ìɣeré","nɡìri ìɣeré",NA,NA,"1000⋅{CL′}2′",NA,NA,"numerals-kiku1240-1.csv","EAT","1000⋅2′","1000⋅2","abs(1000*2)"
