"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"2286",101552,"numerals-taii1241-1-seventeen-1","numerals-taii1241-1","Chan2019","seventeen",17,"kuŋɡul pɨs","kunggulpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]7)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA
"2287",101553,"numerals-taii1241-1-eighteen-1","numerals-taii1241-1","Chan2019","eighteen",18,"kaŋɡol pɨs","kanggolpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]6)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA
"2288",101554,"numerals-taii1241-1-nineteen-1","numerals-taii1241-1","Chan2019","nineteen",19,"mamɨnt pɨs","mamintpis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]5)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA
"2289",101555,"numerals-taii1241-1-twenty-1","numerals-taii1241-1","Chan2019","twenty",20,"tɨŋɡaup pɨs","tinggauppis","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]4)+12′","PAP174_numerals-taii1241-1.csv","RB","?","?",NA
"2290",101576,"barlowpacific-musa1266-2-four-1","barlowpacific-musa1266-2","Barlow2024","four",4,"kuru koɡor rɑ","kurukogorra","mak blo Tobias (he can’t count higher in Aisi)","FALSE","?","It is unclear whether this is a numeral","","PAP177_barlowpacific-musa1266-2.csv","RB","?","?",NA
"2291",101582,"barlowpacific-fait1240-2-four-1","barlowpacific-fait1240-2","Barlow2024","four",4,"ɑpɑ mɑniŋɡɑ","apamaningga","[<ɑpɑmɑ niŋɡɑ> = ‘fourth finger’, p.21]","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2292",101583,"barlowpacific-fait1240-2-five-1","barlowpacific-fait1240-2","Barlow2024","five",5,"kɑtɑ","kata","(S ˈkʌtʌ) [<ɑpɑmɑ kɑtɑ> = ‘thumb’, p.21; cf. Z’graggen 1980:13); from ‘head finger’?]","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2293",101584,"barlowpacific-fait1240-2-six-1","barlowpacific-fait1240-2","Barlow2024","six",6,"umbuˈɣur","umbugur","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2294",101585,"barlowpacific-fait1240-2-seven-1","barlowpacific-fait1240-2","Barlow2024","seven",7,"kenɑ","kena","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2295",101586,"barlowpacific-fait1240-2-eight-1","barlowpacific-fait1240-2","Barlow2024","eight",8,"sows","sows","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2296",101587,"barlowpacific-fait1240-2-nine-1","barlowpacific-fait1240-2","Barlow2024","nine",9,"ɑnɑs","anas","","FALSE","?","Appears to be a list of body parts (used in body-part tallying) with attempts at conversion into a decimal-like system",NA,"PAP178_barlowpacific-fait1240-2.csv","RB","?","?",NA
"2297",101630,"numerals-apal1256-1-eight-1","numerals-apal1256-1","Chan2019","eight",8,"ɣuman limu ɸɨɣala ɣuman limu pambiŋ tʃɨndʒɨŋ","gumanlimufigalagumanlimupambingtsindzing","","FALSE","?","The appears to be a mistake; it is the same form as 6",NA,"PAP182_numerals-apal1256-1.csv","RB","?","?",NA
"2298",101642,"numerals-apal1256-1-twenty-1","numerals-apal1256-1","Chan2019","twenty",20,"ɣuman limu limu ɸɨɣala ɣɨtʃɨ limu ɸɨɣala","gumanlimulimufigalagitsilimufigala","","FALSE","?","The appears to be a mistake; it is the same form as 15",NA,"PAP182_numerals-apal1256-1.csv","RB","?","?",NA
"2299",101765,"numerals-pamo1253-1-nine-1","numerals-pamo1253-1","Chan2019","nine",9,"iloβ iloβ iloβ iloβ iloβ otuku","ilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: 2[+]2[+]2[+]2[+]2+1 = 11","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2300",101775,"numerals-pamo1253-1-nineteen-1","numerals-pamo1253-1","Chan2019","nineteen",19,"apemosu hev apemosu heve ise tuku iloβ iloβ iloβ iloβ iloβ otuku","apemosuhevapemosuheveisetukuilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: 5+5+{?}{1}2[+]2[+]2[+]2[+]2+1 = 21","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2301",101776,"numerals-pamo1253-1-twenty-1","numerals-pamo1253-1","Chan2019","twenty",20,"apemosu hev ehev","apemosuhevehev","","FALSE","?","The formulation is not clear; possibly 5[⋅4] (?)","5[⋅4]","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2302",101785,"numerals-pamo1253-1-twentynine-1","numerals-pamo1253-1","Chan2019","twentynine",29,"ten iloβ ise iloβ iloβ iloβ iloβ iloβ otuku","tenilobiseilobilobilobilobilobotuku","","FALSE","?","Appears to be an error; the form is: (10[⋅]2)+2[+]2[+]2[+]2[+]2+1 = 31","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2303",101794,"numerals-pamo1253-1-hundred-2","numerals-pamo1253-1","Chan2019","hundred",100,"apemosu","apemosu","","FALSE","?","100 = 5 (?)","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2304",101796,"numerals-pamo1253-1-twohundred-2","numerals-pamo1253-1","Chan2019","twohundred",200,"apemosu iloβ","apemosuilob","","FALSE","?","100 = 5[⋅]1 (?)","","PAP196_numerals-pamo1253-1.csv","RB","?","?",NA
"2305",101818,"barlowpacific-musa1265-1-ten-1","barlowpacific-musa1265-1","Barlow2024","ten",10,"humba embe takolik","humbaembetakolik","‘foot-hand-one’","FALSE","?","‘foot hand one’","(5[+]5′)⋅1","PAP199_barlowpacific-musa1265-1.csv","RB","?","?",NA
"2306",101882,"numerals-kein1239-1-one-1","numerals-kein1239-1","Chan2019","one",1,"ameɡia","amegia",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","1","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2307",101883,"numerals-kein1239-1-two-1","numerals-kein1239-1","Chan2019","two",2,"aliaɡ","aliag",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","2","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2308",101884,"numerals-kein1239-1-three-1","numerals-kein1239-1","Chan2019","three",3,"ainarai","ainarai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","3","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2309",101885,"numerals-kein1239-1-four-1","numerals-kein1239-1","Chan2019","four",4,"iwanarai","iwanarai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2310",101886,"numerals-kein1239-1-five-1","numerals-kein1239-1","Chan2019","five",5,"tabkuai","tabkuai",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2311",101887,"numerals-kein1239-1-six-1","numerals-kein1239-1","Chan2019","six",6,"was oliɡ","wasolig",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2312",101888,"numerals-kein1239-1-seven-1","numerals-kein1239-1","Chan2019","seven",7,"kwali","kwali",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2313",101889,"numerals-kein1239-1-eight-1","numerals-kein1239-1","Chan2019","eight",8,"ɡuɡen","gugen",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2314",101890,"numerals-kein1239-1-nine-1","numerals-kein1239-1","Chan2019","nine",9,"sai naliu","sainaliu",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2315",101891,"numerals-kein1239-1-ten-1","numerals-kein1239-1","Chan2019","ten",10,"houhou","houhou",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2316",101892,"numerals-kein1239-1-eleven-1","numerals-kein1239-1","Chan2019","eleven",11,"niɡ basiɡ","nigbasig",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","11","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2317",101893,"numerals-kein1239-1-twelve-1","numerals-kein1239-1","Chan2019","twelve",12,"beɡuruɡ","begurug",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","12","PAP218_numerals-kein1239-1.csv","RB","?","?",NA
"2318",101914,"barlowpacific-muru1273-1-one-1","barlowpacific-muru1273-1","Barlow2024","one",1,"nunúga-ta","nunugata","","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2319",101915,"barlowpacific-muru1273-1-two-1","barlowpacific-muru1273-1","Barlow2024","two",2,"arina-ta","arinata","","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2320",101916,"barlowpacific-muru1273-1-three-1","barlowpacific-muru1273-1","Barlow2024","three",3,"ebámu-ta","ebamuta","","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2321",101917,"barlowpacific-muru1273-1-four-1","barlowpacific-muru1273-1","Barlow2024","four",4,"samúya-ta","samuyata","[avi samuýa = index (forefinger)]","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2322",101918,"barlowpacific-muru1273-1-five-1","barlowpacific-muru1273-1","Barlow2024","five",5,"metábata","metabata","[avi metaba = thumb]","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2323",101919,"barlowpacific-muru1273-1-five-2","barlowpacific-muru1273-1","Barlow2024","five",5,"abiyaye̱ti","abiyayeti","fist","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2324",101920,"barlowpacific-muru1273-1-six-1","barlowpacific-muru1273-1","Barlow2024","six",6,"du'úk","duuk","(wrist)","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2325",101921,"barlowpacific-muru1273-1-seven-1","barlowpacific-muru1273-1","Barlow2024","seven",7,"múa","mua","spot between wrist and elbow","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2326",101922,"barlowpacific-muru1273-1-eight-1","barlowpacific-muru1273-1","Barlow2024","eight",8,"asóa","asoa","brachial joint or elbow","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2327",101923,"barlowpacific-muru1273-1-nine-1","barlowpacific-muru1273-1","Barlow2024","nine",9,"sag-iya","sagiya","sagia = middle of upper arm","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2328",101924,"barlowpacific-muru1273-1-ten-1","barlowpacific-muru1273-1","Barlow2024","ten",10,"gugai","gugai","shoulder joint","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2329",101925,"barlowpacific-muru1273-1-eleven-1","barlowpacific-muru1273-1","Barlow2024","eleven",11,"bayá","baya","middle of collar bone","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2330",101926,"barlowpacific-muru1273-1-twelve-1","barlowpacific-muru1273-1","Barlow2024","twelve",12,"yeyä","yeya","breast bone","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2331",101927,"barlowpacific-muru1273-1-thirteen-1","barlowpacific-muru1273-1","Barlow2024","thirteen",13,"bayá yetara","bayayetara","yetara = right","FALSE","?","A list of body parts (used in body-part tallying)","([12−]11)+12′","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2332",101928,"barlowpacific-muru1273-1-fifteen-1","barlowpacific-muru1273-1","Barlow2024","fifteen",15,"sagiya yetara","sagiyayetara","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]9)+12′","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2333",101929,"barlowpacific-muru1273-1-twenty-1","barlowpacific-muru1273-1","Barlow2024","twenty",20,"samúyata yetara","samuyatayetara","","FALSE","?","A list of body parts (used in body-part tallying)","([12−]4)+12′","PAP229_barlowpacific-muru1273-1.csv","RB","?","?",NA
"2334",101999,"numerals-bauu1244-1-four-1","numerals-bauu1244-1","Chan2019","four",4,"qalecai","qalecai",NA,"FALSE","?","A list of days of the week","4","PAP241_numerals-bauu1244-1.csv","RB","?","?",NA
"2335",102000,"numerals-bauu1244-1-four-2","numerals-bauu1244-1","Chan2019","four",4,"sipo","sipo",NA,"FALSE","?","A list of days of the week","4′","PAP241_numerals-bauu1244-1.csv","RB","?","?",NA
"2336",102001,"numerals-bauu1244-1-five-1","numerals-bauu1244-1","Chan2019","five",5,"pesip","pesip",NA,"FALSE","?","A list of days of the week","5","PAP241_numerals-bauu1244-1.csv","RB","?","?",NA
"2337",102002,"numerals-bauu1244-1-six-1","numerals-bauu1244-1","Chan2019","six",6,"kesinup","kesinup",NA,"FALSE","?","A list of days of the week","6","PAP241_numerals-bauu1244-1.csv","RB","?","?",NA
"2338",102003,"numerals-bauu1244-1-seven-1","numerals-bauu1244-1","Chan2019","seven",7,"etanup","etanup",NA,"FALSE","?","A list of days of the week","7","PAP241_numerals-bauu1244-1.csv","RB","?","?",NA
"2339",102067,"numerals-barg1252-1-sixteen-1","numerals-barg1252-1","Chan2019","sixteen",16,"ben tuh-amulik","bentuhamulik","(litː 'hand five one')","FALSE","?","16 = 11 (?); there is probably either an error in one form or the other or a lack of conventionalization in the system past 10","","PAP247_numerals-barg1252-1.csv","RB","?","?",NA
"2340",102068,"numerals-barg1252-1-seventeen-1","numerals-barg1252-1","Chan2019","seventeen",17,"ben tuh-ɡiɡer","bentuhgiger","(litː 'hand five two')","FALSE","?","17 = 12 (?); there is probably either an error in one form or the other or a lack of conventionalization in the system past 10","","PAP247_numerals-barg1252-1.csv","RB","?","?",NA
"2341",102069,"numerals-barg1252-1-eighteen-1","numerals-barg1252-1","Chan2019","eighteen",18,"ben tuh-ezeʔman","bentuhezeman","(litː 'hand five three')","FALSE","?","18 = 13 (?); there is probably either an error in one form or the other or a lack of conventionalization in the system past 10","","PAP247_numerals-barg1252-1.csv","RB","?","?",NA
"2342",102070,"numerals-barg1252-1-nineteen-1","numerals-barg1252-1","Chan2019","nineteen",19,"ben tuh-aweweʔ","bentuhawewe","(litː 'hand five four')","FALSE","?","19 = 14 (?); there is probably either an error in one form or the other or a lack of conventionalization in the system past 10","","PAP247_numerals-barg1252-1.csv","RB","?","?",NA
"2343",102143,"barlowpacific-urig1240-1-ten-2","barlowpacific-urig1240-1","Barlow2024","ten",10,"ʔagɛɾɛ","agere",NA,"FALSE","?","This form for 10 very closely resembles the form for 2",NA,"PAP254_barlowpacific-urig1240-1.csv","RB","?","?",NA
"2344",102248,"numerals-samm1244-1-nine-1","numerals-samm1244-1","Chan2019","nine",9,"barɡe kud͡ʒɛʔ lilʔo","bargekudzelilo","( 5 + 4 )","FALSE","?","Probably an error: (5⋅1)[+]2 = 7",NA,"PAP269_numerals-samm1244-1.csv","RB","?","?",NA
"2345",102255,"numerals-samm1244-1-sixteen-1","numerals-samm1244-1","Chan2019","sixteen",16,"barɡe lilʔoʔ barɡe ʔalubi","bargelilobargealubi","( 5 x  2 + 2 )","FALSE","?","This would appear to mean 18: (5[⋅]2)[+]5[+]3",NA,"PAP269_numerals-samm1244-1.csv","RB","?","?",NA
"2346",102343,"barlowpacific-gend1249-1-one-1","barlowpacific-gend1249-1","Barlow2024","one",1,"karama","karama","[little finger]","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2347",102345,"barlowpacific-gend1249-1-two-1","barlowpacific-gend1249-1","Barlow2024","two",2,"ogondrari","ogondrari","[ring finger]","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2348",102347,"barlowpacific-gend1249-1-three-1","barlowpacific-gend1249-1","Barlow2024","three",3,"gineza","gineza","[middle finger]","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2349",102349,"barlowpacific-gend1249-1-four-1","barlowpacific-gend1249-1","Barlow2024","four",4,"erekuiei","erekuiei","[index finger]","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2350",102351,"barlowpacific-gend1249-1-five-1","barlowpacific-gend1249-1","Barlow2024","five",5,"moiowo","moiowo","[thumb]","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2351",102353,"barlowpacific-gend1249-1-six-1","barlowpacific-gend1249-1","Barlow2024","six",6,"awa","awa","[lower part of forearm]","FALSE","?","A list of body parts (used in body-part tallying); or can this be analyzed as 6 (?); there has apparently been reanalysis as a decimal-like system","6","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2352",102354,"barlowpacific-gend1249-1-seven-1","barlowpacific-gend1249-1","Barlow2024","seven",7,"mizakeme","mizakeme","[upper part of forearm]","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2353",102355,"barlowpacific-gend1249-1-eight-1","barlowpacific-gend1249-1","Barlow2024","eight",8,"tundu","tundu","[lower part of upper arm]","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2354",102356,"barlowpacific-gend1249-1-nine-1","barlowpacific-gend1249-1","Barlow2024","nine",9,"ongondi","ongondi","[upper part of upper arm]","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2355",102357,"barlowpacific-gend1249-1-nine-2","barlowpacific-gend1249-1","Barlow2024","nine",9,"ogondi","ogondi","[upper part of upper arm]","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2356",102359,"barlowpacific-gend1249-1-ten-2","barlowpacific-gend1249-1","Barlow2024","ten",10,"yeituma","yeituma","(shoulder)","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP280_barlowpacific-gend1249-1.csv","RB","?","?",NA
"2357",102438,"numerals-yaga1260-1-six-1","numerals-yaga1260-1","Chan2019","six",6,"beyond thus","beyondthus","< Tok Pisin","TRUE","?","The commenter seems to mean either that the numerals from ‘six’ onward are borrowed from Tok Pisin, or that that the numerals starting after ‘six’ are borrowed from Tok Pisin",NA,"PAP285_numerals-yaga1260-1.csv","RB","?","?",NA
"2358",102527,"numerals-dano1240-1-eleven-1","numerals-dano1240-1","Chan2019","eleven",11,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela hamoʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelahamoivo","(litː ''our-hand at-(that)-side (and) at-(that)-side being finished, our-foot at (one)     -side one is'' )","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2359",102528,"numerals-dano1240-1-twelve-1","numerals-dano1240-1","Chan2019","twelve",12,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela setaʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelasetaivo","(litː ''our-hand at-(that)-side (and) at-(that)-side being finished, our-foot at (one)     -side two is'' )","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2360",102529,"numerals-dano1240-1-thirteen-1","numerals-dano1240-1","Chan2019","thirteen",13,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela setohamoʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelasetohamoivo","(litː ''our-hand at-(that)-side (and) at-(that)-side being finished, our-foot at (one)     -side three is'' )","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2361",102530,"numerals-dano1240-1-fourteen-1","numerals-dano1240-1","Chan2019","fourteen",14,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela setaʔve setaʔve ivo","adehelaosulivoadehelasetavesetaveivogizedehelasetavesetaveivo","(litː ''our-hand at-(that)-side (and) at-(that)-side being finished, our-foot at (one)     -side four is'' )","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2362",102531,"numerals-dano1240-1-fifteen-1","numerals-dano1240-1","Chan2019","fifteen",15,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela osuʔ livo","adehelaosulivoadehelasetavesetaveivogizedehelaosulivo","(litː ''our-hand at-(that)-side (and) at-(that)-side being finished, our-foot at (one)     -side is finished'' )","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2363",102532,"numerals-dano1240-1-sixteen-1","numerals-dano1240-1","Chan2019","sixteen",16,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela osuʔ livo ɡizede hela hamoʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelaosulivogizedehelahamoivo","(litː ''both our hands and one foot being being finished, our foot at-(the other)     side one is'')","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2364",102533,"numerals-dano1240-1-seventeen-1","numerals-dano1240-1","Chan2019","seventeen",17,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela osuʔ livo ɡizede hela setaʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelaosulivogizedehelasetaivo","(litː ''both our hands and one foot being being finished, our foot at-(the other)     side one is'')","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2365",102534,"numerals-dano1240-1-eighteen-1","numerals-dano1240-1","Chan2019","eighteen",18,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela osuʔ livo ɡizede hela setohomoʔ ivo","adehelaosulivoadehelasetavesetaveivogizedehelaosulivogizedehelasetohomoivo","(litː ''both our hands and one foot being being finished, our foot at-(the other)     side three is'')","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2366",102535,"numerals-dano1240-1-nineteen-1","numerals-dano1240-1","Chan2019","nineteen",19,"ade hela osuʔ livo ade hela setaʔve setaʔve ivo ɡizede hela osuʔ livo ɡizede hela setaʔve setaʔve ivo","adehelaosulivoadehelasetavesetaveivogizedehelaosulivogizedehelasetavesetaveivo","(litː ''both our hands and one foot being being finished, our foot at-(the other)     side four is'')","FALSE","?","A very long description of hand and foot tallying that seems to have been confused",NA,"PAP292_numerals-dano1240-1.csv","RB","?","?",NA
"2367",102698,"numerals-nort2920-2-twelve-3","numerals-nort2920-2","Chan2019","twelve",12,"aiʔuni taːɾʌʔʌntʌ","aiunitarnt","","FALSE","?","This is an erroneous repetition of the end of the last form for ‘12’",NA,"PAP303_numerals-nort2920-2.csv","RB","?","?",NA
"2368",102788,"numerals-iyoo1238-1-fifteen-1","numerals-iyoo1238-1","Chan2019","fifteen",15,"kande ɪɾisa kʰe kanata","kandeirisakhekanata","[lit: ""two hand (and) one leg/foot"" ]","FALSE","?","‘hand two foot one’; this is formally identical to 16, suggesting either an error or a lack of conventionalization","(5[⋅]2)[+](5′[⋅]1)","PAP309_numerals-iyoo1238-1.csv","RB","?","?",NA
"2369",102789,"numerals-iyoo1238-1-sixteen-1","numerals-iyoo1238-1","Chan2019","sixteen",16,"kande ɪɾisa kʰe kanata","kandeirisakhekanata","","FALSE","?","‘hand two foot one’; this is formally identical to 15, suggesting either an error or a lack of conventionalization","(5[⋅]2)[+]5′[+]1","PAP309_numerals-iyoo1238-1.csv","RB","?","?",NA
"2370",102834,"numerals-ngai1241-1-twentyone-2","numerals-ngai1241-1","Chan2019","twentyone",21,"dʒawiŋ","dzawing","","FALSE","?","Not a numeral but means ‘many’",NA,"PAP313_numerals-ngai1241-1.csv","RB","?","?",NA
"2371",102961,"barlowpacific-bonk1244-1-nine-1","barlowpacific-bonk1244-1","Barlow2024","nine",9,"tauam kuwok kamkam","tauamkuwokkamkam","","FALSE","?","The form is unclear: <kuwok> possibly means ‘another’; the reduplicated form <kamkam> might imply ‘2′[+]2′’; thus, perhaps it could be glossed as: 5′{another}+2′[+]2′ (?)",NA,"PAP320_barlowpacific-bonk1244-1.csv","RB","?","?",NA
"2372",103099,"barlowpacific-urii1240-2-fifteen-1","barlowpacific-urii1240-2","Barlow2024","fifteen",15,"kafini fama tanga kubini","kafinifamatangakubini","hands two and one","FALSE","?","This is the same form as given for 11; either it is an error or there is a lack of conventionalization",NA,"PAP336_barlowpacific-urii1240-2.csv","RB","?","?",NA
"2373",103100,"barlowpacific-urii1240-2-eighteen-1","barlowpacific-urii1240-2","Barlow2024","eighteen",18,"wusap","wusap","","FALSE","?","18, 19, 20, and 21 are difficult to account for; could they refer to body parts?",NA,"PAP336_barlowpacific-urii1240-2.csv","RB","?","?",NA
"2374",103101,"barlowpacific-urii1240-2-nineteen-1","barlowpacific-urii1240-2","Barlow2024","nineteen",19,"wasapking","wasapking","","FALSE","?","18, 19, 20, and 21 are difficult to account for; could they refer to body parts?",NA,"PAP336_barlowpacific-urii1240-2.csv","RB","?","?",NA
"2375",103102,"barlowpacific-urii1240-2-twenty-1","barlowpacific-urii1240-2","Barlow2024","twenty",20,"samo","samo","","FALSE","?","18, 19, 20, and 21 are difficult to account for; could they refer to body parts?",NA,"PAP336_barlowpacific-urii1240-2.csv","RB","?","?",NA
"2376",103103,"barlowpacific-urii1240-2-twentyone-1","barlowpacific-urii1240-2","Barlow2024","twentyone",21,"samosini","samosini","","FALSE","?","18, 19, 20, and 21 are difficult to account for; could they refer to body parts?",NA,"PAP336_barlowpacific-urii1240-2.csv","RB","?","?",NA
"2377",103163,"barlowpacific-naka1264-2-nineteen-1","barlowpacific-naka1264-2","Barlow2024","nineteen",19,"kadak diding","kadakdiding","","FALSE","?","This appears to be an error (missing “5”?): 10[+]4 = 14",NA,"PAP341_barlowpacific-naka1264-2.csv","RB","?","?",NA
