Language_ID	Language_Name	Family	Glottocode	Base	Base_subsystem	Annotator	Comment
	Leitre	Sko	leit1234	quaternary	quaternary	Russell Barlow	5 to 7 = 4 + n; 8 = 4 ⋅ 2; also, newer quinary system attested
	Lelak	Western Malayo-Polynesian	lela1246	decimal	decimal modified	Russell Barlow	subtraction for 8, 9 ?; 20 = 10 ⋅ 2
	Lelepa	Oceanic	lele1267	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Lele (Papua New Guinea)	Oceanic	lele1270	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 to 19 = 10 + n
	Lembena	Enga-Kewa-Huli	lemb1266	quinary	quinary	Russell Barlow	5 = hand half; 4 is subtractive?; 6 to 9 = x + n
	Lemerig	Oceanic	leme1238	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Lemio	Madang	lemi1243	unknown	unknown	Russell Barlow	no data past 2
	Lemolang	Western Malayo-Polynesian	lemo1243	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Lenakel	Oceanic	lena1238	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Lengo	Oceanic	leng1259	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Lengilu	Western Malayo-Polynesian	leng1260	unknown	unknown	Russell Barlow	no data
	Lenkau	Oceanic	lenk1247	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 = 10 + 1, 12 = 10 + 2
	Len	Yam	lenn1234	unknown	unknown	Russell Barlow	no data
	Lepki	Lepki-Murkim-Kembra	lepk1238	unknown	unknown	Russell Barlow	no data
	Lesing-Gelimi	Oceanic	lesi1239	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Letemboi-Repanbitip	Oceanic	lete1241	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Leti (Indonesia)	Central Malayo-Polynesian	leti1246	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Central Lembata-Lewokukun	Central Malayo-Polynesian	levu1239	decimal	decimal proper	Russell Barlow	8 historically from 4 ⋅ 2 ?; 11 to 19 = 10 + n
	Lewo	Oceanic	lewo1242	quinary	quinary	Russell Barlow	6 to 9 = x + n; also “spirit being numerals”, apparently decimal
	Lewo Eleng	Central Malayo-Polynesian	lewo1243	unknown	unknown	Russell Barlow	no data
	Lewotobi	Central Malayo-Polynesian	lewo1244	decimal	decimal proper	Russell Barlow	8 historically from 4 ⋅ 2 ?; 11 to 19 = 10 + n
	Liabuku	Western Malayo-Polynesian	liab1237	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Liana-Seti	Central Malayo-Polynesian	lian1255	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Lihir	Oceanic	lihi1237	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Liki	Oceanic	liki1241	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Likum	Oceanic	liku1243	decimal	decimal modified	Russell Barlow	subtraction for 6, 7, 8, 9; 11 = 10 + 1, 12 = 10 + 2
	Lilau	Bogia	lila1246	binary	binary+4	Russell Barlow	3 = 2 + 1; 5 = arm?
	Limos Kalinga	Western Malayo-Polynesian	limo1248	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tado-Lindu	Western Malayo-Polynesian	lind1248	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Neverver	Oceanic	ling1265	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Li'o	Central Malayo-Polynesian	lioo1240	decimal	decimal modified	Russell Barlow	(quinary) addition for 6 (5 + 1), 7 (5 + 2); multiplication for 8 (2 ⋅ 4); subtraction for 9; 11 to 19 = 10 + n
	Lisabata-Nuniali	Central Malayo-Polynesian	lisa1239	decimal	decimal proper	Russell Barlow	1 through 10 < PAN; numerals above 10 unknown
	Lisela	Central Malayo-Polynesian	lise1239	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n
	Naman	Oceanic	litz1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Lola	Central Malayo-Polynesian	lola1248	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (6 + 1), multiplication for 8 (4 ⋅ 2); 10, 100, 1000 distinct
	Lolak	Western Malayo-Polynesian	lola1250	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Lole	Central Malayo-Polynesian	lole1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Loloda-Laba	North Halmahera	lolo1264	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 = 10 + 1; 12 = 10 + 2
	Lomaiviti	Oceanic	loma1261	unknown	unknown	Russell Barlow	no data
	Loncong	Western Malayo-Polynesian	lonc1237	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 = 1 + x
	Longgu	Oceanic	long1395	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Western Lowland Kenyah	Western Malayo-Polynesian	long1406	decimal	decimal modified	Russell Barlow	subtraction for 9 ?; 10, 100 distinct
	Loniu	Oceanic	loni1238	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 to 19 = 10 + n
	Lonwolwol	Oceanic	lonw1238	quinary	quinary	Russell Barlow	6 to 9 = 5 + n; also special “spirit being numerals”, potentially decimal, with sequential number word formation
	Lorang	Central Malayo-Polynesian	lora1237	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (6 + 1), multiplication for 8 (4 ⋅ 2); 10, 100, 1000 distinct
	Nethalp	Oceanic	lore1244	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n
	Lote	Oceanic	lote1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Lo-Toga	Oceanic	loto1240	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Lotud	Western Malayo-Polynesian	lotu1250	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Loun	Central Malayo-Polynesian	loun1239	unknown	unknown	Russell Barlow	no data
	Lou	Oceanic	louu1245	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 to 19 = 10 + n
	Tanudan Kalinga	Western Malayo-Polynesian	lowe1412	decimal	decimal proper	Russell Barlow	11 to 19 = x + n
	Lower Grand Valley Dani	Dani	lowe1415	binary	binary+3	Russell Barlow	4 = 2 + 2; also body tally? (6 = wrist)
	Luang	Central Malayo-Polynesian	luan1263	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Lubu	Western Malayo-Polynesian	lubu1241	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 = 10 + 1; 12 = 10 + 2
	Lubuagan Kalinga	Western Malayo-Polynesian	lubu1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Luhu-Piru	Central Malayo-Polynesian	luhu1243	decimal	decimal proper	Russell Barlow	1 through 10 < PAN; numerals above 10 unknown
	Lundayeh	Western Malayo-Polynesian	lund1271	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10; 50 = 5 ⋅ 10
	Lungga	Oceanic	lung1249	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Lusi	Oceanic	lusi1240	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Ma'anyan	Western Malayo-Polynesian	maan1238	decimal	decimal proper	Russell Barlow	11 to 19 = n + x
	Maba (Indonesia)	South Halmahera-West New Guinea	maba1278	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 12 = 10 + 2
	Mabaka Valley Kalinga	Western Malayo-Polynesian	maba1279	decimal	decimal proper	Russell Barlow	1 through 10 < PAN; numerals above 10 unknown
	Madak	Oceanic	mada1285	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Salawati	South Halmahera-West New Guinea	made1253	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 20 = 10 ⋅ 2
	Madi (Papua New Guinea)	Finisterre-Huon	madi1261	quinary	quinary	Russell Barlow	5 contains hand?; 6 to 9 = 5 + n
	Madukayang Kalinga	Western Malayo-Polynesian	madu1248	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Tirax	Oceanic	maee1241	decimal	decimal proper	Russell Barlow	special morpheme present only in 6 through 9 (perhaps involving sequential number word formation); 11 to 19 = 10 + n
	Maeng Itneg	Western Malayo-Polynesian	maen1235	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Mafea	Oceanic	mafe1237	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n
	Mag-Anchi Ayta	Western Malayo-Polynesian	maga1263	decimal	decimal proper	Russell Barlow	11 to 19 = x + n
	Southern Binukidnon	Western Malayo-Polynesian	maga1264	unknown	unknown	Russell Barlow	no data
	Mag-Indi Ayta	Western Malayo-Polynesian	magi1241	decimal	decimal proper	Russell Barlow	11 to 19 = x + n
	Magi	Madang	magi1243	binary	binary proper	Russell Barlow	3 = 2 + 1; 4 unknown (thus, possibly, binary+4)
	Magiyi	Madang	magi1244	unknown	unknown	Russell Barlow	no data
	Magori	Oceanic	mago1248	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Maguindanao	Western Malayo-Polynesian	magu1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mahafaly-Antanalana Malagasy	Western Malayo-Polynesian	maha1309	decimal	decimal proper	Russell Barlow	11 = 1 + 10; 12 = 10 + 2
	Mahigi	Anim	mahi1249	unknown	unknown	Russell Barlow	unclear what system, if any, is used; apparent reduplication in 7 and 8; data perhaps unreliable
	Maiadomu	Oceanic	maia1251	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n
	Maiani	Madang	maia1253	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Maia	Madang	maia1254	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Maybrat-Karon	Maybrat-Karon	maib1239	quinary	quinary	Russell Barlow	6 to 9 = x + n (x = finger); variation in formation of 5, 6, 7
	Maii	Oceanic	maii1238	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Mailu	Mailuan	mail1248	quinary	quinary	Russell Barlow	5 contains hand (and may be < Austronesian); 6 to 9 = 5 + n
	Usun Apau Kenyah	Western Malayo-Polynesian	main1275	decimal	decimal modified	Russell Barlow	subtraction for 9 ?; 11 = 10 + 1; 12 = 10 + 2
	Maisin	Oceanic	mais1250	quinary	quinary	Russell Barlow	5 = hand side; 6 to 9 = 5 + n
	Maiwala	Oceanic	maiw1249	quinary	quinary	Russell Barlow	5 contains hand; 10 = 5 ⋅ 2
	Maiwa (Indonesia)	Western Malayo-Polynesian	maiw1250	unknown	unknown	Russell Barlow	no data
	Maiwa (Papua New Guinea)	Dagan	maiw1251	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 = hand half; quinary starting at 5
	Makassar Malay	Western Malayo-Polynesian	maka1305	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 12 = 10 + 2; 15 = 5 + x
	Makasar	Western Malayo-Polynesian	maka1311	decimal	decimal modified	Russell Barlow	(septenary) addition for 8 (1 + 7) (7 itself is from ‘point’/Malay); subtraction for 9 (one version has subtraction also for 8, as opposed to 1 + 7); 11 = 10 + 1; 20 = 2 ⋅ 10
	Makayam	Anim	maka1315	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; or binary+3; 5 contains hand?
	Makasae-Makalero	Timor-Alor-Pantar	maka1316	decimal	decimal proper	Russell Barlow	4, 5, 7, 9, 10 < Austronesian; 8 < x ⋅ 4 ?; binary element (4 < 2 + 2 ?) in some systems; 11 to 19 = 10 + n
	Maklew	Bulaka River	makl1246	binary	binary proper	Russell Barlow	3 = 1 + 2, 4 = 2 + 2; or binary+3; 5 = hand one
	Makolkol	Baining	mako1250	unknown	unknown	Russell Barlow	no data
	Maku'a	Central Malayo-Polynesian	maku1277	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Central Malay	Western Malayo-Polynesian	mala1479	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = n + x
	Malayic Dayak	Western Malayo-Polynesian	mala1480	decimal	decimal modified	Russell Barlow	subtraction for 8, 9 ?; data possibly confused (the forms for 8 and 9 are both versions of 8 ?); 11 = 10 + 1; 12 = 10 + 2; or 11 to 19 = n + x
	Manado Malay	Western Malayo-Polynesian	mala1481	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n; or 11 to 19 = n + x
	Malaccan Creole Malay	Western Malayo-Polynesian	mala1482	unknown	unknown	Russell Barlow	no data
	Malango	Oceanic	mala1484	decimal	decimal proper	Russell Barlow	50 = 5 ⋅ 10
	Malasanga	Oceanic	mala1487	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Malalamai	Oceanic	mala1489	quinary	quinary	Russell Barlow	5 = hand one; 10 = 5 ⋅ 2
	Mala (Papua New Guinea)	Madang	mala1494	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Manep	Madang	mala1495	unknown	unknown	Russell Barlow	no data past 2
	Malaweg	Western Malayo-Polynesian	mala1534	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Maleu-Kilenge	Oceanic	male1289	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Male (Papua New Guinea)	Madang	male1291	binary	binary+3	Russell Barlow	4 = 2 + 2; or 4 = x + x; or distinct 4?; or 4 = 5 ?; or 4 = subtractive from hand?
	Na'ahai	Oceanic	malf1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Malimpung	Western Malayo-Polynesian	mali1283	unknown	unknown	Russell Barlow	no data
	Mali	Baining	mali1284	quinary	quinary	Russell Barlow	5 contains hand?; 6 to 9 = 5 + n
	Tamambo	Oceanic	malo1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Malol	Oceanic	malo1245	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1, 6 = 2 + 2 + 2
	Malua Bay	Oceanic	malu1245	decimal	decimal proper	Russell Barlow	special morpheme present only in 6 through 9 (perhaps involving sequential number word formation); 11 to 19 = 10 + n
	Mamanwa	Western Malayo-Polynesian	mama1275	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mamasa	Western Malayo-Polynesian	mama1276	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n
	Mamaa	Finisterre-Huon	mama1277	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1
	Mamboru	Central Malayo-Polynesian	mamb1305	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mambae	Central Malayo-Polynesian	mamb1306	quinary	quinary	Russell Barlow	6 to 9 = 5 + n; or 6 to 9 = x + n; or decimal in some dialects
	Mamusi	Oceanic	mamu1254	quinary	quinary	Russell Barlow	6 to 9 = n + x; or 6 to 9 = x + n
	Mamuju	Western Malayo-Polynesian	mamu1255	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Manam	Oceanic	mana1295	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Manambu	Ndu	mana1298	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = x + n
	Mandara	Oceanic	mand1440	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Mandar	Western Malayo-Polynesian	mand1442	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n
	Mander	Tor-Orya	mand1443	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2, 5 = 2 + 2 + x; or 5 contains hand
	Mandobo Atas	Asmat-Awyu-Ok	mand1444	binary	binary+3	Russell Barlow	4 = 2 + 2; distinct 3; or 3 = 2 + 1; body tally after 4 ? (5 = thumb?; 7 = elbow?)
	Mandobo Bawah	Asmat-Awyu-Ok	mand1445	unknown	unknown	Russell Barlow	body tally? (5 = thumb?; 7 = elbow?)
	Manem	Border	mane1266	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; quinary starting at 5 in one dialect
	Mangareva	Oceanic	mang1401	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mangseng	Oceanic	mang1403	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Mangga Buang	Oceanic	mang1404	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 = hand half; or 5 = thumb; quinary starting at 5
	Manggarai	Central Malayo-Polynesian	mang1405	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Sougb	East Bird's Head	mani1235	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Manipa	Central Malayo-Polynesian	mani1297	decimal	decimal proper	Russell Barlow	1 through 10 < PAN; numerals above 10 unknown
	Manombai	Central Malayo-Polynesian	mano1275	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (6 + 1), multiplication for 8 (4 ⋅ 2); 11 to 19 = 10 + n
	Mansim	Hatam-Mansim	mans1260	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Mansaka	Western Malayo-Polynesian	mans1262	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Manusela	Central Malayo-Polynesian	manu1258	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 12 = 10 + 2
	Maori	Oceanic	maor1246	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Ma (Papua New Guinea)	Finisterre-Huon	mapa1244	quinary	quinary	Russell Barlow	5 = hand one; 4 derives from ‘no thumb’ (subtractive from 5); 6 to 9 = 5 + n
	Mape	Finisterre-Huon	mape1249	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = hand one; quinary starting at 5
	Mapena	Dagan	mape1250	unknown	unknown	Russell Barlow	no data
	Mapia	Oceanic	mapi1250	decimal	decimal proper	Russell Barlow	11 to 19 = n + x
	Mapos Buang	Oceanic	mapo1242	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Mapun	Western Malayo-Polynesian	mapu1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Marau	South Halmahera-West New Guinea	mara1397	decimal	decimal proper	Russell Barlow	11 = 10 + 1
	Maragus	Oceanic	mara1399	quinary	quinary	Russell Barlow	6 = 5 + 1, 7 to 9 = x + n
	Maranao	Western Malayo-Polynesian	mara1404	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Maremgi	Tor-Orya	mare1261	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 contains hand
	Sunwadia	Oceanic	mari1426	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Marik	Oceanic	mari1428	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n; 4 looks somehow derived; alternative quaternary 5 ? (5 = 4 + 1 ?)
	Mari (Madang Province)	Oceanic	mari1429	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1 or simplex 5
	Mariri	Central Malayo-Polynesian	mari1430	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (6 + 1), multiplication for 8 (4 ⋅ 2); 10, 100, 1000 distinct
	Mari (East Sepik Province)	Sepik	mari1432	unknown	unknown	Russell Barlow	no data
	Maring	Chimbu-Wahgi	mari1435	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 contains hand; quinary starting at 5
	Maria (Papua New Guinea)	Manubaran	mari1438	binary	binary+3	Russell Barlow	4 = [2] ⋅ 2; or 4 is subtractive from hand?; 5 contains arm; quinary starting at 5
	Marovo	Oceanic	maro1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Marshallese	Oceanic	mars1254	decimal	decimal modified	Russell Barlow	doubling for 6 (3 + 3 ?), multiplication for 8 (2 ⋅ 4 ?); 11 to 19 = 10 + n
	Masadiit Itneg	Western Malayo-Polynesian	masa1307	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Masbate Sorsogon	Western Malayo-Polynesian	masb1237	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Masbatenyo	Western Malayo-Polynesian	masb1238	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Masimasi	Oceanic	masi1265	binary	binary+3	Russell Barlow	4 = 2 + 2; or preserved Austronesian 4 in one dialect?; quinary starting at 5
	Masiwang	Central Malayo-Polynesian	masi1266	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Masikoro Malagasy	Western Malayo-Polynesian	masi1268	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 20 = 2 ⋅ 10
	Maskelynes	Oceanic	mask1242	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Massep	Massep	mass1263	unknown	unknown	Russell Barlow	no data past 2
	Matbat	South Halmahera-West New Guinea	matb1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Matepi	Madang	mate1260	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3
	Matigsalug Manobo	Western Malayo-Polynesian	mati1250	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mato	Oceanic	mato1252	binary	binary+3	Russell Barlow	4 = 2 + 2; or, binary proper (3 = 2 + x); 5 = 2 + 2 + x; also ternary elements attested (6 = 3 + 3, 7 = 3 + 3 + 1)
	Matukar	Oceanic	matu1261	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 = hand one; quinary starting at 5
	Mauwake	Madang	mauw1238	quinary	quinary	Russell Barlow	binary element? (4 may derive from 2 ⋅ x); 5 contains hand; 6 to 9 = x + n
	Mawak	Madang	mawa1266	unknown	unknown	Russell Barlow	no data past 2
	Mawan	Madang	mawa1267	unknown	unknown	Russell Barlow	no data past 2
	Mawes	Mawes	mawe1251	quinary	quinary	Russell Barlow	binary? (4 could possibly be from x + 2); 6 to 9 = 5 + n
	Misool-Salawati Ma'ya	South Halmahera-West New Guinea	maya1282	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mayoyao Ifugao	Western Malayo-Polynesian	mayo1262	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Mbula	Oceanic	mbul1263	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Meakambut	Arafundi	meak1234	unknown	unknown	Russell Barlow	body tally (5 = thumb)
	Medebur	Oceanic	mede1237	quinary	quinary	Russell Barlow	10 = 5 ⋅ [2]
	Mehek	Sepik	mehe1243	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 contains arm
	Mekeo	Oceanic	meke1243	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Mekmek	Yuat	mekm1240	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = x + n
	Mekwei	Nimboranic	mekw1241	quinary	quinary	Russell Barlow	5 contains hand?; 6 to 9 = 5 + n
	Mele-Fila	Oceanic	mele1250	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Melpa	Chimbu-Wahgi	melp1238	quaternary	quaternary	Russell Barlow	8 distinct; 3 may derive from 2 + 1 (binary element?)
	Mendalam Kayan	Western Malayo-Polynesian	mend1267	unknown	unknown	Russell Barlow	no data
	Mende (Papua New Guinea)	Sepik	mend1268	quinary	quinary	Russell Barlow	5 contains arm; 6 to 9 = 5 + n
	Mengen	Oceanic	meng1267	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Mentawai	Western Malayo-Polynesian	ment1249	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Menterap	Western Malayo-Polynesian	ment1251	unknown	unknown	Russell Barlow	no data
	Menya	Angan	meny1245	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 = hand 1; quinary starting at 5
	Meoswar	South Halmahera-West New Guinea	meos1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Meramera	Oceanic	mera1242	quinary	quinary	Russell Barlow	6 to 8 = x + n; simplex 9 (historically from sequential number word formation, i.e., < PAN 8, 9)
	Merei	Oceanic	mere1242	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n
	Meriam	Eastern Trans-Fly	meri1244	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; also body tally (5 = thumb)
	Merlav	Oceanic	merl1237	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Mer	Mairasic	merr1239	quinary	quinary	Russell Barlow	5 contains hand?; 6 to 9 = 5 + n
	Mese	Finisterre-Huon	mese1244	quinary	quinary	Russell Barlow	5 = hand half; 6 = 5 + 1;
	Meyah	East Bird's Head	meya1236	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
